song_id,0,1,2,3,4,5,6
AChangeIsGonnaCome_SamCooke,0.537114766188691,-1.2985583383272632,-0.3316102312054736,-0.6910217080755747,0.23717166119371458,0.235903121778016,-0.03549170553710661
AnotherOneBitesTheDust_Queen,-2.052184199930777,-0.7033965276832144,-0.0631570947392934,0.045600881924110125,0.43874344629014284,-0.3057427514495295,0.052816282973959114
BadDay_DanielPowter,-1.1297743930378712,-0.8006927691915176,0.6957214872028072,0.5971346713664993,0.5163340367909969,-0.3966579852917931,0.14411677326684183
BetteDavisEyes_KimCarnes,-1.1731180730418382,-0.23142436881479733,0.8047955011261553,-0.5225479705306337,-0.11689213240075998,-0.1853319880497616,-0.00996693258695101
BlindingLights_TheWeeknd,1.1472230427157961,0.6198312186516256,-0.3110222603555693,0.3714519269945835,-1.3377606035222884,0.066864831097802,-0.1358869791450776
BlurredLines_RobinThicke,-1.1314734358983294,0.42152023133059285,0.11394775046063362,0.8189050595918242,1.0782817075577567,-0.08282689274772874,-0.1578221570711156
BohemianRhapsody_Queen,-0.8708519699793507,-0.7186418837808752,-0.49888287025164757,0.36012410540336864,-0.1868533965214358,0.2797448015448997,-0.04555312308489203
BridgeOverTroubledWater_SimonAndGarfunkel,4.70597592029714,-1.200351241839775,0.8021013602574254,-0.6855365925668175,0.2518304997347102,0.4557501381279073,0.4411881067401787
ComeAndGetYourLove_Redbone,-0.3645427034702507,0.09557033392344143,-0.011221692588493636,-1.0075795052568668,-0.8154712822327036,-0.19104537076038441,-0.09076334847246655
CrazyInLove_BeyonceFtJayZ,-1.0077341144029317,1.0268802837398594,-1.3074955013515486,-0.4481048099104215,1.0748876434484196,-0.5681086964032772,0.16502739338373545
Despacito_LuisFonsiDaddyYankee,1.4528561472580175,0.952839702784341,-0.6240232568901152,-0.1997162036859967,2.053790318649596,0.05691278244260818,0.009552587946210021
Dilemma_NellyKellyRowland,-0.6324477997425756,-0.04880182765148985,0.10534508413019865,-0.490682356426323,-0.6445563327349737,0.013398224752513427,-0.12045972918209483
Dreams_FleetwoodMac,0.21212767701746887,-1.3224259729163037,-0.34870208484479126,0.39641160965583866,0.42578870981412087,0.3556634115633794,0.09657106758992466
EndlessLove_DianaRossLionelRichie,0.7183569511678934,-1.0810650360525962,-0.5175723929861241,-1.0379668793792978,-0.12871559413979602,0.11966135989740775,0.06275178138541611
EyeOfTheTiger_Survivor,-0.7846895920998297,-0.45307142171896725,-0.5093056488531759,-0.1850111685421993,-0.44372499974873675,-0.15628724827920623,-0.10266972318257561
Fallin_AliciaKeys,1.03966249636639,0.19172294316683214,0.3243156834270313,-0.3464116092160651,-0.9201742768005624,0.44554944933191826,-0.33793980303955184
FlashdanceWhatAFeeling_IreneCara,-0.461018105482312,-0.9981377045623131,-0.4042524460224554,-0.0463335386062032,0.11956628524165756,-0.04749891607657385,0.08359944270592158
GetUrFreakOn_MissyElliot,-2.1325592975186267,-1.071525179380151,-0.4572559319463054,-0.5691384707749523,0.23970000242497244,-0.19805749781720927,0.031200322215557515
GimmeShelter_RollingStones,-1.962250222632159,0.07343148754442667,0.39068480143377027,-0.3370115456813743,-0.3719838731162054,-0.09230350674987349,-0.13840257545146986
GodOnlyKnows_TheBeachBoys,-1.284585665988828,-0.7239329253448795,0.20909224057889753,0.3138739590354915,0.1834014225262665,0.6256390548499902,0.08277393485147888
GoodGollyMissMolly_LittleRichard,-2.2957340618208777,-0.39580699876931474,-0.8822187468317415,-0.11300535036169125,-0.30079957902990495,0.14294327975361804,0.06763880004868558
Happy_PharellWilliams,1.4372667438651394,0.20312554197878452,-1.3096239997595711,0.8336941770346159,-0.19709738359901846,0.1451532171949076,-0.17286929380325547
HeatWaves_GlassAnimals,-0.732721374683946,-0.9958020817212728,-0.7708956169490716,1.0792513860408322,0.29875249294422496,-0.3105960596692209,0.015802815697472182
HeyYa_Outkast,0.9296472171882124,0.24396065992988253,-1.0613128022426566,-0.6685860987119928,-1.2021141160533808,-0.1580596474722354,-0.027504594220499022
HowDoILive_LeAnnRimes,-0.943571114913594,-0.8643052509339036,-0.08361532287556797,-1.2620879951085524,0.3107338958147484,0.023483840115262413,-0.019271023332452297
IWalkTheLine_JohnnyCash,-1.6284373820472062,0.6107526724972536,1.6344789855356165,-0.2628104323308453,-0.44809505690442997,-0.14809685241925732,-0.07906594910509203
IWannaDanceWithSomebody_WhitneyHouston,5.486413964279358,-1.8496779913622439,-0.09013635073838593,1.0964984008210816,0.7532083342436687,0.019276813686083177,0.11451926007163937
IWantToHoldYourHand_TheBeatles,-0.7235228118616961,0.07473757443326047,2.2381119133118323,1.2053628844105124,0.3764309732783986,0.22560783969805884,0.01397241707656205
IWillAlwaysLoveYou_WhitneyHouston,-2.071745248145471,-0.3007225671094274,1.412884656651707,0.02584538655144974,0.37165762898360466,-0.06349920032470852,0.09844046739128982
IllMakeLoveToYou_BoyzIIMen,1.547590332954151,-0.6162412823859145,1.095824345173447,-0.8940833947323735,0.23208284010939237,-0.1686921647685791,-0.06010483379690009
Irreplaceable_Beyonce,1.2654137631899562,-1.3888386373997859,-0.6025398936924786,0.1656591990915849,0.379437520707315,0.0729720763760991,-0.18737941393430968
ItsAllInTheGame_TommyEdwards,-1.3781265130741391,0.5740572439657511,1.0547988432938393,0.31107108733235117,-0.2909705439401953,0.04508433823860612,0.12996245593890474
JoyToTheWorld_ThreeDogNight,1.8750305980041408,-0.07403771372514056,-0.059037934930871026,0.40279795293033405,-0.3682191353904696,-0.4150226141292991,-0.11149188307842275
