song_id,mean_sim,rms_difference,spectral_bandwidth_difference,spectral_centroid_difference,spectral_contrast_difference,spectral_flatness_difference,spectral_rolloff_difference,zero_crossing_rate_difference,mfccs_offset_difference,mfcc1_difference,mfcc2_difference,mfcc3_difference,mfcc4_difference,mfcc5_difference,mfcc6_difference,mfcc7_difference,mfcc8_difference,mfcc9_difference,mfcc10_difference,mfcc11_difference,mfcc12_difference,mfccs_dist,tempo_difference,key_difference,treble_difference,tbb_difference,voice_type_difference,mean_valence_difference,mean_arousal_difference
BetteDavisEyes_KimCarnes,0.35145322163301596,-0.2715887711038556,-0.9832435196099314,-0.47281856405152745,-1.111654933712062,0,-0.5470155443939714,0.3223419754090581,0.7181886907052172,1.279802813264133,-1.172366013381526,-0.7929225026916311,-0.02587355521516388,-0.5412390700065048,0.23053973723831434,-0.8999771041165987,0.6809068630419595,0.6292007033864916,1.0791228806149018,0.4377310984072085,0.9366796520388079,-0.40429645894188465,-0.208064857497662,-0.05983010302577541,-0.30399130626666665,0.2616340592361418,-0.7181708667238859,0.11950657384976177,0.4517256853533217
BlindingLights_TheWeeknd,0.4158448259008395,1.1007530366961644,-1.3495221864937486,-1.5843446628136677,-0.759764163328387,-0.0891204802208882,-1.4212165373382974,-1.5090006274128167,1.1034937833417469,1.2192994805169055,-0.12850810083196684,-0.24609997490574143,0.24538624412802368,-1.2453495065401405,1.6274155779169637,-0.2279499970305667,1.6969259817129734,-0.5894966257167336,0.795260373454632,0.7921582666402367,0.23991028947135562,-0.6175298354958759,-0.10403242874883123,-0.05983010302577541,-0.30399130626666665,0.2616340592361418,-0.7181708667238859,0.19144596144630882,0.7582491220913008
BlurredLines_RobinThicke,1.0025220273193194,-0.248512601010064,0.22775861070576053,-0.6797714711888106,-1.0556723111510231,-0.7544509618699322,-0.2444997007871892,-1.2416814643068697,-0.6606843985144588,0.4104878893140085,1.1971089081623323,-1.849683822210804,-0.4335189616495089,1.0620359483963508,1.1287643879641036,-1.2641096458828132,-0.2097097422123918,0.05985585870123655,-0.8014025061473775,-0.3146946055446266,1.0965853621725639,-0.5364822049203133,0,-0.05983010302577541,1.469291313622222,-1.569804355416851,1.4675665537401146,-0.18524548342934755,0.4760411541897748
BohemianRhapsody_Queen,-1.1869419024505972,-0.3648796125941417,0.3618465705748961,0.847254780290705,0.31190318284007534,0.007682800019042035,0.7289382894889493,0.9959129026863073,-0.19615243901528917,-1.0725349191371172,-0.9188391340293645,1.0520763922649725,1.1211530939949466,1.0183750084469194,-0.16989304572179809,0.052380194721827034,1.8951255164165597,-0.5969419955720879,0.5384507067838695,0.16340383423301946,-0.5866871025314819,-0.5015708573867017,-1.9072611937285684,-0.5525485985321612,-0.30399130626666665,0.2616340592361418,-0.7181708667238859,-0.9787218457650302,-0.24253110790817312
BridgeOverTroubledWater_SimonAndGarfunkel,-0.1076665518900353,-0.20275472526852828,-2.9298031719639126,-3.1411318985589487,-1.0316797586248625,-0.04302368010663565,-3.7645849682388715,-2.3224212026271394,-0.8019383778371395,3.323525516265617,1.579411102156807,-2.2155831191334534,1.3536761322472195,-1.646732482330256,2.7929808525452,0.04983274361930712,1.1960872792650004,1.7648198686035699,0.9432746231636947,1.4273286438902726,2.9091658560657874,2.361592225225509,-0.03467747624961037,1.9110438789997675,1.469291313622222,-1.569804355416851,1.4675665537401146,-0.38959917255200427,-0.258581793871838
ComeAndGetYourLove_Redbone,0.19556414093655744,-0.6406102603814985,1.5150950766804905,0.8002671635819077,0.6477989182063113,0.041487120102827235,0.9075583769865122,0.2558560772094658,-0.4781447912198513,-1.2895878807316006,1.056151770075341,-0.3968422860821475,-1.796195347332806,1.122580943251315,-0.3000316575677794,0.6863322881892657,-0.44046801463715485,1.2567652030632939,-0.29020110366393614,2.229552297385388,0.5665084968718523,-0.10761671982907889,0.13870990499844132,-0.5525485985321612,-0.30399130626666665,0.2616340592361418,-0.7181708667238859,2.0656436176919786,-0.12157077890950019
CrazyInLove_BeyonceFtJayZ,-0.7805122339377959,0.46389018855211955,1.0254336671660094,0.2656841874979891,0.23192800775287548,-1.266125443138135,0.3759118500491429,-0.7405153489127008,0.7426647270235052,-0.6878933165537855,0.4178703687880576,0.37680501704533315,1.343471960684616,2.674610981358111,-0.2908955352009802,2.5901279827823327,0.13990519497887494,1.6992836303656824,1.0056412543128912,2.5739909081758032,1.7048213159873291,-0.05378977495334052,1.4217765262340234,-0.05983010302577541,-0.30399130626666665,0.2616340592361418,-0.7181708667238859,1.0532314653222405,1.546656416893548
Despacito_LuisFonsiDaddyYankee,0.8340817106057422,0.2494987621251834,1.5128790285260294,1.7397213694311429,-0.7597641633283899,-1.5841933639264771,1.6374077444333692,1.5897007521240463,0.7445940400482023,-1.2335458750146469,-0.470813757486487,-0.8955620178181045,-1.0644900586609323,-0.6637984591158599,-0.4834412060104011,1.3862197311619813,-1.4931300542844483,0.7640770597622851,0.691609714536874,0.08435167069126293,-0.8526340877476947,-0.49422714952884556,0,-0.5525485985321612,-0.30399130626666665,0.2616340592361418,-0.7181708667238859,0.31348899349248,0.8592536370221118
Dilemma_NellyKellyRowland,-0.963544413102994,-0.5644786222942884,1.0629530670734546,0.8048427852917575,0.7357716108022265,0.006146240015233617,0.7923287076435781,0.44201659216832434,-0.10707002550760547,-1.6932182475534725,0.174417538412452,1.6444576849751678,0.27964609557563924,0.597477293865617,-0.09064772888561401,0.9289064893334142,1.8876254282635865,-0.8792172855831422,-0.0816813366203013,-0.19957681387107484,-0.32756182280649504,-0.09934881664465618,0.5548396199937653,0.43288839248061034,-2.0772739261555557,2.0930724738891344,1.4675665537401146,1.166611269937049,-0.02310242363240156
Dreams_FleetwoodMac,-0.8543473396882416,-0.08066797921675894,-0.6807699930503159,-1.3564061138966481,-0.31190318284007534,-0.04302368010663565,-1.3448866429481523,-1.5154199555148464,-0.9266830908513808,0.4443845731723464,2.1089210813893726,0.556545494437764,2.641080468883021,-0.7787791952274379,-0.37720327200050524,1.4083095570859137,0.37977428159039195,-0.8791128586272363,1.3465623981632047,1.321144165918949,-0.32194823660587857,0.3440263611403006,-0.06935495249922063,0.9256068879869961,-2.0772739261555557,2.0930724738891344,1.4675665537401146,0.20594412248718996,-0.3276602439055445
