welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Hip hop,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Disco,survey.question1.Classic rock,survey.question1.A cappella,survey.question1.Pop,survey.question1.Country,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Metal,survey.question1.Classical,survey.question1.Reggae,survey.question1.Latin,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.3989,649.9341,0.0,0.0,0.0,0.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.9416,660.1774,0.0,1.0,1.0,1.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1774,663.2185,6.966666667,3.0284,0.0,13.0,13.0,3.0,1.0,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2196,669.4209,0.0,0.0,0.0,0.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.428,675.1831,0.0,1.0,1.0,1.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.1833,678.3316,6.866666667,3.1337,0.0,14.0,14.0,8.0,1.0,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.3324,684.5328,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.5394,690.2283,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.2285,692.8298,6.944444444,2.5859,0.0,15.0,15.0,5.0,1.0,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.8305,698.7248,0.0,0.0,0.0,0.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7322,704.8471,0.0,1.0,1.0,1.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.8472,710.3958,5.077777778,5.5367,0.0,16.0,16.0,11.0,1.0,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.3969,716.6116,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.6187,722.5469,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.5471,730.4833,6.877777778,7.9199,0.0,17.0,17.0,6.0,1.0,song_indices/TheBoyIsMine_BrandyMonica.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.4841,736.872,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.8791,742.7143,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7144,747.9828,6.95,5.2549,0.0,18.0,18.0,10.0,1.0,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.9841,754.2653,0.0,0.0,0.0,0.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.2727,763.1751,0.0,1.0,1.0,1.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.1753,765.0957,4.872222222,1.912,0.0,19.0,19.0,22.0,1.0,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0967,771.1518,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.159,777.4738,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.474,780.1149,2.033333333,2.6301,0.0,20.0,20.0,9.0,1.0,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.116,786.4636,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.4717,792.519,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.5193,795.8939,4.022222222,3.3628,0.0,21.0,21.0,0.0,1.0,song_indices/GoodGollyMissMolly_LittleRichard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8948,802.163,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.1698,808.3918,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.3921,813.1266,3.944444444,4.7244,0.0,22.0,22.0,13.0,1.0,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.127,823.8248,space,10.6812,,0.0,0.0,0.0,1.0,1.0,choose_song_b2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.8263,829.9328,0.0,0.0,0.0,1.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.9397,835.9884,0.0,1.0,1.0,0.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.9885,842.3373,4.027777778,6.3389,0.0,0.0,0.0,13.0,1.0,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.3384,848.4465,0.0,0.0,0.0,0.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.4569,853.5683,0.0,1.0,1.0,1.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.5684,856.6094,5.033333333,3.0231,0.0,1.0,1.0,8.0,1.0,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.6101,862.4782,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.4853,868.3872,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.3874,870.6945,4.0,2.2902,0.0,2.0,2.0,19.0,1.0,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.6957,877.537,0.0,0.0,0.0,1.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.5445,884.5529,0.0,1.0,1.0,0.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.5531,890.2749,5.033333333,5.7079,0.0,3.0,3.0,23.0,1.0,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.2761,896.4639,0.0,0.0,0.0,0.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.4715,902.3461,0.0,1.0,1.0,1.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.3462,906.3876,3.888888889,4.0289,0.0,4.0,4.0,12.0,1.0,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.3883,910.3627,0.0,0.0,0.0,1.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.3704,916.458,0.0,1.0,1.0,0.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.4581,920.54,4.916666667,4.0646,0.0,5.0,5.0,16.0,1.0,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5413,927.182,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.1894,933.4774,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.4776,949.4834,3.872222222,15.9876,0.0,6.0,6.0,20.0,1.0,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.4845,955.9527,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.9599,962.0346,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.0348,978.2273,5.005555556,16.1852,0.0,7.0,7.0,6.0,1.0,song_indices/Weak_SWV.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
