welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Pop,survey.question1.Jazz,survey.question1.Classical,survey.question1.Ambient,survey.question1.Disco,survey.question1.Latin,survey.question1.R&B,survey.question1.Alternative rock,survey.question1.Metal,survey.question1.Reggae,survey.question1.Country,survey.question1.Classic rock,survey.question1.A cappella,survey.question1.Folk/indie,survey.question1.Hip hop,survey.question1.Electronic (EDM),survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.8095,256.6663,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.6663,259.4325,6.980855306,2.7516,0.0,11.0,11.0,0.0,1.0,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4331,263.8326,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.8418,269.982,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.9821,272.9823,6.989147949,2.9856,0.0,12.0,12.0,12.0,1.0,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9839,279.032,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0408,287.165,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.1651,289.3827,6.967772624,2.2027,0.0,13.0,13.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.384,295.517,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5254,302.5485,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.5485,304.0493,4.027317708,1.4863,0.0,14.0,14.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0507,311.4312,0.0,0.0,0.0,0.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4405,317.9485,0.0,1.0,1.0,1.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.9486,321.5644,5.993835856,3.6021,0.0,15.0,15.0,20.0,1.0,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5654,327.8145,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8238,333.9643,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9645,336.6348,4.018979085,2.6526,0.0,16.0,16.0,21.0,1.0,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.6356,342.8816,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.8903,350.5643,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5648,354.0819,5.99506958,3.5021,0.0,17.0,17.0,16.0,1.0,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0833,360.2807,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2911,366.4979,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.498,368.2643,6.969335938,1.7519,0.0,18.0,18.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2649,375.9309,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.9414,382.3305,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3308,383.9469,4.021282145,1.6043,0.0,19.0,19.0,15.0,1.0,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9478,391.4495,0.0,0.0,0.0,1.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.4585,397.7966,0.0,1.0,1.0,0.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.7969,399.6301,6.011883952,1.8197,0.0,20.0,20.0,3.0,1.0,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.6317,405.6824,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6907,410.397,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3973,412.1988,6.988543294,1.7858,0.0,21.0,21.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1994,418.23,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.2405,424.0656,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0657,425.2637,6.988543294,1.1853,0.0,22.0,22.0,2.0,1.0,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.264,426.6807,space,1.399,,0.0,0.0,0.0,0.0,1.0,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.6831,432.763,0.0,0.0,0.0,0.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.7725,439.2136,0.0,1.0,1.0,1.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.2137,440.9466,6.988543294,1.7198,0.0,0.0,0.0,4.0,1.0,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9473,448.1813,0.0,0.0,0.0,0.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.1904,454.9802,0.0,1.0,1.0,1.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.9803,456.4959,6.988543294,1.5029,0.0,1.0,1.0,7.0,1.0,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.4968,462.5127,0.0,0.0,0.0,1.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.5226,468.6799,0.0,1.0,1.0,0.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.6799,470.0458,2.951436768,1.3544,0.0,2.0,2.0,5.0,1.0,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0485,475.9463,0.0,0.0,0.0,1.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.9555,482.147,0.0,1.0,1.0,0.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.1471,483.5623,2.95450887,1.4025,0.0,3.0,3.0,12.0,1.0,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.5633,488.6956,0.0,0.0,0.0,1.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.7056,494.8124,0.0,1.0,1.0,0.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.8128,497.2121,5.017759603,2.389,0.0,4.0,4.0,8.0,1.0,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.2138,503.1454,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1558,509.2119,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.2124,510.4953,1.056629028,1.2704,0.0,5.0,5.0,0.0,1.0,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,620160,1,2024-06-14_09h31.56.915,experiment,2024.1.5,MacIntel,59.88023952,666b5f73dbba3f0cd916b177,666c70447365c4a932ef8fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.4979,518.346,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
