welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Country,survey.question1.A cappella,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Latin,survey.question1.Disco,survey.question1.Ambient,survey.question1.Reggae,survey.question1.Hip hop,survey.question1.Metal,survey.question1.Classic rock,survey.question1.Pop,survey.question1.Classical,survey.question1.Electronic (EDM),survey.question1.R&B,survey.question1.Alternative rock,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.6807,473.6661,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6729,479.3606,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.3607,480.7494,4.031479538,1.3821,0.0,14.0,14.0,10.0,1.0,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.7501,488.0065,0.0,0.0,0.0,1.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0128,494.3746,0.0,1.0,1.0,0.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.3746,497.7218,3.962224554,3.3361,0.0,15.0,15.0,18.0,1.0,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.7225,503.7844,0.0,0.0,0.0,0.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7909,510.2151,0.0,1.0,1.0,1.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.2151,519.2775,3.760755509,9.0555,0.0,16.0,16.0,4.0,1.0,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.278,525.5345,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.5412,532.9443,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9444,534.4028,3.911857293,1.4464,0.0,17.0,17.0,14.0,1.0,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.4035,540.4444,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.4509,546.5416,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5417,548.0695,3.962224554,1.521,0.0,18.0,18.0,13.0,1.0,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0703,554.3473,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.3537,560.9794,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9795,584.931,3.974816369,23.924,0.0,19.0,19.0,20.0,1.0,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9315,591.667,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.6731,598.7434,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.7435,601.1184,4.566631689,2.3679,0.0,20.0,20.0,9.0,1.0,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.1191,606.9726,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.9788,612.8685,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.8687,614.9518,4.635886674,2.0741,0.0,21.0,21.0,19.0,1.0,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.9523,621.0351,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0413,628.0769,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.077,629.1117,3.376705142,1.0257,0.0,22.0,22.0,22.0,1.0,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.1124,635.5771,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.5836,642.3549,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3551,643.5353,3.357817419,1.1719,0.0,23.0,23.0,21.0,1.0,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5359,666.1664,space,22.6271,,0.0,0.0,0.0,2.0,1.0,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.168,672.3551,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3632,678.5358,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.5361,684.2024,3.401888772,5.6464,0.0,0.0,0.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.203,690.876,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.8826,697.1677,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.1679,702.3275,4.18887723,5.1507,0.0,1.0,1.0,1.0,1.0,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.3282,708.0984,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.105,714.1125,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.1125,715.1193,3.603357817,0.9978,0.0,2.0,2.0,19.0,1.0,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1201,721.4387,0.0,0.0,0.0,0.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4453,728.9251,0.0,1.0,1.0,1.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.9253,730.1819,4.251836306,1.2408,0.0,3.0,3.0,3.0,1.0,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.1825,735.7584,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.7649,742.5781,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.5783,744.2862,3.11227702,1.6938,0.0,4.0,4.0,13.0,1.0,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.287,751.1344,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.141,757.3557,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.3558,759.578,3.401888772,2.2109,0.0,5.0,5.0,8.0,1.0,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.5788,765.6898,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6966,772.6961,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.6961,777.3158,3.955928646,4.6127,0.0,6.0,6.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.3166,783.328,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.3346,788.0163,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.0164,789.357,2.847848898,1.3338,0.0,7.0,7.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.3576,795.3629,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,355342,1,2024-06-17_10h49.40.236,experiment,2024.1.5,Win32,142.8571429,667045947eb812cbdacbf325,66704d68388d10a9927acc48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.3695,801.1835,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
