welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Country,survey.question1.Electronic (EDM),survey.question1.Alternative rock,survey.question1.Classic rock,survey.question1.Ambient,survey.question1.Classical,survey.question1.Disco,survey.question1.Metal,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Pop,survey.question1.A cappella,survey.question1.Reggae,survey.question1.Hip hop,survey.question1.R&B,survey.question1.Latin,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6495,308.9834,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9941,315.0532,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0533,317.6963,4.751962891,2.6247,0.0,11.0,11.0,9.0,1.0,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6972,323.4672,0.0,0.0,0.0,1.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.4779,329.669,0.0,1.0,1.0,0.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6691,330.8997,6.061328125,1.2102,0.0,12.0,12.0,8.0,1.0,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9011,337.4341,0.0,0.0,0.0,0.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.445,347.6769,0.0,1.0,1.0,1.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.677,350.0542,3.596816406,2.3609,0.0,13.0,13.0,3.0,1.0,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0551,356.3895,0.0,0.0,0.0,0.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.4005,362.4575,0.0,1.0,1.0,1.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.4576,363.9544,4.234638672,1.4824,0.0,14.0,14.0,16.0,1.0,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9557,370.1736,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1841,376.2752,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2754,377.7557,4.233642578,1.4628,0.0,15.0,15.0,20.0,1.0,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7565,384.7716,0.0,0.0,0.0,1.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.7825,392.0053,0.0,1.0,1.0,0.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0054,393.2019,6.925966797,1.1844,0.0,16.0,16.0,15.0,1.0,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.2027,399.986,0.0,0.0,0.0,1.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.9972,406.737,0.0,1.0,1.0,0.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.7371,408.4158,5.007548828,1.6583,0.0,17.0,17.0,2.0,1.0,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.4167,414.6345,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.6452,422.6165,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.6167,425.4592,4.535986328,2.8313,0.0,18.0,18.0,4.0,1.0,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.46,431.7276,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.7382,437.9627,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.9629,441.8051,5.713896484,3.8213,0.0,19.0,19.0,13.0,1.0,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.8061,447.79,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8006,454.9404,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.9406,457.6674,4.094951172,2.7102,0.0,20.0,20.0,17.0,1.0,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.6684,463.8861,0.0,0.0,0.0,1.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.897,471.618,0.0,1.0,1.0,0.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.6181,473.8287,3.933466797,2.1983,0.0,21.0,21.0,19.0,1.0,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.8295,480.048,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.059,486.0007,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0008,489.2087,6.843935547,3.189,0.0,22.0,22.0,6.0,1.0,song_indices/TheBoyIsMine_BrandyMonica.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.2093,596.9079,space,107.6901,,0.0,0.0,0.0,1.0,1.0,choose_song_b2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.9101,603.1247,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.1357,609.2601,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.2602,610.5238,6.079697266,1.2416,0.0,0.0,0.0,4.0,1.0,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5249,616.675,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.6858,621.0815,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0817,627.3335,5.441787109,6.231,0.0,1.0,1.0,12.0,1.0,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3343,633.5854,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.5962,641.2673,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.2676,647.1538,4.309902344,5.865,0.0,2.0,2.0,16.0,1.0,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.155,652.7576,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.7686,659.591,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5911,662.517,3.189824219,2.909,0.0,3.0,3.0,13.0,1.0,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5179,668.6027,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.6134,674.5562,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.5564,678.1645,6.048115234,3.5903,0.0,4.0,4.0,6.0,1.0,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.1654,684.1992,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.21,692.3312,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.3314,695.6055,3.849179687,3.2556,0.0,5.0,5.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,157042,1,2024-06-17_10h39.29.024,experiment,2024.1.5,MacIntel,59.88023952,667045947eb812cbdacbf325,66704a59970c84e77698f0cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.6065,704.2023,0.0,0.0,0.0,1.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
