welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classic rock,survey.question1.Pop,survey.question1.Classical,survey.question1.Folk/indie,survey.question1.Reggae,survey.question1.A cappella,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Hip hop,survey.question1.Jazz,survey.question1.Country,survey.question1.Disco,survey.question1.Latin,survey.question1.Electronic (EDM),survey.question1.Metal,survey.question1.Ambient,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028.8999,3031.7822,5.00022803,2.8605,0.0,12.0,12.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.7827,3038.099,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.1094,3044.7999,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.8001,3047.3498,3.982362389,2.5266,0.0,13.0,13.0,1.0,1.0,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047.3505,3053.3152,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3053.3251,3057.3971,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057.3974,3061.4319,2.020215339,4.0115,0.0,14.0,14.0,18.0,1.0,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061.4336,3067.2157,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3067.2242,3073.2477,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073.2479,3075.9652,1.002587643,2.6956,0.0,15.0,15.0,19.0,1.0,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075.9664,3082.1812,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082.1925,3088.3811,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088.3813,3090.1813,6.026094543,1.7807,0.0,16.0,16.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.183,3096.2129,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096.2232,3102.0469,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102.0472,3103.3132,5.956466133,1.2536,0.0,17.0,17.0,2.0,1.0,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103.3138,3108.9128,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108.9225,3115.7642,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3115.7643,3118.3962,1.008447018,2.613,0.0,18.0,18.0,13.0,1.0,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3118.3974,3125.7796,0.0,0.0,0.0,0.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125.7892,3132.2961,0.0,1.0,1.0,1.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132.2964,3139.8796,6.984950032,7.5674,0.0,19.0,19.0,20.0,1.0,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139.8811,3146.0124,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146.0217,3153.0451,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.0453,3157.1109,4.037059803,4.0544,0.0,20.0,20.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157.112,3165.2935,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165.3016,3171.6941,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171.6944,3177.094,1.955702728,5.3889,0.0,21.0,21.0,15.0,1.0,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177.0952,3183.1425,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183.1521,3191.2771,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191.2772,3194.6268,1.993773794,3.326,0.0,22.0,22.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.6275,3196.2604,space,1.614,,0.0,0.0,0.0,0.0,1.0,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3196.2626,3202.3267,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.3359,3208.6908,0.0,1.0,1.0,1.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208.6911,3210.1406,5.11741553,1.43,0.0,0.0,0.0,0.0,1.0,song_indices/GoodGollyMissMolly_LittleRichard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210.1419,3216.926,0.0,0.0,0.0,1.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3216.936,3223.6735,0.0,1.0,1.0,0.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.6736,3225.4589,4.993476364,1.7645,0.0,1.0,1.0,2.0,1.0,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225.4605,3231.7245,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231.7323,3237.9735,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237.9738,3239.8744,2.998463277,1.8798,0.0,2.0,2.0,13.0,1.0,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.8757,3246.0887,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246.0978,3254.0738,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.0741,3256.9744,2.007782757,2.8778,0.0,3.0,3.0,4.0,1.0,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256.9755,3263.2741,0.0,0.0,0.0,0.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263.2839,3272.1898,0.0,1.0,1.0,1.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272.19,3273.9563,1.0104398,1.7462,0.0,4.0,4.0,22.0,1.0,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273.9576,3280.2909,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280.3014,3286.3564,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286.3567,3289.5548,1.028880473,3.1796,0.0,5.0,5.0,9.0,1.0,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289.5555,3295.3217,0.0,0.0,0.0,1.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295.3314,3301.5226,0.0,1.0,1.0,0.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301.523,3303.9716,6.958211056,2.429,0.0,6.0,6.0,8.0,1.0,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3303.9722,3310.0722,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,335991,1,2024-06-17_10h52.47.712,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704aaaf5f945d019245d3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.0823,3316.2888,0.0,1.0,1.0,1.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
