welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Hip hop,survey.question1.Electronic (EDM),survey.question1.R&B,survey.question1.Latin,survey.question1.Country,survey.question1.Alternative rock,survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Pop,survey.question1.Metal,survey.question1.Jazz,survey.question1.Disco,survey.question1.Ambient,survey.question1.Folk/indie,survey.question1.Classical,survey.question1.A cappella,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.003,260.1442,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.1444,261.5887,1.251360174,1.4187,0.0,13.0,13.0,21.0,1.0,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.5932,268.1612,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1781,274.7444,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.7447,276.1276,5.612622416,1.3561,0.0,14.0,14.0,11.0,1.0,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1302,281.7275,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.7527,288.5784,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.5787,290.845,1.558215452,2.2338,0.0,15.0,15.0,13.0,1.0,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.8485,296.9289,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.9563,303.0055,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0058,304.5612,3.007616975,1.518,0.0,16.0,16.0,6.0,1.0,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5634,308.6447,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6726,314.6288,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.6291,318.5679,4.078346028,3.9104,0.0,17.0,17.0,18.0,1.0,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5704,326.694,0.0,0.0,0.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.719,332.7444,0.0,1.0,1.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.7447,334.5765,2.916213275,1.8089,0.0,18.0,18.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5793,342.095,0.0,0.0,0.0,1.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.1144,348.4599,0.0,1.0,1.0,0.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4604,353.2964,4.881392818,4.7798,0.0,19.0,19.0,3.0,1.0,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.2989,359.4951,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.5174,365.7161,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7163,367.2614,6.147986942,1.5185,0.0,20.0,20.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2634,373.6615,0.0,0.0,0.0,0.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.6817,381.3454,0.0,1.0,1.0,1.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.3458,382.4607,6.206746464,1.0921,0.0,21.0,21.0,15.0,1.0,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4624,388.9108,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9375,396.4786,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.4789,397.995,4.319912949,1.4845,0.0,22.0,22.0,22.0,1.0,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9964,611.2214,space,213.127,,0.0,0.0,0.0,0.0,1.0,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.2265,617.111,0.0,0.0,0.0,1.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.1324,623.3279,0.0,1.0,1.0,0.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3283,624.2108,3.092491839,0.8574,0.0,0.0,0.0,12.0,1.0,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2124,631.4944,0.0,0.0,0.0,1.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.52,637.9109,0.0,1.0,1.0,0.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.9112,638.8276,5.98476605,0.8948,0.0,1.0,1.0,18.0,1.0,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.8295,644.7449,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.7588,650.6277,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6279,651.6448,4.992383025,0.9983,0.0,2.0,2.0,19.0,1.0,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.6468,658.1276,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.1452,664.9447,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.9449,666.2281,3.791077258,1.2502,0.0,3.0,3.0,21.0,1.0,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.2313,672.4275,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4431,679.4282,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4284,680.411,2.041349293,0.9575,0.0,4.0,4.0,2.0,1.0,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4128,686.5778,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.593,692.5943,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.5945,693.611,4.613710555,0.9923,0.0,5.0,5.0,5.0,1.0,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6123,699.6776,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.6921,705.7941,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.7944,706.611,1.695321001,0.7934,0.0,6.0,6.0,13.0,1.0,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.6124,712.5447,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.5615,718.6283,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.6286,719.5781,1.649619151,0.9224,0.0,7.0,7.0,0.0,1.0,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.5797,724.8779,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,665883,1,2024-06-17_14h00.59.631,experiment,2024.1.5,Win32,61.34969325,667045947eb812cbdacbf325,667079b096c0ca2a3b9b7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.8975,731.0448,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
