welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Ambient,survey.question1.Reggae,survey.question1.Alternative rock,survey.question1.Folk/indie,survey.question1.Classic rock,survey.question1.R&B,survey.question1.Hip hop,survey.question1.A cappella,survey.question1.Country,survey.question1.Jazz,survey.question1.Pop,survey.question1.Metal,survey.question1.Classical,survey.question1.Latin,survey.question1.Electronic (EDM),survey.question1.Disco,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.138,269.051,0.0,1.0,1.0,0.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.052,270.032,3.127784291,0.973,0.0,12.0,12.0,1.0,1.0,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.049,276.252,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.253,282.369,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.371,283.468,5.92028136,1.093,0.0,13.0,13.0,20.0,1.0,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.475,289.91,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.912,296.077,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.079,296.994,5.062133646,0.909,0.0,14.0,14.0,12.0,1.0,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.01,303.565,0.0,0.0,0.0,0.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.571,313.816,0.0,1.0,1.0,1.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.819,314.98,3.936694021,1.153,0.0,15.0,15.0,3.0,1.0,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.987,321.195,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.2,327.149,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.15,328.343,5.146541618,1.185,0.0,16.0,16.0,6.0,1.0,song_indices/TheBoyIsMine_BrandyMonica.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.358,334.824,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.83,341.149,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.15,343.081,3.535756155,1.917,0.0,17.0,17.0,21.0,1.0,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.103,349.305,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.308,355.003,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.005,355.835,6.989449004,0.822,0.0,18.0,18.0,5.0,1.0,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.839,362.181,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.191,368.275,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.28,369.317,4.070339977,1.024,0.0,19.0,19.0,9.0,1.0,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.326,377.31,0.0,0.0,0.0,1.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.318,383.547,0.0,1.0,1.0,0.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.548,385.082,5.041031653,1.519,0.0,20.0,20.0,4.0,1.0,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.088,391.684,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.686,397.762,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.765,399.06,3.254396249,1.277,0.0,21.0,21.0,18.0,1.0,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.065,405.046,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.05,412.193,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.196,413.11,3.978898007,0.903,0.0,22.0,22.0,17.0,1.0,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.111,415.666,space,2.524,0.002,0.0,0.0,0.0,1.0,1.0,choose_song_b2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.68,420.083,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.087,426.247,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.249,427.268,4.035169988,1.014,0.0,0.0,0.0,12.0,1.0,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.274,433.349,0.0,0.0,0.0,1.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.361,439.15,0.0,1.0,1.0,0.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.151,440.703,4.872215709,1.545,0.0,1.0,1.0,19.0,1.0,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.712,446.845,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.854,453.885,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.888,456.564,5.005861665,2.67,0.0,2.0,2.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.576,461.307,0.0,0.0,0.0,1.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.31,467.348,0.0,1.0,1.0,0.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.35,469.419,5.069167644,2.058,0.0,3.0,3.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.427,475.463,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.465,483.588,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.59,484.981,3.155920281,1.385,0.0,4.0,4.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.985,491.213,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.216,498.08,0.0,1.0,1.0,1.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.081,499.454,4.914419695,1.349,0.0,5.0,5.0,8.0,1.0,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.469,506.184,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.188,512.494,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.495,513.815,4.042203986,1.312,0.0,6.0,6.0,1.0,1.0,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,75360,1,2024-06-17_15h27.29.415,experiment,2024.1.5,Win32,30.12048193,667045947eb812cbdacbf325,66704cf4bf60d8ce1793e0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.821,519.961,0.0,0.0,0.0,0.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
