welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Metal,survey.question1.Classical,survey.question1.Jazz,survey.question1.A cappella,survey.question1.Hip hop,survey.question1.Disco,survey.question1.Folk/indie,survey.question1.Reggae,survey.question1.Latin,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Ambient,survey.question1.Classic rock,survey.question1.Electronic (EDM),survey.question1.Country,survey.question1.Pop,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.8578,478.7394,0,0,0,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.7483,484.6562,0,1,1,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.6564,486.5224,5.00638587,1.854,0,13,13,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.5236,492.8059,0,0,0,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8164,500.2385,0,1,1,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.2387,500.989,3.078396739,0.7293,0,14,14,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.9909,507.7888,0,0,0,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.7991,515.0226,0,1,1,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0228,515.6889,5.943325408,0.6453,0,15,15,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.6902,522.1389,0,0,0,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.1498,528.2221,0,1,1,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.2223,529.3224,6.525033967,1.0894,0,16,16,4,1,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3238,534.8387,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8504,540.872,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8722,542.5717,4.699329144,1.688,0,17,17,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5729,546.5549,0,0,0,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5645,552.6717,0,1,1,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.672,553.505,4.477258832,0.8119,0,18,18,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.5067,559.4049,0,0,0,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.4151,565.6047,0,1,1,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.6049,570.0704,4.968783967,4.4418,0,19,19,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0718,577.3548,0,0,0,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3656,583.7545,0,1,1,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7547,585.7036,6.019268003,1.9382,0,20,20,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.705,591.8535,0,0,0,0,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.8619,597.1709,0,1,1,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.1712,604.5207,4.219089674,7.3367,0,21,21,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.5217,610.4532,0,0,0,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.4634,616.5207,0,1,1,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.5209,617.3195,3.154670516,0.7847,0,22,22,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.3206,623.8042,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.813,630.6041,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.6043,631.4537,3.965709918,0.8276,0,23,23,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.4544,633.6877,space,2.2128,0.0128,0,0,0,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6903,639.4872,0,0,0,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.4957,645.5205,0,1,1,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.5207,646.2369,3.158542799,0.7062,0,0,0,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2381,652.4535,0,0,0,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.4631,658.5868,0,1,1,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.5871,659.5524,5.514801291,0.9471,0,1,1,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5538,666.3867,0,0,0,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.3969,671.9866,0,1,1,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.9868,673.0192,4.000636889,1.022,0,2,2,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0202,679.0698,0,0,0,0,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0811,687.2019,0,1,1,1,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.2021,688.0692,3.575246264,0.8547,0,3,3,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0706,694.3196,0,0,0,0,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.3311,701.1861,0,1,1,1,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1864,702.9185,3.227606997,1.7202,0,4,4,8,1,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.9195,708.8694,0,0,0,1,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.8794,714.9527,0,1,1,0,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9529,718.3359,5.962151834,3.3607,0,5,5,6,1,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.3376,726.6357,0,0,0,1,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,767355,001,2024-06-17_10h39.07.060,experiment,2024.1.5,MacIntel,59.88023952,5680253fc5767f00121cc5e2,667045947eb812cbdacbf325,6670498016d44c7364b51ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.6454,732.9353,0,1,1,0,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
