welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Electronic (EDM),survey.question1.Classical,survey.question1.Ambient,survey.question1.Alternative rock,survey.question1.Country,survey.question1.Reggae,survey.question1.A cappella,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Disco,survey.question1.Classic rock,survey.question1.Folk/indie,survey.question1.Jazz,survey.question1.Pop,survey.question1.R&B,survey.question1.Metal,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.9413,263.9983,0,1,1,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.9986,265.5644,1.837945828,1.5451,0,12,12,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5654,271.8481,0,0,0,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8568,279.2813,0,1,1,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2816,280.9812,3.035182537,1.6779,0,13,13,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.9829,287.3808,0,0,0,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3813,294.6652,0,1,1,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.6657,295.898,5.799198772,1.2087,0,14,14,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.9,301.9146,0,0,0,1,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9237,308.0804,0,1,1,0,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0806,309.1308,4.92835212,1.0398,0,15,15,5,1,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1317,316.2313,0,0,0,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.2399,322.9992,0,1,1,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,323.9144,5.741724849,0.8997,0,16,16,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.9164,330.1315,0,0,0,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.141,337.6646,0,1,1,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.6651,339.8145,4.097850774,2.127,0,17,17,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.8166,345.2966,0,0,0,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3082,351.3299,0,1,1,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3301,352.9642,4.738360111,1.6135,0,18,18,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.9657,359.4476,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.4567,366.2478,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2483,367.2642,4.089649226,1.0068,0,19,19,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2654,373.4631,0,0,0,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.4728,379.3641,0,1,1,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.3645,381.7151,4.102803247,2.3415,0,20,20,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7163,387.4307,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.4405,393.4478,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.4486,396.0297,2.971052742,2.5589,0,21,21,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.031,402.1463,0,0,0,0,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.1558,407.2795,0,1,1,1,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2797,413.5296,5.051533059,6.2329,0,22,22,8,1,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5316,419.4632,0,0,0,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.4738,425.5294,0,1,1,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.5296,427.1472,1.953461474,1.6074,0,23,23,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.1484,450.4077,space,23.2409,0.0042,0,0,0,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.4183,456.447,0,0,0,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.4555,462.2476,0,1,1,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.2482,464.647,2.97575286,2.3881,0,0,0,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.6482,470.8627,0,0,0,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.8724,477.0627,0,1,1,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.063,478.9801,4.646408143,1.9056,0,1,1,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.9813,485.3133,0,0,0,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.3188,492.8298,0,1,1,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8303,494.28,6.000736036,1.428,0,2,2,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.2812,500.8623,0,0,0,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8682,507.4292,0,1,1,0,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.4295,508.4799,6.027958866,1.0392,0,3,3,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.4814,514.6301,0,0,0,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6397,520.8962,0,1,1,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.8965,522.7798,1.181758917,1.8728,0,4,4,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.781,528.9297,0,0,0,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9408,533.3299,0,1,1,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.3302,535.3631,3.527180771,2.0098,0,5,5,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,391788,001,2024-06-17_10h54.55.895,experiment,2024.1.5,MacIntel,57.14285714,65f89b593eed885831f28113,667045947eb812cbdacbf325,66704d7d4f0346860a6b0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3648,543.6301,0,0,0,1,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
