welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.A cappella,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.Disco,survey.question1.Jazz,survey.question1.Classical,survey.question1.Latin,survey.question1.Metal,survey.question1.Classic rock,survey.question1.Electronic (EDM),survey.question1.R&B,survey.question1.Pop,survey.question1.Alternative rock,survey.question1.Ambient,survey.question1.Country,survey.question1.Reggae,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.5582,244.6073,0,0,0,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.6136,250.4407,0,1,1,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.4408,251.5572,4.988888889,1.1068,0,9,9,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5581,258.0904,0,0,0,1,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0965,265.5244,0,1,1,0,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5245,266.8405,6.466666667,1.2996,0,10,10,20,1,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.8412,273.1904,0,0,0,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.1967,279.4237,0,1,1,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.4239,280.9236,1.977777778,1.479,0,11,11,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.9244,285.3237,0,0,0,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3299,291.4735,0,1,1,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4737,292.9403,5.983333333,1.4596,0,12,12,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.9412,299.1569,0,0,0,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1631,305.357,0,1,1,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.357,306.7902,5.977777778,1.4145,0,13,13,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.7908,313.8236,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8299,319.9569,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9569,321.3903,1.983333333,1.4172,0,14,14,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.3916,327.9734,0,0,0,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.9812,334.5405,0,1,1,0,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5406,335.7068,6.972222222,1.1553,0,15,15,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.7078,341.3065,0,0,0,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.3129,348.1566,0,1,1,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.1566,349.3064,1.983333333,1.1419,0,16,16,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.307,355.7065,0,0,0,0,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.7125,363.373,0,1,1,1,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3732,364.9399,4.977777778,1.5478,0,17,17,15,1,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.9408,372.4565,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4626,378.8066,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8068,379.6064,6.494444444,0.7855,0,18,18,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.607,388.4729,0,0,0,0,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.4791,396.7396,0,1,1,1,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.7397,398.3564,6.966666667,1.6002,0,19,19,0,1,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3579,404.4895,0,0,0,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.4955,410.7061,0,1,1,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.7062,412.1895,6.983333333,1.4628,0,20,20,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1903,418.4398,0,0,0,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.4456,426.1895,0,1,1,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.1896,428.9561,2.983333333,2.7552,0,21,21,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.957,435.5061,0,0,0,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.5122,443.0395,0,1,1,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0396,443.8559,4.994444444,0.8063,0,22,22,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.8563,445.2228,space,1.3606,,0,0,0,0,1,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.2247,452.5058,0,0,0,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.512,458.906,0,1,1,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.9062,459.9061,6.994444444,0.9791,0,0,0,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.9069,466.4224,0,0,0,0,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.4285,474.2557,0,1,1,1,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2558,477.3728,2.466666667,3.0957,0,1,1,1,1,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.3735,482.9225,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.9285,488.9724,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.9725,490.9556,6.983333333,1.9761,0,2,2,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.9564,497.1723,0,0,0,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.1783,504.7058,0,1,1,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.7059,505.7556,2.011111111,1.0312,0,3,3,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
