welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Reggae,survey.question1.A cappella,survey.question1.Pop,survey.question1.Folk/indie,survey.question1.Country,survey.question1.Hip hop,survey.question1.Classic rock,survey.question1.Electronic (EDM),survey.question1.Disco,survey.question1.Ambient,survey.question1.Metal,survey.question1.Classical,survey.question1.Latin,survey.question1.R&B,survey.question1.Jazz,survey.question1.Alternative rock,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.2718,478.768,0,0,0,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.7683,485.218,0,1,1,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.2182,487.1683,3.038889143,1.9382,0,13,13,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.1699,494.2033,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.2036,500.3378,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.3379,501.5519,1.888888889,1.2005,0,14,14,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.5536,508.1183,0,0,0,0,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1187,514.7041,0,1,1,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7041,517.1515,3.011111365,2.4372,0,15,15,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.1527,523.4185,0,0,0,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.4191,529.5707,0,1,1,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5709,531.4347,1.077777863,1.8629,0,16,16,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4356,537.0348,0,0,0,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0354,543.8516,0,1,1,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.8518,545.3346,2.03333346,1.4714,0,17,17,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.3358,551.1346,0,0,0,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.1349,557.1711,0,1,1,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.1712,559.3714,2.044444402,2.1993,0,18,18,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.3722,566.8846,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.885,573.2349,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.2351,575.7347,2.977777693,2.4915,0,19,19,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.7356,583.8704,0,0,0,1,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8707,589.9044,0,1,1,0,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9046,592.0378,3,2.1327,0,20,20,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0385,598.5514,0,0,0,1,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.5517,605.9378,0,1,1,0,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.938,607.8537,4.983333588,1.915,0,21,21,20,1,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.8543,614.0016,0,0,0,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.002,618.4013,0,1,1,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.4014,619.9381,3.166666667,1.5359,0,22,22,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.9384,622.7851,space,2.8289,,0,0,0,0,1,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.7871,628.9185,0,0,0,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9188,634.818,0,1,1,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8181,636.4018,4.772222307,1.5692,0,0,0,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.4027,642.5014,0,0,0,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.5017,648.7016,0,1,1,1,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.7019,651.9682,3.627777947,3.2602,0,1,1,20,1,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.969,658.1017,0,0,0,1,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.1022,664.3013,0,1,1,0,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3014,666.5182,4.016666836,2.2139,0,2,2,14,1,song_indices/NoScrubs_TLC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.5192,672.7346,0,0,0,0,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.735,678.4383,0,1,1,1,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.4385,680.9847,4.872222477,2.5452,0,3,3,5,1,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.9857,687.1679,0,0,0,0,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1683,693.6039,0,1,1,1,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6041,698.3876,5.588888804,4.7827,0,4,4,12,1,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.3881,704.6039,0,0,0,1,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.6042,712.3346,0,1,1,0,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.3348,722.0042,3.038889143,9.6688,0,5,5,19,1,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0048,728.0684,0,0,0,1,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0688,734.4035,0,1,1,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.4036,736.9347,2.294444614,2.5243,0,6,6,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.9354,743.2514,0,0,0,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.2519,749.7181,0,1,1,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,616299,001,2024-06-17_09h40.27.772,experiment,2024.1.5,Win32,60.24096386,62e15dfab54f025985de6b5c,667045947eb812cbdacbf325,66704a7dad60bee6413ece91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.7182,753.6516,1.311111238,3.9221,0,7,7,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
