welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Hip hop,survey.question1.A cappella,survey.question1.Alternative rock,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Metal,survey.question1.Pop,survey.question1.Country,survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Classical,survey.question1.R&B,survey.question1.Disco,survey.question1.Latin,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7718,278.9902,0,0,0,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,285.1287,0,1,1,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.129,285.9789,4.026002167,0.8314,0,11,11,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9829,292.0167,0,0,0,0,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0265,300.1392,0,1,1,1,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1396,301.8908,4.032502709,1.7298,0,12,12,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8951,308.1121,0,0,0,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1222,314.3002,0,1,1,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.3006,316.1179,5.963163597,1.8023,0,13,13,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1213,321.7223,0,0,0,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7316,328.5623,0,1,1,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5625,329.4975,1.984832069,0.921,0,14,14,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5002,335.4495,0,0,0,1,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4601,341.5379,0,1,1,0,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5382,342.9554,4.026002167,1.3982,0,15,15,6,1,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9595,349.9775,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.987,356.1151,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1154,357.0994,1.913326111,0.9655,0,16,16,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.1033,363.9714,0,0,0,1,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9809,370.2097,0,1,1,0,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.2101,382.4184,5.911159263,12.2009,0,17,17,8,1,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4207,390.1079,0,0,0,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.1183,396.3628,0,1,1,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.363,397.0661,1.913326111,0.6922,0,18,18,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0686,404.5691,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.5794,410.9076,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.9079,411.9576,1,1.0314,0,19,19,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9617,419.6306,0,0,0,1,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.6414,426.0183,0,1,1,0,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0188,427.4365,5.995666306,1.399,0,20,20,15,1,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.441,433.4576,0,0,0,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.4679,439.2955,0,1,1,1,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.2959,441.1636,6.834236186,1.8479,0,21,21,2,1,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.167,445.5669,0,0,0,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5769,451.7212,0,1,1,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.7217,452.6408,3.895991333,0.9072,0,22,22,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.6434,474.1508,space,21.4796,,0,0,0,0,1,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1549,480.1267,0,0,0,0,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.1374,487.2822,0,1,1,1,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.2835,488.1162,3.993499458,0.8199,0,0,0,17,1,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.1202,494.3874,0,0,0,0,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.3993,500.6254,0,1,1,1,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.6259,501.3942,3.993499458,0.7527,0,1,1,13,1,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.397,507.9814,0,0,0,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.9924,514.0687,0,1,1,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0696,515.2869,6.84723727,1.2051,0,2,2,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2905,524.2096,0,0,0,1,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.2211,530.515,0,1,1,0,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5153,532.2167,3.05092091,1.6812,0,3,3,22,1,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2209,539.2386,0,0,0,1,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2517,546.4775,0,1,1,0,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.478,548.4954,6.92524377,1.9958,0,4,4,15,1,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,604662,001,2024-06-14_09h37.36.810,experiment,2024.1.5,Win32,60.97560976,62dc65fdd3bbfeff289f1500,666b5f73dbba3f0cd916b177,666c71674bdd03cbd0f7a5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.4985,554.8343,0,0,0,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
