welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Reggae,survey.question1.Electronic (EDM),survey.question1.Classic rock,survey.question1.Ambient,survey.question1.Jazz,survey.question1.Country,survey.question1.Disco,survey.question1.Alternative rock,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Pop,survey.question1.Classical,survey.question1.Folk/indie,survey.question1.R&B,survey.question1.A cappella,survey.question1.Metal,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.3834,314.9562,0,1,1,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.9564,315.9894,5.993650794,1.0226,0,13,13,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9901,322.1401,0,0,0,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.149,326.54,0,1,1,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5401,327.6898,5.00952381,1.1327,0,14,14,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6908,334.0069,0,0,0,0,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0163,340.7069,0,1,1,1,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7071,342.6898,3.980952381,1.9637,0,15,15,1,1,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6909,349.7235,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.732,355.8568,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.857,357.1898,1.022222222,1.3119,0,16,16,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.1907,363.4402,0,0,0,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.4519,371.1236,0,1,1,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.1238,372.1229,4.057142857,0.9806,0,17,17,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.1238,378.9569,0,0,0,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.9659,384.5571,0,1,1,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5573,385.2563,4.012698413,0.6841,0,18,18,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2573,392.1233,0,0,0,1,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.129,398.3739,0,1,1,0,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.374,400.7397,4.971428571,2.355,0,19,19,8,1,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.7405,408.8735,0,0,0,1,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.8827,414.9069,0,1,1,0,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.9072,415.9564,2.952380952,1.0366,0,20,20,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.9573,423.4737,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.4838,429.8236,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.824,431.7565,5.003174603,1.9182,0,21,21,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.7577,437.8069,0,0,0,0,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.817,442.5237,0,1,1,1,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.5239,444.8564,5.942857143,2.3129,0,22,22,17,1,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.857,447.6926,space,2.8178,,0,0,0,0,1,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.6936,454.7902,0,0,0,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8008,461.5573,0,1,1,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.5574,462.3066,5.066666667,0.7411,0,0,0,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.3075,469.3738,0,0,0,1,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.3836,475.4739,0,1,1,0,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.4741,476.1898,4.93968254,0.695,0,1,1,22,1,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.1905,482.3072,0,0,0,0,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.3184,487.4405,0,1,1,1,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.4406,488.5399,6.012698413,1.078,0,2,2,8,1,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.541,494.257,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.2642,500.2738,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.274,502.4734,4.025396825,2.1804,0,3,3,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.4745,508.874,0,0,0,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.8853,516.1572,0,1,1,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.1574,519.1234,5.923809524,2.946,0,4,4,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.1247,525.3241,0,0,0,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.3329,531.224,0,1,1,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2241,532.4733,2.958730159,1.2396,0,5,5,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.474,539.4739,0,0,0,1,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4844,545.674,0,1,1,0,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.6741,548.1567,1.980952381,2.4698,0,6,6,2,1,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1572,554.6404,0,0,0,1,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.6498,560.7238,0,1,1,0,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
