welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Jazz,survey.question1.Latin,survey.question1.Classical,survey.question1.Classic rock,survey.question1.Ambient,survey.question1.Country,survey.question1.Reggae,survey.question1.Electronic (EDM),survey.question1.Metal,survey.question1.Alternative rock,survey.question1.Folk/indie,survey.question1.A cappella,survey.question1.R&B,survey.question1.Disco,survey.question1.Hip hop,survey.question1.Pop,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.other_genres,survey.habit_change,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.624,466.837,0,1,1,0,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.838,469.868,5.986111111,3.018,0,2,2,6,1,song_indices/TheBoyIsMine_BrandyMonica.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.873,476.097,0,0,0,1,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.098,483.825,0,1,1,0,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.826,486.523,2.986111111,2.695,0,3,3,19,1,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.527,492.42,0,0,0,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.421,498.549,0,1,1,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.551,500.247,5.715277778,1.689,0,4,4,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.253,506.711,0,0,0,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.715,513.023,0,1,1,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.024,515.387,2.979166667,2.36,0,5,5,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.391,521.452,0,0,0,0,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.452,527.781,0,1,1,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.781,529.679,2.006944444,1.895,0,6,6,9,1,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.682,536.459,0,0,0,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.464,543.22,0,1,1,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.221,546.851,5.923611111,3.622,0,7,7,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.856,553.048,0,0,0,0,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.05,559.178,0,1,1,1,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.178,560.81,5.006944444,1.628,0,8,8,14,1,song_indices/NoScrubs_TLC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.814,567.024,0,0,0,0,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.027,575.017,0,1,1,1,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.017,578.881,2.944444444,3.855,0,9,9,4,1,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.888,585.461,0,0,0,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.463,591.54,0,1,1,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.54,593.139,2.916666667,1.59,0,10,10,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.142,599.385,0,0,0,1,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.388,605.647,0,1,1,0,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.648,607.246,4.930555556,1.592,0,11,11,13,1,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.252,613.46,0,0,0,0,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.46,619.238,0,1,1,1,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.239,621.337,6.402777778,2.089,0,12,12,8,1,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.341,627.633,0,0,0,0,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.634,636.562,0,1,1,1,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.564,640.042,1.069444444,3.473,0,13,13,22,1,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.048,647.072,0,0,0,1,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.072,654.3,0,1,1,0,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.301,656.165,6.347222222,1.855,0,14,14,15,1,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.169,662.095,0,0,0,0,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.095,668.126,0,1,1,1,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,464455,001,2024-06-17_10h44.15.659,experiment,2024.1.5,Win32,60.0240096,60ff2c3d915d23318b73ae8d,667045947eb812cbdacbf325,66704b8e09e6e5797ec72f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.128,670.156,2.305555556,2.026,0,15,15,1,1,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
