welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classical,survey.question1.Disco,survey.question1.Country,survey.question1.A cappella,survey.question1.Pop,survey.question1.R&B,survey.question1.Alternative rock,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Electronic (EDM),survey.question1.Folk/indie,survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Jazz,survey.question1.Metal,survey.question1.Ambient,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.8176,410.7754,3.022222222,1.9485,0,13,13,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.7762,416.8564,0,0,0,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8616,420.824,0,1,1,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.824,422.4664,5.438888889,1.6361,0,14,14,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.4669,428.6445,0,0,0,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.6496,434.5151,0,1,1,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.5152,436.4788,4.283333333,1.9542,0,15,15,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.4793,443.4487,0,0,0,1,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.4539,449.6269,0,1,1,0,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.627,452.3458,3.016666667,2.713,0,16,16,2,1,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.3463,458.8125,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8177,465.5906,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.5907,467.5825,5.011111111,1.9821,0,17,17,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.5831,473.6735,0,0,0,0,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6788,478.779,0,1,1,1,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.7791,479.4615,6.144444444,0.673,0,18,18,8,1,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.4621,485.5426,0,0,0,0,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.5478,492.589,0,1,1,1,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5891,494.0194,5.955555556,1.4226,0,19,19,22,1,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.02,499.5164,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5217,505.5227,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.5227,506.4136,4.977777778,0.8814,0,20,20,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4141,512.2622,0,0,0,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2673,518.1592,0,1,1,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.1594,519.723,5.972222222,1.5566,0,21,21,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7235,526.9352,0,0,0,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.9408,533.7173,0,1,1,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.7174,534.3778,6.133333333,0.6545,0,22,22,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3783,541.4567,0,0,0,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.4619,548.1902,0,1,1,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1902,548.8508,6.683333333,0.6536,0,23,23,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8512,625.0824,space,76.2141,,0,0,0,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0833,632.7266,0,0,0,1,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7319,639.0951,0,1,1,0,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0952,640.7499,5.616666667,1.6447,0,0,0,15,1,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7505,646.3255,0,0,0,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.3308,653.1377,0,1,1,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.1378,655.4348,3.994444444,2.2896,0,1,1,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4354,661.9258,0,0,0,1,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9311,669.2775,0,1,1,0,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.2776,670.4173,5.594444444,1.1338,0,2,2,20,1,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.4178,677.8981,0,0,0,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9036,684.3324,0,1,1,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.3324,690.684,5.966666667,6.3432,0,3,3,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.6846,697.2477,0,0,0,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.2532,703.7834,0,1,1,0,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.7835,707.4541,5.038888889,3.6615,0,4,4,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.4546,711.8299,0,0,0,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8351,717.9597,0,1,1,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.9597,719.7331,5.944444444,1.7641,0,5,5,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.7337,725.7456,0,0,0,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.7539,731.5152,0,1,1,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
