welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Alternative rock,post_survey.question1.Reggae,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.Disco,post_survey.question1.Hip hop,post_survey.question1.Latin,post_survey.question1.R&B,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Pop,post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.037,385.1961,0.058536602,-0.224390294,1,0,0,1.1465,compass,0,26,26,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2214,391.8825,-0.209214043,-0.19187001,1,0,0,0.646,compass,0,27,27,18,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.8897,398.5477,-0.209214043,-0.19187001,1,0,0,0.6456,compass,0,28,28,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.5564,405.0681,-0.280758824,0.236314355,1,0,0,0.5002,compass,0,29,29,34,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0761,412.0049,0.147425458,-0.099729088,1,0,0,0.9169,compass,0,30,30,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.012,418.2746,-0.308943089,0.23523034,1,0,0,0.25,compass,0,31,31,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.2823,425.9195,0.123577252,-0.195121951,1,0,0,1.625,compass,0,32,32,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9271,432.9399,0.137669426,0.147425458,1,0,0,1.0004,compass,0,33,33,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.9491,440.8968,-0.19295388,-0.054200542,1,0,0,1.937,compass,0,34,34,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9046,442.6264,space,1.7037,,442.6265,445.7301,right,3.076,,0,0,0,0,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.7422,452.3126,-0.106233013,-0.16585365,1,0,0,0.5625,compass,0,0,0,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.32,507.4321,,,,,,,,0,1,1,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.4399,514.8689,-0.136585349,0.140921409,1,0,0,1.4171,compass,0,2,2,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8951,525.9292,-0.148509369,0.106233054,1,0,0,5.0205,compass,0,3,3,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.9404,532.5947,0.295934992,-0.144173433,1,0,0,0.6458,compass,0,4,4,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.6026,539.6773,-0.132249207,0.20379403,1,0,0,1.0627,compass,0,5,5,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.6849,546.4887,0.063956656,-0.084552837,1,0,0,0.7915,compass,0,6,6,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4964,552.8641,0.214634179,0.164769615,1,0,0,0.3552,compass,0,7,7,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.8846,560.0913,0.093224916,-0.127913271,1,0,0,1.1867,compass,0,8,8,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0984,567.0492,0.07804883,-0.133333325,1,0,0,0.9375,compass,0,9,9,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0565,573.8813,0.136585349,-0.209214125,1,0,0,0.812,compass,0,10,10,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8884,580.9848,0.1766938,-0.171273704,1,0,0,1.0832,compass,0,11,11,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9933,587.7132,0.152845512,-0.142005445,1,0,0,0.7078,compass,0,12,12,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7205,594.4208,-0.202709911,0.19945799,1,0,0,0.6878,compass,0,13,13,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4282,600.9615,-0.235230237,-0.118157239,1,0,0,0.5207,compass,0,14,14,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9699,607.7527,0.144173475,0.174525749,1,0,0,0.7706,compass,0,15,15,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.7684,614.6474,-0.155013501,-0.093224957,1,0,0,0.8741,compass,0,16,16,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.6555,624.3552,-0.156097578,-0.086720867,1,0,0,3.6872,compass,0,17,17,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.3686,631.0829,0.243902439,-0.117073162,1,0,0,0.7083,compass,0,18,18,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0904,638.1657,0.243902439,-0.117073162,1,0,0,1.0626,compass,0,19,19,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1741,646.394,-0.185365837,0.220054192,1,0,0,2.2078,compass,0,20,20,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.4032,655.4138,-0.187533826,-0.085636873,1,0,0,2.9995,compass,0,21,21,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4214,663.768,0.100813041,0.084552837,1,0,0,2.3336,compass,0,22,22,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7945,673.3283,-0.169105675,-0.125745282,1,0,0,3.5205,compass,0,23,23,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.3359,680.1194,0.164769697,0.119241192,1,0,0,0.7705,compass,0,24,24,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.1288,688.8897,0.147425458,-0.148509493,1,0,0,2.7503,compass,0,25,25,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.897,700.0547,-0.053116548,-0.146341463,1,0,0,5.1458,compass,0,26,26,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0622,706.9076,0.128997307,0.127913271,1,0,0,0.8324,compass,0,27,27,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.9152,716.886,-0.149593446,-0.228726271,1,0,0,3.9583,compass,0,28,28,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.8937,742.7163,-0.196205946,-0.235230402,1,0,0,19.8104,compass,0,29,29,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7293,750.5065,0.130081301,-0.27967483,1,0,0,1.7703,compass,0,30,30,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.5139,759.3182,0.157181572,-0.229810348,1,0,0,2.7914,compass,0,31,31,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.3264,769.9833,-0.236314314,-0.196205946,1,0,0,4.6451,compass,0,32,32,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,929959,001,2024-07-12_15h53.03.405,experiment,2024.1.5,Win32,48.07692308,657902cb3ec27ddda81b758f,6691931c2c63981b064e1f0c,6691b3aab15e4a1ba0c047e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.9906,779.0461,0.105149101,0.229810244,1,0,0,3.0422,compass,0,33,33,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
