welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Jazz,post_survey.question1.Latin,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.Country,post_survey.question1.Alternative rock,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.577,587.807,0.251302083,0.171875,1,0,0,1.227,compass,0,16,16,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.809,596.17,0.09765625,-0.174479167,1,0,0,2.338,compass,0,17,17,18,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.176,602.756,0.09375,0.088541667,1,0,0,0.561,compass,0,18,18,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.757,609.583,0.173177083,0.071614583,1,0,0,0.808,compass,0,19,19,34,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.588,616.308,0.15625,-0.204427083,1,0,0,0.711,compass,0,20,20,13,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.312,623.158,-0.079427083,-0.231770833,1,0,0,0.844,compass,0,21,21,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.16,629.551,-0.145833333,0.114583333,1,0,0,0.373,compass,0,22,22,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.561,635.694,0.147135417,-0.205729167,1,0,0,0.129,compass,0,23,23,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.696,645.327,0.080729167,0.087239583,1,0,0,3.61,compass,0,24,24,4,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.334,652.673,0.111979167,0.08203125,1,0,0,1.318,compass,0,25,25,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
