welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.6682,1339.092,0.21899934,0.0482269,1,0,0,4.4176,compass,0,24,24,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.102,1350.3758,0.036357738,-0.168455675,1,0,0,5.2669,compass,0,25,25,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.3867,1364.0256,0.019202056,-0.100917901,1,0,0,7.6343,compass,0,26,26,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.0368,1373.7248,0.336489303,0.201214797,1,0,0,3.6827,compass,0,27,27,22,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.7353,1384.8251,0.259244227,0.113036036,1,0,0,5.0838,compass,0,28,28,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.8361,1394.5918,-0.229416233,0.075296021,1,0,0,3.7492,compass,0,29,29,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.6015,1410.1082,0.067047458,0.168499615,1,0,0,9.4991,compass,0,30,30,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.119,1418.4749,-0.279946391,-0.058015781,1,0,0,2.3503,compass,0,31,31,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.4837,1428.2749,-0.164972545,-0.092426893,1,0,0,3.7829,compass,0,32,32,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.2832,1438.6913,-0.235576149,0.135129265,1,0,0,4.3992,compass,0,33,33,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.7016,1446.1089,0.312705711,0.18221348,1,0,0,1.4007,compass,0,34,34,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.1194,1448.9662,space,2.8357,,1448.9662,1456.9087,right,7.9249,,0,0,0,0,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.9254,1464.5086,0.314316474,0.301537196,1,0,0,1.583,compass,0,0,0,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.5173,1474.1756,0.252206873,-0.107933723,1,0,0,3.6502,compass,0,1,1,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.186,1483.858,0.249807739,-0.298075076,1,0,0,3.6656,compass,0,2,2,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.8679,1492.5594,0.118339143,0.063396567,1,0,0,2.6839,compass,0,3,3,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.5697,1500.992,0.034517133,-0.202074009,1,0,0,2.4162,compass,0,4,4,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0031,1509.8084,0.221208247,0.125756469,1,0,0,2.7996,compass,0,5,5,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.8183,1522.0248,0.063953428,0.062754624,1,0,0,6.1999,compass,0,6,6,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0352,1530.4921,0.071074083,-0.145868937,1,0,0,2.4501,compass,0,7,7,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.5023,1541.9921,0.104273252,-0.034981396,1,0,0,5.4833,compass,0,8,8,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.0031,1561.4755,-0.013968969,-0.156295776,1,0,0,13.4672,compass,0,9,9,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.4857,1570.2596,0.154451723,0.053867312,1,0,0,2.768,compass,0,10,10,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.2698,1577.8081,0.26376128,0.265375674,1,0,0,1.5328,compass,0,11,11,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.8184,1587.859,-0.27902476,-0.209202011,1,0,0,4.0345,compass,0,12,12,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.868,1596.259,-0.29097923,0.130242637,1,0,0,2.3833,compass,0,13,13,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.2705,1605.243,0.307293588,0.124151922,1,0,0,2.9679,compass,0,14,14,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.2522,1617.7588,0.289158009,0.178454759,1,0,0,6.499,compass,0,15,15,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.77,1632.4088,-0.048435409,0.158851567,1,0,0,8.6334,compass,0,16,16,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.4193,1646.4929,-0.251018157,0.092311916,1,0,0,8.0667,compass,0,17,17,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.5038,1659.9255,0.139422268,-0.210960558,1,0,0,7.4165,compass,0,18,18,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.936,1680.6264,-0.027357313,0.116336003,1,0,0,14.6844,compass,0,19,19,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.6383,1691.4413,-0.1387094,-0.028658662,1,0,0,4.7997,compass,0,20,20,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.4532,1703.1251,0.13443434,0.044195472,1,0,0,5.6651,compass,0,21,21,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.1356,1723.2914,0.078186939,0.105697914,1,0,0,14.1488,compass,0,22,22,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.302,1741.1589,-0.024550939,0.066415603,1,0,0,11.85,compass,0,23,23,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.1689,1767.0418,0.048054335,0.085698615,1,0,0,19.8666,compass,0,24,24,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0513,1774.2923,0.270218122,0.233210415,1,0,0,1.2335,compass,0,25,25,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.3029,1790.5749,0.110788303,0.172772047,1,0,0,10.2661,compass,0,26,26,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.5836,1799.5585,-0.222745712,-0.146630803,1,0,0,2.967,compass,0,27,27,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.5691,1809.6413,-0.212879435,0.20672161,1,0,0,4.0659,compass,0,28,28,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.6517,1817.9246,0.216831349,0.021784408,1,0,0,2.2658,compass,0,29,29,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.9355,1829.1755,-0.192553089,-0.013277294,1,0,0,5.2336,compass,0,30,30,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.1861,1842.142,-0.146543658,0.036382746,1,0,0,6.9489,compass,0,31,31,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
