welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Disco,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.Electronic (EDM),post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Classical,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.268,479.714,0.343518575,0.343518522,1,0,0,0.3968,compass,0,26,26,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.7202,486.605,0.099074116,-0.250925912,1,0,0,0.8015,compass,0,27,27,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.611,492.9398,0.211111139,0.247222212,1,0,0,0.2936,compass,0,28,28,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.9461,499.3384,0.054629644,-0.242592635,1,0,0,0.3916,compass,0,29,29,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.3439,506.1549,0.12037037,0.289814808,1,0,0,0.7848,compass,0,30,30,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.1606,512.6728,-0.188888903,0.130555541,1,0,0,0.4922,compass,0,31,31,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6781,519.2536,0.338888945,0.341666663,1,0,0,0.4948,compass,0,32,32,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2589,525.6355,-0.246296282,-0.14444443,1,0,0,0.291,compass,0,33,33,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.6411,533.7004,0.319444444,-0.228703746,1,0,0,1.9864,compass,0,34,34,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.7011,542.1293,space,8.3365,,542.1293,546.6591,right,4.4401,,0,0,0,0,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.669,553.1574,-0.315740727,0.175925926,1,0,0,0.4065,compass,0,0,0,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.163,559.8596,0.348148205,0.218518522,1,0,0,0.6096,compass,0,1,1,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.8671,566.3487,0.346296381,0.349074063,1,0,0,0.4017,compass,0,2,2,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.3553,572.761,-0.178703661,-0.199999986,1,0,0,0.3095,compass,0,3,3,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.7683,579.4548,0.312037009,0.237037041,1,0,0,0.6129,compass,0,4,4,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.461,586.1211,-0.140740712,0.123148141,1,0,0,0.602,compass,0,5,5,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1269,594.0634,-0.037037037,0.194444444,1,0,0,1.9123,compass,0,6,6,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0693,600.5185,0.343518575,-0.171296296,1,0,0,0.4032,compass,0,7,7,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.5244,608.5396,0.12037037,0.199074074,1,0,0,1.9448,compass,0,8,8,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.5451,614.9397,0.33148151,-0.150925954,1,0,0,0.3057,compass,0,9,9,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.946,621.4333,-0.280555513,0.16574072,1,0,0,0.4216,compass,0,10,10,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.4397,627.8857,0.334259316,-0.209259245,1,0,0,0.4374,compass,0,11,11,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.8917,634.7285,0,-0.12037037,1,0,0,0.8266,compass,0,12,12,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.7352,641.2741,-0.108333305,0.306481485,1,0,0,0.5065,compass,0,13,13,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.28,648.9862,0.117592635,0.348148152,1,0,0,1.6518,compass,0,14,14,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.9925,656.0492,0.150925954,-0.219444487,1,0,0,1.0347,compass,0,15,15,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0556,662.4212,0.226851852,0.333333333,1,0,0,0.3113,compass,0,16,16,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.4273,669.1019,0.00462963,-0.116666653,1,0,0,0.5989,compass,0,17,17,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.108,675.5029,0.119444459,0.102777764,1,0,0,0.2959,compass,0,18,18,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5085,681.9659,-0.255555541,0.277777778,1,0,0,0.4015,compass,0,19,19,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.9712,689.7952,0.103703746,0.290740737,1,0,0,1.7613,compass,0,20,20,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.803,696.2941,-0.125,0.097222222,1,0,0,0.4293,compass,0,21,21,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.2999,702.6824,-0.343518504,0.179629608,1,0,0,0.3109,compass,0,22,22,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.6887,709.1796,-0.314814815,-0.130555541,1,0,0,0.4016,compass,0,23,23,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1857,715.9561,-0.284259231,-0.229629658,1,0,0,0.7016,compass,0,24,24,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.9617,723.0702,0.137962977,0.206481474,1,0,0,1.0114,compass,0,25,25,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0758,730.8241,0.27870369,0.272222219,1,0,0,1.6678,compass,0,26,26,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.8308,737.3533,0.157407407,0.236111111,1,0,0,0.5095,compass,0,27,27,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.3595,743.9462,0.341666751,0.339814804,1,0,0,0.5029,compass,0,28,28,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.9526,750.6816,0.334259316,0.338888892,1,0,0,0.6327,compass,0,29,29,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.6874,757.0426,-0.137036995,-0.112037023,1,0,0,0.3039,compass,0,30,30,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0492,764.34,0.227777764,0.118518511,1,0,0,1.2059,compass,0,31,31,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3459,770.8194,0.26944443,-0.227777764,1,0,0,0.4088,compass,0,32,32,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,001,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,5bc6e0f93808a50001649d75,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.825,777.5585,-0.243518476,-0.157407407,1,0,0,0.7244,compass,0,33,33,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
