welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.Disco,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Jazz,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Hip hop,post_survey.question1.Metal,post_survey.other_genres,post_survey.genres_ranked.text3,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9767,399.7887,-0.350164654,-0.350713502,1,0,0,0.3249,compass,0,21,21,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.7932,410.2096,0.349066959,-0.269484083,1,0,0,4.4127,compass,0,22,22,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2144,419.2279,0.256860593,-0.269484083,1,0,0,3.01,compass,0,23,23,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.2331,425.7052,0.234906696,0.237650933,1,0,0,0.4711,compass,0,24,24,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7097,435.0137,0.350164654,-0.341931943,1,0,0,1.6834,compass,0,25,25,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0185,443.6632,0.086717892,-0.347420417,1,0,0,2.6416,compass,0,26,26,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.6681,451.6966,-0.124039517,0.059824369,1,0,0,2.0248,compass,0,27,27,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.7015,460.9381,0.309549945,-0.163007684,1,0,0,3.2333,compass,0,28,28,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.9429,468.688,0.220636663,0.229967069,1,0,0,1.7417,compass,0,29,29,4,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.6929,474.9337,0.197585071,0.205817783,1,0,0,0.2376,compass,0,30,30,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9383,482.1878,-0.211855104,0.059824369,1,0,0,1.2455,compass,0,31,31,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.1925,490.5378,0.349066959,-0.346322722,1,0,0,2.3417,compass,0,32,32,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.5427,498.1461,0.064763996,0.147639956,1,0,0,1.5996,compass,0,33,33,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.151,506.4543,0,-0.097145993,1,0,0,2.3,compass,0,34,34,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4594,598.3251,space,91.8554,,598.3251,607.3993,right,9.0697,,0,0,0,0,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4086,615.1115,0.321624588,0.165203074,1,0,0,1.7,compass,0,0,0,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.1164,623.4448,0.059275521,0.003841932,1,0,0,2.3251,compass,0,1,1,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.4497,630.5447,-0.351262349,0.253018661,1,0,0,0.2209,compass,0,2,2,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.5497,637.4905,0.020856202,-0.149835346,1,0,0,0.9375,compass,0,3,3,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.495,644.2738,0.162458836,-0.274972558,1,0,0,0.775,compass,0,4,4,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2787,650.7737,0.222832053,-0.29582876,1,0,0,0.4906,compass,0,5,5,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7784,659.7235,0.190998902,0.067508233,1,0,0,2.941,compass,0,6,6,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.7285,668.0652,0.34248079,0.347420417,1,0,0,2.3331,compass,0,7,7,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0704,676.14,0.350164654,0.190450055,1,0,0,1.4869,compass,0,8,8,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.1446,683.2524,-0.032930845,-0.193743139,1,0,0,1.1039,compass,0,9,9,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.2571,689.6945,-0.273326015,0.202524698,1,0,0,0.4334,compass,0,10,10,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.6997,695.7649,0.343578485,0.339736553,1,0,0,0.0626,compass,0,11,11,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.7651,706.9814,-0.296377607,0.165203074,1,0,0,5.2124,compass,0,12,12,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.9867,713.1229,0.34248079,0.341931943,1,0,0,0.1334,compass,0,13,13,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.1274,720.7353,0.107574094,-0.346322722,1,0,0,1.6039,compass,0,14,14,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.7399,729.6978,-0.142700329,-0.202524698,1,0,0,2.9541,compass,0,15,15,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.7037,738.4935,-0.166849616,0.310098793,1,0,0,2.7871,compass,0,16,16,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.4988,747.3184,0.132821076,0.347420417,1,0,0,2.8164,compass,0,17,17,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.3237,756.5187,-0.06805708,-0.266190999,1,0,0,3.1921,compass,0,18,18,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.5237,763.5728,0.015367728,-0.143249177,1,0,0,1.046,compass,0,19,19,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.5776,773.1139,0.091108672,-0.328759605,1,0,0,3.5332,compass,0,20,20,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.119,779.4805,-0.336992316,-0.336443469,1,0,0,0.3583,compass,0,21,21,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.485,788.2512,0.347969265,0.11909989,1,0,0,2.7621,compass,0,22,22,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.2563,796.7553,-0.200878156,0.003841932,1,0,0,2.4958,compass,0,23,23,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.7601,804.6635,0.195389682,0.138858397,1,0,0,1.8996,compass,0,24,24,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.6684,813.9551,-0.10208562,-0.065312843,1,0,0,3.2829,compass,0,25,25,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.9598,820.6592,0.057080132,-0.346322722,1,0,0,0.6955,compass,0,26,26,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.6639,830.3133,0.054884742,0.350713502,1,0,0,2.6414,compass,0,27,27,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.3202,837.5549,0.042810099,0.194840834,1,0,0,1.2331,compass,0,28,28,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
