welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Metal,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.R&B,post_survey.question1.Latin,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.63,399.093,-0.191105769,-0.146634615,1,0,0,0.449,compass,0,26,26,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.093,405.514,-0.191105769,-0.146634615,1,0,0,0.408,compass,0,27,27,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.514,411.934,0.126201923,0.227163462,1,0,0,0.416,compass,0,28,28,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.935,418.422,0.126201923,0.227163462,1,0,0,0.481,compass,0,29,29,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.424,424.979,0.189903846,-0.152644231,1,0,0,0.551,compass,0,30,30,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.98,432.934,-0.149038462,0.210336538,1,0,0,1.937,compass,0,31,31,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.934,439.364,-0.158653846,0.25,1,0,0,0.416,compass,0,32,32,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.365,445.765,-0.158653846,0.25,1,0,0,0.4,compass,0,33,33,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.766,452.071,0.246394231,0.204326923,1,0,0,0.289,compass,0,34,34,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.072,456.082,space,3.979,,456.082,463.876,right,7.759,,0,0,0,0,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.886,470.836,0.289663462,0.295673077,1,0,0,0.931,compass,0,0,0,13,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.837,477.222,0.237980769,0.240384615,1,0,0,0.37,compass,0,1,1,10,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.222,483.831,-0.274038462,-0.276442308,1,0,0,0.6,compass,0,2,2,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.831,490.287,-0.245192308,0.243990385,1,0,0,0.444,compass,0,3,3,34,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.287,497.038,0.223557692,0.203125,1,0,0,0.751,compass,0,4,4,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.038,504.323,-0.210336538,-0.222355769,1,0,0,1.269,compass,0,5,5,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.323,510.587,0.173076923,-0.1875,1,0,0,0.251,compass,0,6,6,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.587,517.681,0.200721154,0.147836538,1,0,0,1.086,compass,0,7,7,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.681,524.269,0.207932692,0.197115385,1,0,0,0.587,compass,0,8,8,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.269,530.655,-0.271634615,-0.188701923,1,0,0,0.37,compass,0,9,9,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.656,537.067,0.175480769,-0.233173077,1,0,0,0.401,compass,0,10,10,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.067,543.734,0.175480769,-0.233173077,1,0,0,0.665,compass,0,11,11,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.734,550.36,0.262019231,0.188701923,1,0,0,0.616,compass,0,12,12,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.361,556.983,0.211538462,0.21875,1,0,0,0.606,compass,0,13,13,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.984,563.411,-0.215144231,0.241586538,1,0,0,0.42,compass,0,14,14,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.411,569.813,-0.215144231,0.241586538,1,0,0,0.4,compass,0,15,15,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.814,576.41,-0.215144231,0.241586538,1,0,0,0.594,compass,0,16,16,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.41,583.311,0.209134615,-0.140625,1,0,0,0.895,compass,0,17,17,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.312,589.901,-0.219951923,-0.185096154,1,0,0,0.575,compass,0,18,18,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.902,596.421,0.001201923,0,1,0,0,0.514,compass,0,19,19,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.422,602.73,0.236778846,0.222355769,1,0,0,0.3,compass,0,20,20,11,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.731,609.483,-0.319711538,0.3125,1,0,0,0.746,compass,0,21,21,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.484,616.317,0.340144231,0.337740385,1,0,0,0.832,compass,0,22,22,22,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.318,622.72,0.313701923,0.324519231,1,0,0,0.381,compass,0,23,23,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.721,633.996,0.162259615,-0.128605769,1,0,0,5.269,compass,0,24,24,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.996,640.673,0.138221154,-0.121394231,1,0,0,0.667,compass,0,25,25,18,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.673,648.516,-0.230769231,-0.268028846,1,0,0,1.835,compass,0,26,26,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.517,656.606,0.153846154,-0.150240385,1,0,0,2.076,compass,0,27,27,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.606,663.37,-0.167067308,0.173076923,1,0,0,0.75,compass,0,28,28,0,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.37,669.728,-0.194711538,0.215144231,1,0,0,0.353,compass,0,29,29,26,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.728,677.492,-0.075721154,0.085336538,1,0,0,1.749,compass,0,30,30,4,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.492,685.284,0.037259615,0.037259615,1,0,0,1.783,compass,0,31,31,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.284,693.257,-0.001201923,0.006009615,1,0,0,1.97,compass,0,32,32,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.257,701.196,0.006009615,-0.085336538,1,0,0,1.926,compass,0,33,33,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.196,707.356,-0.341346154,0.342548077,1,0,0,0.153,compass,0,34,34,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
