welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.R&B,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Country,post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.A cappella,post_survey.question1.Pop,post_survey.question1.Alternative rock,post_survey.question1.Jazz,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.question1.Classical,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habits,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.863,428.878,0.062962963,-0.150925926,1,0,0,2,compass,0,27,27,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.879,439.446,-0.112037037,-0.171296296,1,0,0,4.566,compass,0,28,28,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.449,446.346,0.096296296,0.161111111,1,0,0,0.883,compass,0,29,29,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.346,453.179,-0.113888889,-0.103703704,1,0,0,0.818,compass,0,30,30,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.18,463.429,0.206481481,0.147222222,1,0,0,4.234,compass,0,31,31,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.429,471.213,0.178703704,0.159259259,1,0,0,1.784,compass,0,32,32,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.215,479.078,0.22962963,0.22962963,1,0,0,1.849,compass,0,33,33,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.079,485.629,-0.208333333,0.210185185,1,0,0,0.55,compass,0,34,34,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.629,507.496,space,21.846,,507.497,511.479,right,3.956,,0,0,0,0,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.491,518.462,0.174074074,0.197222222,1,0,0,0.966,compass,0,0,0,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.463,525.245,0.237037037,0.189814815,1,0,0,0.766,compass,0,1,1,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.246,532.412,0.167592593,-0.20462963,1,0,0,1.15,compass,0,2,2,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.413,539.963,0.085185185,-0.101851852,1,0,0,1.534,compass,0,3,3,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.964,546.596,0.134259259,0.22962963,1,0,0,0.617,compass,0,4,4,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.596,553.746,0.187962963,-0.158333333,1,0,0,1.134,compass,0,5,5,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.747,563.329,0.216666667,-0.174074074,1,0,0,3.567,compass,0,6,6,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.33,569.963,0.17037037,-0.125925926,1,0,0,0.617,compass,0,7,7,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.965,576.929,0.223148148,-0.14537037,1,0,0,0.95,compass,0,8,8,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.93,584.746,0.241666667,0.2,1,0,0,1.8,compass,0,9,9,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.747,591.562,0.232407407,0.224074074,1,0,0,0.8,compass,0,10,10,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.563,598.162,0.311111111,-0.041666667,1,0,0,0.599,compass,0,11,11,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.162,604.781,0.142592593,0.319444444,1,0,0,0.617,compass,0,12,12,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.782,611.379,-0.066666667,0.334259259,1,0,0,0.583,compass,0,13,13,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.38,617.963,0.226851852,0.288888889,1,0,0,0.567,compass,0,14,14,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.964,624.347,0.196296296,-0.280555556,1,0,0,0.367,compass,0,15,15,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.347,631.08,-0.166666667,-0.317592593,1,0,0,0.717,compass,0,16,16,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.081,638.347,0.092592593,-0.32037037,1,0,0,1.251,compass,0,17,17,20,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.348,645.864,0.002777778,0.351851852,1,0,0,0.249,compass,0,18,18,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.864,653.729,0.092592593,0.301851852,1,0,0,1.85,compass,0,19,19,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.729,660.113,0.189814815,0.330555556,1,0,0,0.384,compass,0,20,20,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.114,666.446,0.263888889,0.284259259,1,0,0,0.316,compass,0,21,21,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.447,673.131,0.114814815,-0.143518519,1,0,0,0.667,compass,0,22,22,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.131,679.513,0.088888889,0.214814815,1,0,0,0.367,compass,0,23,23,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.513,685.846,-0.089814815,0.051851852,1,0,0,0.333,compass,0,24,24,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.847,692.812,-0.033333333,-0.187962963,1,0,0,0.965,compass,0,25,25,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.813,700.279,-0.057407407,-0.030555556,1,0,0,1.465,compass,0,26,26,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.28,706.68,0,0.212962963,1,0,0,0.399,compass,0,27,27,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.682,714.18,-0.037037037,0.178703704,1,0,0,1.484,compass,0,28,28,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.18,721.88,0.15462963,0.194444444,1,0,0,1.7,compass,0,29,29,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.881,729.013,-0.184259259,0.273148148,1,0,0,1.117,compass,0,30,30,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.014,735.53,0.22962963,0.24537037,1,0,0,0.5,compass,0,31,31,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.531,741.931,-0.039814815,-0.123148148,1,0,0,0.383,compass,0,32,32,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.932,748.063,-0.024074074,0.189814815,1,0,0,0.117,compass,0,33,33,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.063,754.581,0.340740741,0.157407407,1,0,0,0.516,compass,0,34,34,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
