welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.R&B,post_survey.question1.Alternative rock,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.question1.Classical,post_survey.question1.Folk/indie,post_survey.question1.Classic rock,post_survey.question1.Disco,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.9345,384.4822,-0.331111111,-0.348888889,1,0,0,0.5406,compass,0,16,16,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.548,390.8022,0.322777778,0.336666667,1,0,0,0.2409,compass,0,17,17,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8776,397.5417,0.310555556,-0.330000068,1,0,0,0.6592,compass,0,18,18,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.6079,404.1239,0.312777778,0.167222222,1,0,0,0.4964,compass,0,19,19,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.1687,410.95,0.287222222,-0.289444444,1,0,0,0.762,compass,0,20,20,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0106,417.5019,-0.265,0.254999983,1,0,0,0.4891,compass,0,21,21,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.58,425.8103,-0.248333333,-0.26,1,0,0,2.2246,compass,0,22,22,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.8864,433.4895,0.316111111,0.119444444,1,0,0,1.5994,compass,0,23,23,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.5275,442.9024,0.202777778,0.178888889,1,0,0,3.3729,compass,0,24,24,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.9302,450.9447,0.24,0.26,1,0,0,2.0035,compass,0,25,25,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
