welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Pop,post_survey.question1.A cappella,post_survey.question1.Metal,post_survey.question1.Jazz,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.4706,558.4811,0.200925926,0.316666667,1,0,0,1.9998,compass,0,26,26,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.4874,567.5512,0.039814815,-0.165740741,1,0,0,3.0535,compass,0,27,27,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5719,576.1974,0.224074074,-0.205555556,1,0,0,2.6168,compass,0,28,28,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.2038,594.5145,-0.064814815,-0.048148148,1,0,0,12.3002,compass,0,29,29,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.5381,602.3473,-0.180555556,0.101851852,1,0,0,1.8005,compass,0,30,30,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3694,612.9963,-0.000925926,0.150925926,1,0,0,4.6166,compass,0,31,31,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0028,622.3297,0.094444444,-0.125,1,0,0,3.3168,compass,0,32,32,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.3361,629.3294,0.259259259,-0.059259259,1,0,0,0.9833,compass,0,33,33,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.3357,637.0301,0.325925926,0.357407407,1,0,0,1.1665,compass,0,34,34,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0366,681.5371,space,44.493,,681.5371,717.7441,right,36.1934,,0,0,0,0,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.7567,724.2796,0.181481481,0.025925926,1,0,0,0.5193,compass,0,0,0,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.2856,730.8274,-0.242592593,-0.052777778,1,0,0,0.5339,compass,0,1,1,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.8473,739.5432,0.059259259,0.236111111,1,0,0,2.6834,compass,0,2,2,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5496,748.5604,0.155555556,0.158333333,1,0,0,2.9956,compass,0,3,3,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.5815,756.8928,0.107407407,-0.194444444,1,0,0,2.2954,compass,0,4,4,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.8992,767.9423,0.242592593,0.032407407,1,0,0,5.0277,compass,0,5,5,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9488,777.4922,0.22037037,0.112037037,1,0,0,3.5333,compass,0,6,6,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.4986,785.2484,0.026851852,0.17037037,1,0,0,1.7343,compass,0,7,7,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.2582,796.4758,0.003703704,-0.152777778,1,0,0,5.212,compass,0,8,8,20,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.5024,806.8915,0.223148148,-0.021296296,1,0,0,4.3833,compass,0,9,9,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.898,815.9414,-0.314814815,-0.021296296,1,0,0,3.0281,compass,0,10,10,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.948,822.5604,-0.131481481,-0.027777778,1,0,0,0.6027,compass,0,11,11,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.5665,830.2243,0.025,0.237962963,1,0,0,1.65,compass,0,12,12,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.2307,847.9738,0.175,0.022222222,1,0,0,11.728,compass,0,13,13,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.9801,856.257,0.289814815,0.114814815,1,0,0,2.261,compass,0,14,14,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.2635,864.212,0.006481481,0.202777778,1,0,0,1.9386,compass,0,15,15,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.2186,870.5738,-0.107407407,0.216666667,1,0,0,0.3505,compass,0,16,16,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.5838,879.0231,0.160185185,-0.019444444,1,0,0,2.429,compass,0,17,17,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.0294,885.9228,-0.273148148,-0.038888889,1,0,0,0.8831,compass,0,18,18,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.9288,894.2611,0.023148148,0.196296296,1,0,0,2.3166,compass,0,19,19,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.2675,900.8225,0.22962963,-0.074074074,1,0,0,0.55,compass,0,20,20,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.8285,911.0442,0.175925926,0.090740741,1,0,0,4.2051,compass,0,21,21,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.0505,917.9054,0.267592593,0.173148148,1,0,0,0.8499,compass,0,22,22,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.9115,927.1891,0,-0.244444444,1,0,0,3.2619,compass,0,23,23,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.2085,936.3384,0.323148148,0.051851852,1,0,0,3.1162,compass,0,24,24,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.3448,946.2215,0.194444444,-0.238888889,1,0,0,3.8663,compass,0,25,25,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.2332,956.2216,0.067592593,-0.069444444,1,0,0,3.9834,compass,0,26,26,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.2384,966.8876,-0.359259259,-0.273148148,1,0,0,3.6669,compass,0,27,27,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.8939,974.4041,0.326851852,0.289814815,1,0,0,1.5,compass,0,28,28,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.4103,982.2038,0.001851852,0.185185185,1,0,0,1.7832,compass,0,29,29,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.2104,991.1377,-0.035185185,0.230555556,1,0,0,2.9172,compass,0,30,30,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.16,997.4874,0.2,0.264814815,1,0,0,0.317,compass,0,31,31,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5088,1004.4201,-0.193518519,0.262037037,1,0,0,0.8996,compass,0,32,32,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.4261,1012.6866,-0.103703704,0.061111111,1,0,0,2.2501,compass,0,33,33,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
