song_id,rms,spectral_bandwidth,spectral_centroid,spectral_contrast,spectral_flatness,spectral_rolloff,zero_crossing_rate,mfccs_offset,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,tempo,key,treble,tbb,genre,mean_valence,mean_arousal
2008_2_Cover5S,-0.5501463110005401,0.5917273891045627,-0.5656570335502773,-0.7687855523529781,0.7206354048185137,-0.07030911636247796,-1.2491077133161048,-0.7377822151114383,0.07221808788170038,1.6649546264462363,1.5932949438621258,1.4476186405433809,-0.2389123145957503,0.43585183621932877,-0.18537537655204414,0.07733575101500481,-0.6263374084814861,-0.38542951460358255,-0.2163950737670993,-0.2451196571446762,0.44811324066379643,D,1.2186057606953942,-1.4844353765310145,4,-0.7068847384579019,-1.4952580702361262
2008_2_Original5S,0.9897330058293088,-0.2230603461253005,-0.4948058508506735,0.14840249782738676,-0.3978740018079154,-0.6563711319095086,-0.6838034834889722,0.31681019105510705,-0.07278289931812996,-0.31947875255658736,1.4410545456653108,1.8875400155186468,-0.049670943803606885,0.7809290050656753,0.46951576767250586,0.6714804414456617,1.3006701903284763,0.6680498296279951,0.713232646276166,1.3582728375898314,0.06387669876622915,F,1.2186057606953942,-1.4844353765310145,1,-0.6793043741013713,0.07248255351362437
2008_3_Cover5S,-0.985583709215533,1.1675447153078407,0.5962646352440443,-0.7056662392143606,1.4604695166485877,1.1512132062717024,0.44190646582105325,-0.014180686594411006,-0.33762413693963855,0.4270823288752965,-1.4758623924803607,-0.5320829892064575,0.2484119664817067,-0.13475471850988763,-0.36443558086531125,-0.12637420664194413,0.08632843760246524,0.7612056527980259,-0.021764562030983828,-0.659215096455544,0.7325295821634308,B,-0.8124038404635961,0.6669202416298763,5,0.03778509916844688,0.7443713922635171
2008_3_Original5S,1.6535448183563086,-0.9261920239086046,-1.2382353775715822,0.8527017278394705,-0.8297400638761723,-1.1047487209682987,-1.2886817333737097,0.3326063064471298,0.9091225800329324,-0.5008816429455832,-0.7116616960965677,-1.088002373362945,0.08770493697623191,1.6765801499527395,0.5937523947701414,-0.11402649469374411,2.740471243225547,0.6255659546208019,0.5145991140839172,0.9604936088883762,-0.5072503894501619,E,1.2186057606953942,-1.4844353765310145,1,0.14810655659457275,-0.029318785690904774
2009_2_Cover5S,-0.22247990741344773,-1.6401198891769881,-1.5051024535993458,0.6419726457509409,-1.047978450169157,-1.5389481904690998,-0.9053898626701568,-0.1518894683108454,1.4540269845160816,-0.8649597401590979,-0.10128157373433193,-0.29681744191488046,-0.22888777049975276,0.5039891154862067,-0.1765916732806807,0.1882310070515853,0.5356862883168207,-0.09647986487048094,0.29675198517785606,-0.9272227281130295,0.9055376708745949,B,1.2186057606953942,-1.4844353765310145,4,-0.4862418236056514,-0.3347228033044931
2009_2_Original5S,1.1417011826596588,0.9676263983763104,0.5705423408046121,-0.9907248361989126,-0.15992415848567146,0.7927179120195953,0.3423694637848952,1.4429052122811448,-0.39851520518953876,-0.13414263832229628,-0.2542434161199444,0.674817602879383,0.7221565092589113,1.0727811610307387,0.6282836458231292,0.47233122351416484,0.9288177796076572,0.2734171073168332,-0.03749166188239331,0.5299372622090404,0.6664294304458469,B,1.2186057606953942,-1.4844353765310145,1,0.7272942080817322,1.5995026415815632
2009_3_Cover5S,-0.539550476788223,0.7967539967785011,1.8919067241518772,-1.614162242340625,2.98497692372523,1.4184121121830366,2.3788598495657634,1.296936766346596,-1.9704055181793731,-0.6720551657867707,1.895587260702408,1.233942982159879,-0.09912944173369685,0.36062378560162606,0.8939695363404775,0.9754303014515845,1.33104879836208,0.5590947143189833,1.289921839995708,0.3242898927200958,0.6664294304458469,E,1.2186057606953942,-1.4844353765310145,3,-0.10011672261421138,1.3958999631725042
2009_3_Original5S,0.3643137363770082,1.3940642854646597,0.9903189343380147,-1.3005732998258002,1.5985303158500146,1.2992665130789833,0.24110391358628333,0.7447072840897729,-0.9069303973136158,0.35082263459486307,0.21908003228169806,0.4878856573477425,0.7447033421429111,0.9727801369164993,0.24134306527318466,0.7637530687692853,1.095636712138464,0.0245330934609091,0.6527979598028427,0.5845454220226769,0.6664294304458469,E,1.2186057606953942,-1.4844353765310145,1,1.5271247744211445,1.3958999631725042
2010_1_Cover5S,-1.5843320801726297,-0.7432239065074712,-0.015350571034248684,2.5273524618174212,-1.3153741379145099,-0.5342693547105105,0.3979347913363489,-1.9482280753234476,0.19191497758620885,0.6567028132589373,-1.0960699371349605,-2.163718859697165,-1.7527746819547965,-1.0188420327396153,-1.6971569538986342,-1.776443856122157,0.034864156989708475,-2.614748533997007,-0.9301691426255684,-1.4715782097823704,-0.5456019354717078,F,1.2186057606953942,-1.4844353765310145,2,0.010204734811915705,-1.9635442305769613
2010_1_Original5S,0.3338460012652194,0.24492056913570087,0.4997084405276169,-0.7323749112589379,0.37609442915048563,0.25237150910379963,0.6110429816296438,0.20339973088720315,-0.6156728064508051,-0.384988053141716,0.5438133726177696,0.4655582759082956,0.3378417983743923,1.0298215472740464,0.08638562864625406,0.5693569750501207,0.2391134992784303,-0.41056977874809514,-0.13043930325659087,-0.05415244046824697,0.6664294304458469,F,1.2186057606953942,-1.4844353765310145,1,1.7477676892733962,1.558782105899751
2010_2_Cover5S,-1.1598067164370993,-7.450353340387825e-4,-0.02980100001351874,1.393134182030815,-0.544244351871989,0.014774706811234037,-0.06967829979999914,-0.36018445290671214,-0.23694581510465254,-0.6398815288020585,-0.3085165228750605,-1.8635831414299298,-0.8014165419072768,-0.504058986483307,-1.8476559133819384,-0.9480488625884125,-1.9050245647940407,-1.7726984232855638,-1.568010294263688,-2.407502710720306,0.44811324066379643,D,1.2186057606953942,0.6669202416298763,2,-1.727358219649566,-1.678500480804279
2010_2_Original5S,0.27746649641185456,-1.2336019204680055,-1.0583796990010899,0.0038942589974891237,-0.7032879328342317,-1.0334324465621265,-0.3919111541134273,0.6523629110906599,1.0788173576749664,-0.760315439600318,0.7608843356498476,0.0562770699221803,0.7479396270910904,0.6606386470262203,0.10349338991188993,0.9048791075207849,0.4150079696341562,-0.2867641846927276,0.0056410149145276894,-0.40958698328534143,0.24799005244657168,E,1.2186057606953942,0.6669202416298763,1,-1.3136527543015943,-0.6401268209180805
2010_3_Cover5S,-0.876128412576128,0.1411410727694993,0.5230014351446662,-1.7731001933661827,1.4708734070635565,0.3272768212980326,0.9292521364767176,1.0840786556495217,-0.338122361977512,-0.9829662308110559,0.7796216914643113,0.2727986807895886,0.3199194588238382,0.16672914227373256,0.21006585495208,0.33180313845069437,-0.2527744568968388,1.0703565753799815,1.2794578619745374,0.8428033114179092,-0.2634359014981353,Db,-0.8124038404635961,0.6669202416298763,3,0.4790709288729492,1.070135677718011
2010_3_Original5S,-0.2639182697205662,1.2548264175415131,0.8800113211538703,-0.27845080649463566,-0.07389566702703917,1.172458110224521,1.0631430058645417,0.4436351540119416,-0.413234441005772,0.9597136558958042,-0.4950383701908411,0.3550878142392368,0.13875087141649914,-0.7820557560373292,-0.292825233047788,-0.983694520390189,-0.9102581451000938,-0.3897398268404702,-1.2379208742401018,0.4712565064499889,-0.2634359014981353,E,-0.8124038404635961,0.6669202416298763,1,1.1409996734297045,0.2964454997635883
