song_id,mean_sim,sd_sim,rms_difference,spectral_bandwidth_difference,spectral_centroid_difference,spectral_contrast_difference,spectral_flatness_difference,spectral_rolloff_difference,zero_crossing_rate_difference,mfccs_offset_difference,mfcc1_difference,mfcc2_difference,mfcc3_difference,mfcc4_difference,mfcc5_difference,mfcc6_difference,mfcc7_difference,mfcc8_difference,mfcc9_difference,mfcc10_difference,mfcc11_difference,mfcc12_difference,tempo_difference,key_difference,treble_difference,tbb_difference,voice_type_difference,mean_valence_difference,mean_arousal_difference
2008_2,3.4893617021276597,1.6794453073084925,0.06454631000000002,-210.09361497949976,31.38120011475985,1.351112310137399,-0.017749052,-613.8655015064496,0.016752791012705603,50.141349792479815,-2.9709243774414915,-31.266505837440402,-2.0563316345214986,3.9406032562256,1.7514982223510702,3.3009388446807897,5.5189898014068595,5.528235435485829,13.559168994426676,7.0636906027793795,5.556529343128202,9.158494472503651,8.987772,-3,0,0,0,0.02040816326530548,1.5714285714285716
2008_3,2.3617021276595747,1.5382871885836504,0.11062295999999999,-539.8715534583698,-812.5314189429703,2.2956362586670984,-0.036342161,-2362.9874707918298,-0.0512859817783958,16.488235473632002,25.5445861816401,-14.620894432067821,10.322162091732022,-4.979657411575315,-1.4874024391174299,17.32686531543728,8.074975073337551,0.11488962173462003,18.67557287216187,-0.909478545188896,3.20592904090882,9.2516918182373,29,-5,-1,1,2,0.08163265306122458,-0.7755102040816322
2009_2,2.74468085106383,1.7379158571013953,0.057181659999999995,672.4092923991798,919.3385654056899,-2.405131277232602,0.014092077999999997,2442.2831430455494,0.0369773479965787,75.82565307617119,-37.95672607421881,11.51467084884643,-2.0660762786864986,8.70343756675714,8.802263259887619,5.44095039367676,6.782957315444941,2.64341819286346,2.766224861144991,2.4801983833312997,-1.9978262186050402,8.323222018778317,5.59304,0,0,0,0,0.8979591836734695,1.9387755102040822
2009_3,5.638297872340425,1.3420544263390526,0.0378868,154.01689592089997,-399.3286459751798,0.46194875791439927,-0.022000810000000003,-124.79800943596001,-0.06335239777453398,-26.256145477295,21.789535522460994,16.11634588241576,-22.6448097229004,-6.682821273803668,7.809981584548919,5.85576462745666,-5.499904632568271,-1.9695565700531001,-1.6564502716065004,-3.5842922963201933,-3.80818843841553,1.486566036939616,0,0,0,0,0,1.204081632653062,0
2010_1,2.574468085106383,1.7906117590883242,0.08040325999999999,254.79377761047,228.1284418534301,-4.801913610397801,0.026841047,823.9600512585803,0.0063154612803290044,102.30068206787041,-16.54666137695321,-16.41276240348809,22.15012550353999,23.55179500579833,19.34942150115965,19.59710407257071,15.03051829338066,21.82656764984121,1.4371771812439,14.77925205230711,4.78010952472686,8.09626221656796,-28.3509255,0,0,0,0,1.2857142857142856,3.5306122448979593
2010_2,5.25531914893617,1.4366035595229614,0.060245424000000006,-317.89305183525994,-455.5750907301201,-2.0464932587985025,-0.0025237809999999992,-1097.93535977175,-0.009549370729794907,48.1422882080072,26.958663940429403,-1.8975429534912092,14.444541931152301,17.19718074798583,14.33985900878904,11.14126348495482,16.44299697875967,17.24061870574944,16.324644088745103,9.96334648132319,9.40595841407775,11.41199064254759,4.681131,-2,0,0,0,0.30612244897959195,1.0408163265306123
2010_3,3.382978723404255,1.6225743299027022,0.025661690000000015,287.1645827693201,158.12578208190007,2.2017722380316016,-0.024513148,885.2777044532604,0.003967855952624999,-30.450344085693295,-1.5389709472655966,30.6086425781249,-17.2170057296753,0.7371063232421893,-1.6767816543579102,-9.07588565349578,-4.23803377151489,-12.240083754062573,-4.6263089179992605,-9.79010105133055,-15.046763896942132,-2.122256010770796,0,-3,0,0,0,0.4897959183673475,-0.7755102040816331
2011_1,3.851063829787234,1.731783742451637,0.031463149999999995,260.7726388473302,-671.41476448004,-2.767241262027401,-0.00265988,-455.3888782021304,-0.0828114863842115,32.7821426391599,52.2228126525879,41.06323528289786,17.13161230087272,23.382243156433,16.23543453216552,30.373459815978972,7.90897834300994,17.317049354314733,12.70864295959472,9.44156694412223,17.103894233703528,3.14487671852111,0,-5,-1,1,2,0.4897959183673475,1.1428571428571432
2011_2,3.617021276595745,1.738980104511058,-0.07676630000000001,421.46017861475,530.63973311278,-2.7738786391399017,0.050041117,1498.5820673115104,0.023773587931692014,-3.7161521911621023,-10.994049072265696,4.187438011169431,-19.08068299293514,-6.556410491466522,-6.88509225845336,7.74129438400269,1.034786358475684,7.599608976393936,8.328242778778074,6.00012063980101,12.40012788772582,11.640433102846105,-10,0,0,0,0,0.9183673469387754,1.7346938775510203
2011_3,6.191489361702128,1.096204873590866,-0.033087300000000014,-43.806179228260135,-146.1883000740204,-0.43955252667230127,-0.009870923999999996,-147.3802390371302,-0.019793803363556003,-22.731304168701204,7.718215942382805,-7.0568504333496005,-9.071098327636701,-0.6094555854797301,-1.8624057769774893,-5.21467304229736,3.2795019149779305,-5.23898029327393,0.66326999664307,2.3190689086914005,-8.46627593040465,-2.699068635702126,0,0,0,0,0,0.3061224489795924,0.3877551020408161
2011_4,1.8085106382978724,1.3615575778966686,0.043801690000000004,-47.734383700299986,131.01339420189015,-5.940131849862798,0.052531125000000005,-311.76601863969063,1.7297906914298666e-4,74.93352508544861,-25.3831596374511,-7.089670062065122,36.773807525634695,-2.0594277381897,-0.30056571960444955,19.50524568557734,-3.1026115417481,22.48986315727227,-0.87711906433106,4.779561817646019,0.5093445777893097,-0.51177394390106,-39.651934,2,-1,1,2,0,1.8367346938775508
2012_1,5.0212765957446805,1.3268033126757297,0.02175118000000001,-480.14167731221005,-541.27104986429,-0.38760994778199986,-0.0026427379999999986,-1400.9024279614996,-0.025808774071002294,0.2775573730469887,25.1140441894526,-5.10457038879394,6.1731681823731,1.1893205642700195,5.54390430450432,-1.8975434303283603,4.753780841827391,5.7443839311599705,8.136836498975752,-4.2847416400909335,0.626813113689422,-9.290935277938843,0,0,0,0,0,-0.12244897959183687,0.16326530612244872
2012_2,4.297872340425532,1.5451873900292072,0.012298000000000003,51.54777163608969,226.2236251183699,1.5277236232595008,0.0036964430000000006,240.13563553221047,-2.5163982508499827e-4,-18.140937805175696,-19.047027587890604,-8.45945000648496,-1.9856090545654013,-0.9998264312744087,-1.3525753021240998,10.587776660919179,3.0007848739623704,10.831807613372789,5.835567235946649,1.4717204570770201,1.2408697605133,6.132833033800116,0,-3,-1,1,2,0.5714285714285721,0.6734693877551017
2012_3,2.872340425531915,1.582746941741199,0.052922529999999995,-205.09204667333006,-54.018240207300096,-2.2619111364450006,-0.02823283,-403.77120682686973,0.021644309714988402,77.8454971313473,20.671897888182897,-18.94088935852041,-9.180667877197202,2.83703422546383,10.51940298080442,4.500148773193299,2.4957590103149405,-1.0806512832641602,9.128546714782651,3.024188518524164,8.243278622627251,4.795497417449959,25.1686787,2,1,-1,2,-0.020408163265305923,1.1428571428571432
2012_4,3.6595744680851063,1.7102834210163862,-0.006310270000000007,35.858375483259806,-189.27955212185998,-1.0216833441049005,-0.021414138,-94.41993689106948,-0.022808999701750016,-0.5078277587890909,3.975822448730497,2.587117612361907,5.4399528503418,-2.2364603877067504,4.3655743598937695,1.9822482466697648,5.744426369667053,2.5574474334716797,-3.422117233276369,5.05898594856261,7.12162637710571,5.63096964359282,10.699728,0,0,0,0,0.8163265306122449,0.795918367346939
2012_5,4.127659574468085,1.5125133312613452,0.02966058000000002,-83.81305833025044,-530.4960639091601,-1.1336884023791995,6.409020000000057e-4,-676.2414854243907,-0.052301108598135096,27.0753479003897,16.204475402832003,-3.395793914795,5.6972045898437,0.4777760505676296,11.50470483303065,16.418062210082923,0.9996585845947195,8.66305088996886,-4.2012243270874094,-8.17751169204711,-0.17416334152221014,-1.0464537143707302,0,3,-1,1,2,1.020408163265306,1.3877551020408165
2013_1,3.638297872340426,1.5662962670898892,-0.09472510999999999,117.27366275138002,397.9876633192398,-0.6593811132053986,0.031074005000000002,930.9761805218095,0.019626796201436703,-41.9659385681146,-12.309089660643707,4.28163719177246,-1.8759460449218004,-17.83120155334468,-6.87195062637329,-7.64695978164672,5.90237426757813,-6.0074373483657695,-12.667187571525531,1.7843222618103,2.59295392036438,2.05724501609802,0,1,1,0,1,0.040816326530612734,0.3061224489795924
2013_2,4.76595744680851,1.5633404307756156,-0.012743519999999994,-35.47505503950015,-566.6994615889898,-0.9921715376761995,-0.018135506000000003,-700.9838900386394,-0.04579724857884249,-48.46813201904301,26.736888885498104,3.652484893798899,-21.60357046127317,15.215380430221469,7.82166361808777,-11.462628364562981,-0.19802951812744052,-3.9524941444397,-4.471397936344139,9.0808780491352,4.891340486705301,6.101459980010991,0,0,1,-1,2,-0.14285714285714324,-0.34693877551020424
2013_3,5.574468085106383,1.3791093668373182,0.021099690000000004,-172.89409421636992,-457.61629347864005,-0.07119896198389952,-0.022324989,-622.6071142132805,-0.029360549077925208,-4.099117279052802,27.545875549315696,5.0157165527344,-3.177112579345799,0.836764931678766,4.0877566337585,-5.13898456096649,2.18751716613769,-0.15621554851532005,-2.6213665008544798,-0.3666652441024798,-3.0283102989196804,0.3137630224227901,0,0,0,0,0,0.22448979591836737,-0.32653061224489743
2013_5,3.340425531914893,1.6188642790909182,-0.009371980000000002,-241.05817335535994,23.461670740950012,-0.4388234412937031,-1.5938599999999747e-4,-15.29226864086013,0.017607206456801,18.322265625,-5.47382354736331,-28.9829826354979,-15.792988777160598,0.012904644012450284,-15.4763970375061,-31.01173686981193,3.0116471052169747,-37.444423675536996,4.809531629085536,-11.03723859786986,-10.681668281555169,9.714657306671139,0,-3,1,-1,2,0.24489795918367374,0.7142857142857144
2013_6,5.1063829787234045,1.644940101370041,0.07018422000000002,-599.5016963176699,-1104.48487337391,-0.12758833244670242,-0.052746883999999994,-2418.68250997443,-0.0805446223208774,14.005256652832003,37.475654602050795,-14.52088975906365,19.616308212280302,5.207880020141597,11.791056632995573,5.113734245300289,10.50792956352234,9.942302942276001,9.21078824996947,14.01325726509091,5.7724227905273295,14.45405220985402,1,0,1,0,1,0.16326530612244916,0.10204081632653095
2014_1,5.340425531914893,1.550267799371687,0.037727099999999986,546.8627893015696,868.01879833268,-0.4788902876923018,0.011164763999999997,2262.64272836538,0.0529507926968857,50.0447387695313,-15.451675415039091,15.583551406860298,-20.1052751541137,0.4366893768309996,-1.254454195499416,-15.692482471466011,4.29410338401795,-4.0677763223648,-13.53159666061401,-6.315260708332054,3.82936084270477,0.5857310295104998,0,3,1,-1,2,0.3877551020408161,0.9387755102040822
2014_2,4.1063829787234045,1.549670968627962,-0.021327440000000003,-301.7408028742602,-203.85904000627988,-3.4662472320695024,0.009305991,-309.13240999789014,0.004107595318532706,53.486946105956704,11.90907287597581,-31.990885734558,-2.4445075988769993,-0.8555717468261701,13.66752672195425,-17.17114496231078,18.35776233673095,17.07528352737426,7.97572040557861,13.47978901863091,5.62501412630081,4.54067587852478,0,0,0,0,0,0.204081632653061,2.1632653061224483
2014_3,2.9361702127659575,1.6339370340583337,0.03691839999999999,-379.15800251538985,-530.2872806706396,3.969642644610797,-0.028847040500000004,-1201.3843339472896,-0.0178359001680619,-29.645248413085994,15.7628555297851,-9.84878301620483,-14.57368230819701,-12.10502052307122,-4.517488718032831,-23.23518037796013,-12.02348327636718,-9.770664215087898,-13.68516778945922,-11.095781326293938,-7.2750704288482595,-18.39410686492916,21.5332031,0,1,0,1,-0.08163265306122458,-0.9591836734693882
2014_4,3.3404255319148937,1.7102834210163864,0.09968195,186.74475147656995,504.6955594880201,-2.7132614239698007,0.044539456,1149.4440068005106,0.018880151934492995,195.73295211791913,-27.42338562011721,-21.286822676658606,10.97171735763549,-6.46904945373535,16.83954191207884,-11.27952647209161,14.31688261032097,7.97574293613434,11.22226405143738,18.85761833190917,14.85700917243957,12.838699489831898,0,0,0,0,0,0.3061224489795924,1.979591836734694
2014_5,4.191489361702128,1.483800904732291,0.05730821,438.1907986789997,303.1459799456602,-1.0543781663076999,0.013481880000000002,1259.1600122330601,-0.0211717821156088,11.6866645812988,-16.309745788574205,24.6944932937621,-2.7338371276856,1.7306823730468794,16.678739309310828,4.504105329513551,-0.9659109115600604,3.3784680366516,-2.396473884582429,0.9197398424148502,1.7920358180999698,-1.626245498657222,0,-1,0,0,0,0.4081632653061229,0.08163265306122458
2015_1,5.914893617021277,1.2654228926063746,-0.025783180000000003,-59.05649986765002,-48.76173184584013,-1.0463073311387987,0.006267972,-285.0143843292699,0.0025283578235229948,-29.779357910155994,8.055099487304702,2.6696696281433105,12.31112253665918,1.936432957649225,9.43357777595515,10.38599634170523,-3.41049462556838,13.824831962585439,-1.67266845703125,9.72821927070609,-2.63057899475098,-0.9107580184936506,0,0,0,0,0,0.16326530612244827,-0.6122448979591839
2015_2,5.531914893617022,1.5583026416695271,0.017684100000000008,147.89488739886974,75.00761266890004,-0.7168896051095004,0.003183815999999999,532.0715431573008,-0.008208186758950603,-7.7248687744139914,-5.520515441894602,13.94711780548094,-7.640338897705099,9.451108932495071,5.7401266098022,-3.2188870906829905,9.606538772582981,9.158439874649009,3.9849929809569895,6.942399322986595,1.6045949459075906,-2.4211959838867196,-2.4469549,-1,0,0,0,-0.12244897959183643,0.1020408163265305
2015_3,6.340425531914893,0.9618052714575416,0.007982790000000003,-233.78317158921027,-975.5317865081399,-0.005399758870801463,-0.015405090000000001,-1721.04950398643,-0.0518745728135688,-62.433486938475994,63.6307754516599,59.481819152832,3.4027900695800977,7.256015300750731,20.2229809761047,13.51215088367459,4.034387111663801,14.54884243011475,1.3681116104125906,5.5316445827484095,-10.516137003898539,-10.078078210353793,0,0,0,0,0,-0.36734693877551017,-0.22448979591836737
2015_4,2.829787234042553,1.7108242221116472,0.05767052,251.76409694007998,249.4007272745398,2.1715640222467023,-0.009565780000000003,780.9588894380495,0.010540203969731307,27.804058074951193,2.320644378662095,20.05761241912835,-7.8454093933106,8.92049312591551,-9.503171920776401,-9.01264011859893,4.061820030212381,-3.8756141662597696,-2.9667091369628977,1.38962984085083,1.9441184997558008,1.63446378707886,0,-1,0,0,0,0.8367346938775508,0.14285714285714324
2015_5,4.680851063829787,1.6564286225743703,-0.03865193,283.67496826113984,664.0876890977802,-0.312290825465503,0.0085287,1474.6317644817,0.0362275481362514,3.0755386352539062,-32.226051330566406,-1.0395483970642099,1.3223056793212997,4.930807977914803,10.167053401470119,-9.21366786956786,2.7119882702827445,-5.643515810370443,-1.1940779685974099,5.631895065307611,-3.02051854133606,4.097294248640532,-5.106688,0,1,-1,2,0.36734693877551017,0.5102040816326534
2016_1,2.595744680851064,1.56954125765523,-0.05919507,510.3344321909499,1108.20984720016,0.7415018369067994,0.019033478,2643.2629697184902,0.07688282864152819,15.627532958984006,-29.3048858642577,-33.14218997955315,-40.906829118728574,-17.2285213470459,-25.688710212707498,-14.936142683029109,-15.52864694595332,-12.52704334259031,-8.819267749786361,-6.015627384185799,-11.392316102981559,-6.301769256591791,-13.2512019,0,0,0,0,-0.18367346938775508,0.2857142857142856
2016_2,5.74468085106383,1.326454658534202,0.014482630000000024,-173.36024198168025,-384.47546803557,-0.6406518141506012,0.003533146000000001,-901.3154240964896,-0.005031314370531989,-6.3893814086914915,24.055931091308594,-6.458674430847198,-11.23555660247801,7.66231346130367,-14.19690680503842,-8.0833179950714,-8.49330949783322,-4.17499101161956,-0.7081537246704102,3.156150490045541,1.88147068023682,6.12815999984741,0,0,1,0,1,0.08163265306122458,-0.020408163265305923
2016_3,3.25531914893617,1.6214336799691778,0.11669347,617.6712271704,476.3886985121999,-2.628446116766,0.016688291,2161.8176388203296,-0.013506051887320805,58.130485534668,-44.21981048583929,24.869508981704698,22.425200939178453,-1.7465820312500098,24.8315410614013,16.17900848388672,8.88050460815424,19.13303041458126,9.220006942749018,4.641189947724332,17.76407170295714,4.95514202117919,-6,5,0,0,0,1.2244897959183674,1.8775510204081636
2016_4,3.297872340425532,1.627413172959671,-0.03413806,564.6491188556201,1076.5749926700098,1.6624845889493969,0.012876165699999997,2940.4034961278,0.060483424993253605,20.88275146484399,-57.146987915039006,-19.37329483032223,7.29341316223143,5.7077627182006605,10.34709930419921,6.051306843757629,-1.8038346767425604,15.85638827085488,-2.828818321227999,2.49898898601531,-3.8448162078858026,-10.716066323220728,-6.15234375,-1,-1,1,2,0.7142857142857144,2.0816326530612246
2016_5,2.4893617021276597,1.4122498304899094,0.028897060000000002,706.5139958887798,553.56457223709,1.8841499155420003,0.005256872999999999,1968.7323575328996,-2.5916525162400506e-4,13.008422851562983,-15.606101989746094,47.2863750457762,0.3071002960205007,8.35031175613402,-7.82544755935667,10.781940460205071,-7.667766332626342,5.699422836303702,11.748532943427492,-3.5969562530517987,11.08678817749022,-8.06016349792476,-18.1332237,-3,0,0,0,0.8163265306122449,0.2857142857142856
2017_1,3.127659574468085,1.4687619938691896,0.052282619999999974,52.4608581635398,91.5813081775998,-1.6396458302795978,-0.003880491,96.32214682258018,-8.194094398319973e-4,58.29595947265551,-0.07504272460940342,-11.94913089275351,-11.625747680664098,-8.390011787414512,-3.076142013072965,-11.95484614372244,-12.44049835205077,-1.8752193450928,-11.79961526393883,3.5586066246032697,3.9388313889503377,6.91951036453247,-4,1,1,-1,2,0.46938775510204156,1.3673469387755102
2017_2,4.872340425531915,1.4687619938691894,0.014149620000000002,363.54929054937975,809.3494891784098,-1.5730911260181983,0.021791896999999998,1776.22237359248,0.0472903764179567,50.3246688842773,-26.305732727050696,-12.998682975768972,-14.380643844604501,-11.648858547210681,1.188634872436519,8.19846057891845,-6.693908691406241,11.63464236259452,-1.95541322231293,-1.48411965370178,5.47502207756041,3.58810484409331,0,-1,0,0,0,0.7142857142857144,1.1020408163265305
2017_3,4.553191489361702,1.4567460856947114,0.01765469,298.8641020836603,224.69861870079967,0.23103394000480293,0.0021273030000000005,819.1488837945999,-0.017225726082436096,15.835571289062017,-10.897804260253892,-4.865803718566891,-28.1895313262939,-5.8194179534913,-6.122658729553201,-2.8111879825591997,12.20096206665035,14.476800918579098,10.179291725158661,4.72883689403533,12.200947761535641,5.725574970245351,0,-3,0,0,0,0.6530612244897966,0.8571428571428572
2017_4,3.74468085106383,1.687139141531076,0.0619123,263.77484539597026,72.94295191743959,1.6452070290823997,-0.013358737999999998,915.3623720536498,-0.0420637332006691,-55.9384307861326,-24.90654754638591,25.6566114425659,11.7165956497192,9.28065252304073,25.799556970596228,17.60650134086599,14.902489662170328,12.60586595535278,12.11538863182065,7.78688478469847,5.66630125045777,11.32847213745116,-4.2221967,0,0,0,0,0.3673469387755106,0.040816326530612734
2017_5,3.234042553191489,2.0023113378798105,0.034821130000000006,118.27683190630978,-179.0719684645096,1.1500430635413998,-0.031561793000000005,167.5946599786903,-0.057557543910082096,-9.8014678955075,8.593887329101605,29.32302093505853,5.137812614440898,12.925699234008711,17.63034772872923,-6.08729457855224,17.66625118255611,2.275915205478659,4.3731849193573,19.89098644256583,5.14817178249358,9.90998482704162,8.987772,2,1,0,1,-0.14285714285714235,0.14285714285714235
2018_1,4.148936170212766,1.693706039432788,0.018434480000000017,-107.23803851593993,-257.29922407085996,0.7980115250015984,-0.020893375999999998,-388.8123497596098,-0.02524639914058599,20.1070098876952,10.57131958007811,-27.11664485931389,-8.09390997886657,-4.15144538879394,-8.48204517364494,-0.6592998504638992,-14.696242332458421,5.650580406188999,-13.881871521472918,2.037061691284201,-6.173823356628421,-11.381224632263141,0,6,0,0,0,0.10204081632653095,0.204081632653061
2018_2,5.170212765957447,1.1481393063518073,-0.02017347,-551.1939702895202,-822.8336521927199,1.8263625926465004,-0.018989086,-2114.88518754077,-0.040156596246553,-20.708435058593793,35.3019943237305,5.742844581603999,37.78004527091976,6.43256998062134,15.417414188384999,13.04058694839474,19.01221179962154,4.7002696990966,16.60556602478018,7.848291397094729,10.02979373931884,3.0816192626953995,1.5005717,0,0,0,0,0.6530612244897958,0.06122448979591821
2018_3,5.808510638297872,1.076190905004684,-0.009394719999999995,31.462413273600305,138.85520425073992,-0.7826267651319014,0.020833501,17.810344335989612,0.02293755691630299,19.526393890380902,-0.16038513183590908,-9.024521350860569,-4.617580413818402,8.02366018295282,6.346547499299047,-5.771522045135489,-4.48455440998076,9.61594057083129,-11.40401685237876,0.6602711677551198,0.011214733123780185,-0.021124362945560193,0,0,0,0,0,0.3061224489795915,0.9591836734693873
2018_4,3.297872340425532,1.768257477034349,0.07655208999999999,-338.8962599841002,-1063.6730640867,1.6063023673236998,-0.029296998999999997,-1893.43722571521,-0.081045472255051,-46.314731597900405,48.17037963867169,19.6814684867858,-15.608078956604,-0.20831871032714905,1.0320692062378,-1.5294027328490696,-12.14781045913696,1.3847665786744,4.4411940574646,-0.22684741020202992,3.6921718120574902,4.18604624271392,8.987772,-2,0,0,0,0.6734693877551017,-1.3469387755102042
