song_id,rms,spectral_bandwidth,spectral_centroid,spectral_contrast,spectral_flatness,spectral_rolloff,zero_crossing_rate,mfccs_offset,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,tempo,key,treble,tbb,genre,mean_valence,sd_valence,mean_arousal,sd_arousal
2011_1_Cover5S,0.15636228,2374.18562540016,2936.56435571984,25.3251053396642,0.02807838,5700.35739248014,0.166536567203177,-108.583946228027,40.5316505432128,-35.4672203063964,3.65381669998168,-10.1390829086303,-8.22439098358154,-27.9967174530029,-1.25679337978363,-17.6548881530761,-6.1406078338623,-15.9783000946044,-5.04522609710693,-5.28053903579711,103.359375,g,0,1,7,3.8571428571428568,1.8371173070873832,4.204081632653061,1.767526424092139
2011_1_Original5S,0.18782543,2634.95826424749,2265.1495912398,22.5578640776368,0.0254185,5244.96851427801,0.0837250808189655,-75.8018035888671,92.7544631958007,5.59601497650146,20.7854290008544,13.2431602478027,8.01104354858398,2.3767423629760698,6.65218496322631,-0.337838798761367,6.56803512573242,-6.53673315048217,12.0586681365966,-2.135662317276,103.359375,c,1,0,1,4.346938775510204,1.4937511563198211,5.346938775510204,1.6014449257904988
2011_2_Cover5S,0.22235525,2492.20848788262,2577.23280628109,23.7474698259237,0.030923713,5291.17687594506,0.127935594128024,-47.6556205749511,79.0155792236328,-9.21206951141357,20.7845191955566,5.94669246673584,10.3011426925659,-9.89499568939209,-0.199188843369483,-7.64204168319702,0.920557498931884,-2.71148753166198,-7.61319255828857,-11.3462867736816,120,Ab,0,1,2,4.959183673469388,1.5937270739981038,4.530612244897959,1.4448477546141691
2011_2_Original5S,0.14558895,2913.66866649737,3107.87253939387,20.9735911867838,0.08096483,6789.75894325657,0.151709182059716,-51.3717727661132,68.0215301513671,-5.02463150024414,1.70383620262146,-0.609718024730682,3.41605043411254,-2.1537013053894,0.835597515106201,-0.0424327068030834,9.24880027770996,3.28863310813903,4.78693532943725,0.294146329164505,130,Ab,0,1,1,5.877551020408164,1.252208932600448,6.26530612244898,1.036329866324779
2011_3_Cover5S,0.24241248,2801.90162772528,2901.98059538547,22.3896550906241,0.049290437,6173.37825631932,0.131799274744027,-30.3332786560058,63.4778823852539,4.90521526336669,28.7105503082275,6.5639681816101,11.2604255676269,9.85987949371337,7.29032802581787,8.62272834777832,8.53502655029296,-5.90407419204711,2.37193512916564,-0.333633571863174,123.046875,Ab,1,0,1,5.775510204081632,1.7110584701977236,6.020408163265306,1.3917883567309983
2011_3_Original5S,0.20932518,2758.09544849702,2755.79229531145,21.9501025639518,0.039419513,6025.99801728219,0.112005471380471,-53.064582824707,71.1960983276367,-2.15163516998291,19.6394519805908,5.95451259613037,9.39801979064941,4.64520645141601,10.5698299407958,3.38374805450439,9.19829654693603,-3.58500528335571,-6.09434080123901,-3.0327022075653,123.046875,Ab,1,0,1,6.081632653061225,1.5252968931473296,6.408163265306122,1.0785477764672495
2011_4_Cover5S,0.13922662,2895.6819091296,2858.60269165672,26.2767151543124,0.017980905,6853.68564003392,0.134808992084703,-116.941818237304,86.8957214355468,7.7255744934082,-16.3311214447021,7.06627798080444,10.236325263977,-12.6507654190063,14.9085416793823,-18.7353610992431,9.78766632080078,-4.04023885726928,3.63505506515502,1.40120732784271,112.347147,g,0,1,4,4.204081632653061,1.6199227326832428,3.5306122448979593,1.6469927243353586
2011_4_Original5S,0.18302831,2847.9475254293,2989.61608585861,20.3365833044496,0.07051203,6541.91962139423,0.134981971153846,-42.0082931518554,61.5125617980957,0.635904431343078,20.4426860809326,5.00685024261474,9.93575954437255,6.85448026657104,11.8059301376342,3.75450205802917,8.91054725646972,0.739322960376739,4.14439964294433,0.88943338394165,151.999081,f,1,0,1,4.204081632653061,1.682998215446849,5.36734693877551,1.550455276564226
2012_1_Cover5S,0.11535507,2819.44327514569,2637.11782112901,23.3288077893303,0.029115465,5871.30024002259,0.112647857053212,-142.198608398437,77.7792739868164,13.7642011642456,24.346487045288,6.79109716415405,8.51151466369628,8.54416847229003,2.89307355880737,-5.39608573913574,-0.306941956281662,0.373616218566894,0.641868770122528,-0.516838312149047,129.199219,F,0,1,6,3.816326530612245,1.6030370835250387,3.857142857142857,1.486046208343917
2012_1_Original5S,0.13710625,2339.30159783348,2095.84677126472,22.9411978415483,0.026472727,4470.39781206109,0.0868390829822097,-141.92105102539,102.893318176269,8.65963077545166,30.5196552276611,7.98041772842407,14.0554189682006,6.64662504196167,7.64685440063476,0.34829819202423,7.82989454269409,-3.91112542152404,1.26868188381195,-9.80777359008789,129.199219,F,0,1,1,3.693877551020408,1.884189498969573,4.020408163265306,1.713789610755058
2012_2_Cover5S,0.16193044,2678.41883489298,2608.757919571,21.5002378626507,0.03560689,5720.44606908596,0.101442512798634,-92.7035751342773,73.2511444091796,11.1890420913696,32.4286346435546,9.50526905059814,12.2918119430542,-5.3579077720642,7.59270000457763,-5.19837379455566,2.44222283363342,-3.51980280876159,2.64376163482666,-5.63632631301879,117.453835,E,0,1,1,5.3061224489795915,1.5706166733782876,5.142857142857143,1.513825177048746
2012_2_Original5S,0.17422844,2729.96660652907,2834.98154468937,23.0279614859102,0.039303333,5960.58170461817,0.101190872973549,-110.844512939453,54.204116821289,2.72959208488464,30.4430255889892,8.50544261932373,10.9392366409301,5.22986888885498,10.59348487854,5.63343381881713,8.27779006958007,-2.04808235168457,3.88463139533996,0.496506720781326,117.453835,G,1,0,1,5.877551020408164,1.0130945386377754,5.816326530612245,1.0930360886798125
2012_3_Cover5S,0.12148659,2458.54670203126,2031.43952545813,24.1217790661359,0.040044952,4498.37865829467,0.0615081787109375,-174.027191162109,84.7558898925781,12.8535270690917,39.3394012451171,8.84337043762207,4.80964231491088,11.826545715332,5.60531044006347,3.2430727481842,5.42155265808105,-2.34358406066894,-1.58621275424957,-8.69936180114746,117.453835,G,1,0,5,4.979591836734694,1.4647211896007053,3.020408163265306,1.626471076676529
2012_3_Original5S,0.17440912,2253.45465535793,1977.42128525083,21.8598679296909,0.011812122,4094.6074514678,0.0831524884259259,-96.1816940307617,105.427787780761,-6.08736228942871,30.1587333679199,11.6804046630859,15.3290452957153,16.3266944885253,8.10106945037841,2.16242146492004,14.5500993728637,0.680604457855224,6.65706586837768,-3.9038643836975,92.2851563,F,0,1,1,4.959183673469388,1.5405516283876668,4.163265306122449,1.699839928438241
2012_4_Cover5S,0.16249812,2788.21439401426,3188.60209685291,23.9076084443036,0.056632653,6557.0944081182,0.150554093070652,-86.8961639404296,49.3321342468261,-2.45376968383789,12.4784660339355,-0.88140994310379,7.62080812454223,-1.49198484420776,0.446780562400817,-6.81766939163208,8.9662857055664,-2.60616278648376,-3.28826880455017,-1.66076695919036,123.046875,B,0,1,7,3.816326530612245,1.7160209471788104,4.469387755102041,1.7807072660454153
2012_4_Original5S,0.15618785,2824.07276949752,2999.32254473105,22.8859251001987,0.035218515,6462.67447122713,0.127745093368902,-87.4039916992187,53.3079566955566,0.133347928524017,17.9184188842773,-3.11787033081054,11.986382484436,0.490263402462005,6.19120693206787,-4.2602219581604,5.54416847229003,2.45282316207885,3.83335757255554,3.97020268440246,112.347147,B,0,1,1,4.63265306122449,1.629083044115876,5.26530612244898,1.454526128504882
2012_5_Cover5S,0.15226825,2774.81110508905,3089.584926869,23.2923943729829,0.046666954,6177.26545662715,0.146798670977011,-113.33738708496,64.7243270874023,20.4250087738037,19.5245895385742,4.27114057540893,1.22148859500885,-5.12715816497802,9.46996974945068,-5.75647020339965,8.26789665222168,5.68708848953247,3.7104365825653,3.26299142837524,117.453835,Db,0,1,2,4.142857142857143,1.5,3.693877551020408,1.4606517043294558
2012_5_Original5S,0.18192883,2690.9980467588,2559.08886295984,22.1587059706037,0.047307856,5501.02397120276,0.0944975623788759,-86.2620391845703,80.9288024902343,17.0292148590087,25.2217941284179,4.74891662597656,12.7261934280395,11.2909040451049,10.4696283340454,2.90658068656921,4.06667232513427,-2.49042320251464,3.53627324104309,2.21653771400451,117.453835,B,1,0,1,5.163265306122449,1.4626878622293018,5.081632653061225,1.5523736488288609
2013_1_Cover5S,0.2067423,2503.08464076454,2164.61370853199,22.0620310736935,0.020840393,4600.48240049041,0.0903302492016423,-59.8915214538574,104.330162048339,2.83019924163818,12.1624631881713,10.540919303894,8.76165676116943,2.91359901428222,2.72823238372802,1.55265533924102,13.9053401947021,-6.01258945465087,2.7556779384613,1.63520717620849,95.703125,G,1,1,1,4.408163265306122,1.669809961080138,4.020408163265306,1.4504280390969553
2013_1_Original5S,0.11201719,2620.35830351592,2562.60137185123,21.4026499604881,0.051914398,5531.45858101222,0.109957045403079,-101.857460021972,92.0210723876953,7.11183643341064,10.2865171432495,-7.29028224945068,1.88970613479614,-4.7333607673645,8.63060665130615,-4.45478200912475,1.23815262317657,-4.22826719284057,5.34863185882568,3.69245219230651,95.703125,F#,0,1,1,4.448979591836735,1.791894068783503,4.326530612244898,1.7246709239499485
2013_2_Cover5S,0.12310199,2829.45097249825,2991.16468038989,22.8210497185204,0.05013575,6317.48838934279,0.138938379651717,-126.138343811035,58.0112113952636,13.5559482574462,29.1611404418945,-2.52300429344177,1.81240487098693,5.65904092788696,7.52193737030029,6.7867374420166,5.40374279022216,-9.37333393096923,-0.124832384288311,-7.94871950149536,117.453835,G,1,0,1,4.775510204081633,1.6235930591649828,4.795918367346939,1.5676361163220496
2013_2_Original5S,0.11035847,2793.97591745875,2424.4652188009,21.8288781808442,0.032000244,5616.50449930415,0.0931411310728745,-174.606475830078,84.7481002807617,17.2084331512451,7.55756998062133,12.6923761367797,9.6340684890747,-5.80358743667602,7.32390785217285,2.8342432975769,0.932344853878021,-0.29245588183403,4.76650810241699,-1.84725952148437,117.453835,G,0,1,1,4.63265306122449,1.7641555764612098,4.448979591836735,1.8378114757526585
2013_3_Cover5S,0.21782632,2346.2395264833,2394.89390969664,20.7620366692614,0.041713223,4718.68320681014,0.11477373231132,-31.5433807373046,81.4905548095703,-21.6321125030517,32.68701171875,0.780707597732544,7.4393515586853,6.87847185134887,9.35688781738281,1.44569444656372,12.436785697937,2.24228477478027,9.25639533996582,1.44883704185485,136,A,0,1,3,3.693877551020408,1.7224507931124993,5.755102040816326,1.4220087353942013
2013_3_Original5S,0.23892601,2173.34543226693,1937.277616218,20.6908377072775,0.019388234,4096.07609259686,0.0854131832333948,-35.6424980163574,109.036430358886,-16.6163959503173,29.5098991394042,1.61747252941131,11.5271081924438,1.73948729038238,11.5444049835205,1.2894788980484,9.81541919708252,1.87561953067779,6.22808504104614,1.76260006427764,136,A,0,1,1,3.9183673469387754,1.6812288994199744,5.428571428571429,1.443375672974064
2013_5_Cover5S,0.14438213,2890.61187215404,2812.75149132752,23.9511574527164,0.03519009,5936.83868408203,0.117702229817708,-119.703773498535,70.8580856323242,14.5020561218261,29.0385494232177,2.98866939544677,8.07880973815918,22.3782424926757,0.657140135765075,20.6001186370849,0.935278952121734,2.04564523696899,5.44536828994751,-5.42145824432373,143.554688,E,1,0,2,4.857142857142857,1.4719601443879744,4.63265306122449,1.5638344641593356
2013_5_Original5S,0.13501015,2649.55369879868,2836.21316206847,23.5123340114227,0.035030704,5921.54641544117,0.135309436274509,-101.381507873535,65.3842620849609,-14.4809265136718,13.2455606460571,3.00157403945922,-7.39758729934692,-8.63349437713623,3.66878724098205,-16.8443050384521,5.74481058120727,-8.99159336090087,-5.23629999160766,4.29319906234741,143.554688,G,0,1,1,5.1020408163265305,1.4324352509971685,5.346938775510204,1.4223076965528485
2013_6_Cover5S,0.128818,2927.37772548424,3270.25188942016,21.8792665811027,0.07579185,7021.75884246826,0.163263320922851,-82.1962127685546,58.3566055297851,3.35741662979125,13.7030773162841,0.0947284698486328,-0.804052352905273,-7.59319162368774,2.58920979499816,-7.01501703262329,-1.31427812576293,-10.972204208374,-1.95011448860168,-12.3359489440917,78,Eb,1,1,1,4.3061224489795915,1.4889045418339883,3.9795918367346936,1.5477106200014608
