welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.A cappella,post_survey.question1.Alternative rock,post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.question1.Metal,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.R&B,post_survey.question1.Country,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.question1.Electronic (EDM),post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.586,753.05,-0.162037037,-0.175925926,1.0,0.0,0.0,0.45,compass,0.0,7.0,7.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.052,759.534,0.148148148,0.240740741,1.0,0.0,0.0,0.467,compass,0.0,8.0,8.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.535,766.887,-0.15625,0.165509259,1.0,0.0,0.0,1.334,compass,0.0,9.0,9.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.891,775.134,-0.134259259,-0.173611111,1.0,0.0,0.0,2.234,compass,0.0,10.0,10.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.135,781.585,0.165509259,0.196759259,1.0,0.0,0.0,0.434,compass,0.0,11.0,11.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.586,789.551,-0.163194444,-0.21412037,1.0,0.0,0.0,1.95,compass,0.0,12.0,12.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.552,796.068,-0.149305556,0.209490741,1.0,0.0,0.0,0.501,compass,0.0,13.0,13.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.069,803.419,0.15625,-0.200231481,1.0,0.0,0.0,1.334,compass,0.0,14.0,14.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.424,809.9,-0.179398148,-0.230324074,1.0,0.0,0.0,0.467,compass,0.0,15.0,15.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.901,816.467,-0.159722222,0.217592593,1.0,0.0,0.0,0.565,compass,0.0,16.0,16.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.468,822.902,0.148148148,0.215277778,1.0,0.0,0.0,0.418,compass,0.0,17.0,17.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.903,830.384,0.185185185,0.22337963,1.0,0.0,0.0,1.466,compass,0.0,18.0,18.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.385,836.852,0.152777778,0.225694444,1.0,0.0,0.0,0.45,compass,0.0,19.0,19.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.857,844.034,-0.170138889,0.19212963,1.0,0.0,0.0,1.168,compass,0.0,20.0,20.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.036,850.867,0.155092593,0.165509259,1.0,0.0,0.0,0.817,compass,0.0,21.0,21.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.868,857.433,0.196759259,-0.219907407,1.0,0.0,0.0,0.55,compass,0.0,22.0,22.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.435,864.57,0.221064815,-0.212962963,1.0,0.0,0.0,1.118,compass,0.0,23.0,23.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.574,871.203,0.115740741,0.229166667,1.0,0.0,0.0,0.617,compass,0.0,24.0,24.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.207,878.251,0.083333333,0.208333333,1.0,0.0,0.0,1.034,compass,0.0,25.0,25.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.252,884.852,0.177083333,-0.174768519,1.0,0.0,0.0,0.584,compass,0.0,26.0,26.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.852,891.65,-0.203703704,-0.194444444,1.0,0.0,0.0,0.784,compass,0.0,27.0,27.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.651,900.153,0.19212963,0.173611111,1.0,0.0,0.0,2.484,compass,0.0,28.0,28.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.157,908.167,-0.079861111,0.215277778,1.0,0.0,0.0,1.999,compass,0.0,29.0,29.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.167,915.284,0.09375,0.233796296,1.0,0.0,0.0,1.099,compass,0.0,30.0,30.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.284,922.184,0.210648148,0.225694444,1.0,0.0,0.0,0.884,compass,0.0,31.0,31.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.185,928.7,0.195601852,-0.219907407,1.0,0.0,0.0,0.499,compass,0.0,32.0,32.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.701,935.169,-0.175925926,-0.178240741,1.0,0.0,0.0,0.452,compass,0.0,33.0,33.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.173,942.434,0.126157407,0.197916667,1.0,0.0,0.0,1.252,compass,0.0,34.0,34.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.435,943.667,space,1.211,,943.667,946.733,right,3.039,,0.0,1.0,1.0,1.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.764,953.183,-0.237268519,0.1875,1.0,0.0,0.0,0.416,compass,0.0,0.0,0.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.185,961.683,0.145833333,0.195601852,1.0,0.0,0.0,2.484,compass,0.0,1.0,1.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.684,968.218,-0.19212963,-0.219907407,1.0,0.0,0.0,0.517,compass,0.0,2.0,2.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.222,974.651,0.18287037,-0.244212963,1.0,0.0,0.0,0.417,compass,0.0,3.0,3.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.652,982.267,-0.118055556,-0.178240741,1.0,0.0,0.0,1.6,compass,0.0,4.0,4.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.268,988.683,-0.090277778,0.229166667,1.0,0.0,0.0,0.4,compass,0.0,5.0,5.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.686,995.434,-0.060185185,0.178240741,1.0,0.0,0.0,0.735,compass,0.0,6.0,6.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.435,1001.968,-0.212962963,0.199074074,1.0,0.0,0.0,0.518,compass,0.0,7.0,7.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.973,1008.9,-0.195601852,0.165509259,1.0,0.0,0.0,0.916,compass,0.0,8.0,8.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.901,1015.134,0.149305556,0.189814815,1.0,0.0,0.0,0.218,compass,0.0,9.0,9.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.135,1021.683,-0.18287037,-0.175925926,1.0,0.0,0.0,0.534,compass,0.0,10.0,10.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.685,1028.633,-0.173611111,-0.16087963,1.0,0.0,0.0,0.933,compass,0.0,11.0,11.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.635,1035.668,0.190972222,-0.188657407,1.0,0.0,0.0,1.018,compass,0.0,12.0,12.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.672,1042.166,-0.18287037,-0.179398148,1.0,0.0,0.0,0.483,compass,0.0,13.0,13.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.167,1048.617,0.185185185,0.201388889,1.0,0.0,0.0,0.432,compass,0.0,14.0,14.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.617,1055.05,-0.206018519,-0.222222222,1.0,0.0,0.0,0.417,compass,0.0,15.0,15.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
