welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.A cappella,post_survey.question1.Jazz,post_survey.question1.Reggae,post_survey.question1.Folk/indie,post_survey.question1.Alternative rock,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.R&B,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.other_genres,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.277,555.511,-0.13671875,0.061197917,1.0,0.0,0.0,1.217,compass,0.0,26.0,26.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.513,562.368,-0.145833333,-0.12890625,1.0,0.0,0.0,0.851,compass,0.0,27.0,27.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.37,571.253,-0.1171875,0.045572917,1.0,0.0,0.0,2.873,compass,0.0,28.0,28.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.26,579.299,0.291666667,0.108072917,1.0,0.0,0.0,2.024,compass,0.0,29.0,29.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.3,586.453,-0.119791667,0.076822917,1.0,0.0,0.0,1.121,compass,0.0,30.0,30.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.458,593.045,-0.123697917,-0.203125,1.0,0.0,0.0,0.582,compass,0.0,31.0,31.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.047,601.548,-0.18359375,0.131510417,1.0,0.0,0.0,2.475,compass,0.0,32.0,32.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.55,609.599,-0.052083333,0.110677083,1.0,0.0,0.0,2.038,compass,0.0,33.0,33.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6,617.089,-0.141927083,0.141927083,1.0,0.0,0.0,1.445,compass,0.0,34.0,34.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.091,647.792,space,30.665,,647.792,656.013,right,8.184,,0.0,0.0,0.0,0.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.097,663.245,0.145833333,-0.17578125,1.0,0.0,0.0,1.136,compass,0.0,0.0,0.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.247,670.568,-0.14453125,-0.147135417,1.0,0.0,0.0,1.32,compass,0.0,1.0,1.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.57,677.112,0.227864583,0.108072917,1.0,0.0,0.0,0.536,compass,0.0,2.0,2.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.113,687.815,0.212239583,-0.177083333,1.0,0.0,0.0,4.69,compass,0.0,3.0,3.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.829,695.011,-0.2109375,0.196614583,1.0,0.0,0.0,1.121,compass,0.0,4.0,4.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.013,703.23,-0.114583333,0.130208333,1.0,0.0,0.0,2.204,compass,0.0,5.0,5.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.233,709.923,0.240885417,-0.23046875,1.0,0.0,0.0,0.669,compass,0.0,6.0,6.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.926,718.268,-0.102864583,-0.203125,1.0,0.0,0.0,2.32,compass,0.0,7.0,7.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.27,744.277,,,,,,,,0.0,8.0,8.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.283,751.175,0.221354167,0.235677083,1.0,0.0,0.0,0.884,compass,0.0,9.0,9.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.177,758.075,-0.188802083,-0.076822917,1.0,0.0,0.0,0.888,compass,0.0,10.0,10.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.081,764.596,-0.317708333,-0.052083333,1.0,0.0,0.0,0.506,compass,0.0,11.0,11.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.599,770.993,-0.115885417,-0.07421875,1.0,0.0,0.0,0.387,compass,0.0,12.0,12.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.996,778.607,0.106770833,-0.151041667,1.0,0.0,0.0,1.602,compass,0.0,13.0,13.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.61,786.657,-0.15234375,-0.216145833,1.0,0.0,0.0,2.037,compass,0.0,14.0,14.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.658,793.891,0.205729167,-0.21875,1.0,0.0,0.0,1.227,compass,0.0,15.0,15.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.899,801.902,0.216145833,0.169270833,1.0,0.0,0.0,1.997,compass,0.0,16.0,16.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.905,812.437,0.220052083,0.166666667,1.0,0.0,0.0,4.512,compass,0.0,17.0,17.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.44,821.377,0.225260417,0.055989583,1.0,0.0,0.0,2.838,compass,0.0,18.0,18.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.379,828.077,-0.225260417,0.14453125,1.0,0.0,0.0,0.676,compass,0.0,19.0,19.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.082,836.823,-0.19140625,-0.190104167,1.0,0.0,0.0,2.723,compass,0.0,20.0,20.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.825,844.09,0.205729167,-0.276041667,1.0,0.0,0.0,1.239,compass,0.0,21.0,21.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.092,850.281,0.173177083,0.052083333,1.0,0.0,0.0,0.178,compass,0.0,22.0,22.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.287,858.306,0.18359375,-0.18359375,1.0,0.0,0.0,2.004,compass,0.0,23.0,23.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.312,866.012,0.212239583,-0.182291667,1.0,0.0,0.0,1.693,compass,0.0,24.0,24.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.014,872.419,-0.190104167,-0.247395833,1.0,0.0,0.0,0.39,compass,0.0,25.0,25.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.421,879.035,0.109375,0.078125,1.0,0.0,0.0,0.603,compass,0.0,26.0,26.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.038,886.306,0.244791667,-0.123697917,1.0,0.0,0.0,1.263,compass,0.0,27.0,27.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.307,893.338,-0.166666667,-0.1953125,1.0,0.0,0.0,1.02,compass,0.0,28.0,28.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.343,899.935,-0.28515625,0.127604167,1.0,0.0,0.0,0.581,compass,0.0,29.0,29.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.937,906.464,-0.111979167,-0.196614583,1.0,0.0,0.0,0.508,compass,0.0,30.0,30.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.467,913.473,0.1484375,0.076822917,1.0,0.0,0.0,0.997,compass,0.0,31.0,31.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.475,919.868,-0.165364583,-0.110677083,1.0,0.0,0.0,0.384,compass,0.0,32.0,32.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.87,927.802,0.290364583,-0.196614583,1.0,0.0,0.0,1.912,compass,0.0,33.0,33.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.808,934.647,0.20703125,-0.178385417,1.0,0.0,0.0,0.829,compass,0.0,34.0,34.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
