welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Alternative rock,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Country,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.9172,388.4971,0.227777764,-0.119444459,1.0,0.0,0.0,0.5593,compass,0.0,12.0,12.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5112,394.9926,-0.203703704,-0.188888903,1.0,0.0,0.0,0.4591,compass,0.0,13.0,13.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0178,403.5003,0.088888875,0.072222215,1.0,0.0,0.0,2.4802,compass,0.0,14.0,14.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.5107,410.0508,0.088888875,0.072222215,1.0,0.0,0.0,0.5339,compass,0.0,15.0,15.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0651,416.6221,0.088888875,0.072222215,1.0,0.0,0.0,0.5488,compass,0.0,16.0,16.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.6341,423.1999,-0.085185157,-0.161111125,1.0,0.0,0.0,0.5609,compass,0.0,17.0,17.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.2205,430.0504,0.179629644,-0.175000014,1.0,0.0,0.0,0.8147,compass,0.0,18.0,18.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0659,436.5558,0.152777778,0.067592586,1.0,0.0,0.0,0.4826,compass,0.0,19.0,19.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.5808,443.7655,0.092592593,-0.130555541,1.0,0.0,0.0,1.1762,compass,0.0,20.0,20.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.7848,450.2,-0.104629587,0.12962963,1.0,0.0,0.0,0.3999,compass,0.0,21.0,21.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.2181,457.3703,-0.059259273,0.139814801,1.0,0.0,0.0,1.1425,compass,0.0,22.0,22.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.3916,463.8642,0.108333376,0.125925912,1.0,0.0,0.0,0.4597,compass,0.0,23.0,23.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.8767,470.4087,0.080555598,-0.154629672,1.0,0.0,0.0,0.5262,compass,0.0,24.0,24.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4227,477.7419,-0.205555527,-0.218518504,1.0,0.0,0.0,1.2978,compass,0.0,25.0,25.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7557,484.5808,-0.198148162,0.148148148,1.0,0.0,0.0,0.8166,compass,0.0,26.0,26.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.6001,491.6569,0.068518533,-0.071296303,1.0,0.0,0.0,1.0424,compass,0.0,27.0,27.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.6761,498.9762,0.068518533,-0.074074074,1.0,0.0,0.0,1.2829,compass,0.0,28.0,28.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.9975,505.5948,0.070370356,0.043518526,1.0,0.0,0.0,0.583,compass,0.0,29.0,29.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.6119,512.1393,0.062037079,0.044444437,1.0,0.0,0.0,0.5161,compass,0.0,30.0,30.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1598,518.7668,0.062037079,0.044444437,1.0,0.0,0.0,0.5911,compass,0.0,31.0,31.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7858,525.4774,-0.071296268,0.082407386,1.0,0.0,0.0,0.6825,compass,0.0,32.0,32.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4909,531.9902,0.115740741,0.062962956,1.0,0.0,0.0,0.477,compass,0.0,33.0,33.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.0109,538.4664,-0.057407379,0.087037016,1.0,0.0,0.0,0.4499,compass,0.0,34.0,34.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4856,580.4571,space,41.9527,,580.4577,589.142,right,8.6448,,0.0,0.0,0.0,0.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1547,597.0573,-0.069444444,-0.136111153,1.0,0.0,0.0,1.8955,compass,0.0,0.0,0.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0685,603.6679,-0.182407379,0.1324074,1.0,0.0,0.0,0.5844,compass,0.0,1.0,1.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.6848,610.141,-0.137962977,0.172222208,1.0,0.0,0.0,0.4332,compass,0.0,2.0,2.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1504,616.9544,-0.141666624,-0.076851845,1.0,0.0,0.0,0.7853,compass,0.0,3.0,3.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.9792,623.7247,0.063888903,0.048148155,1.0,0.0,0.0,0.7215,compass,0.0,4.0,4.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.7402,629.8705,0.063888903,0.048148155,1.0,0.0,0.0,0.1179,compass,0.0,5.0,5.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.8856,637.6215,-0.053703661,-0.083333333,1.0,0.0,0.0,1.7294,compass,0.0,6.0,6.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.6392,644.3704,0.054629644,-0.063888903,1.0,0.0,0.0,0.7226,compass,0.0,7.0,7.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.3846,650.9403,0.07222225,-0.08425928,1.0,0.0,0.0,0.5426,compass,0.0,8.0,8.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9597,657.5785,-0.047222208,0.038888896,1.0,0.0,0.0,0.5954,compass,0.0,9.0,9.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5924,664.251,0.193518533,0.170370349,1.0,0.0,0.0,0.6506,compass,0.0,10.0,10.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.2702,670.9752,-0.170370384,-0.087962963,1.0,0.0,0.0,0.6845,compass,0.0,11.0,11.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.9889,678.975,0.074074074,-0.074074074,1.0,0.0,0.0,1.9796,compass,0.0,12.0,12.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9935,685.6466,0.088888875,0.062037044,1.0,0.0,0.0,0.6503,compass,0.0,13.0,13.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6605,696.246,0.089814857,0.062037044,1.0,0.0,0.0,4.5837,compass,0.0,14.0,14.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.2685,704.7873,0.109259288,-0.150000042,1.0,0.0,0.0,2.4998,compass,0.0,15.0,15.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.8035,711.8999,0.109259288,-0.150000042,1.0,0.0,0.0,1.0841,compass,0.0,16.0,16.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.92,721.8087,-0.183333291,0.123148141,1.0,0.0,0.0,3.8756,compass,0.0,17.0,17.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.8314,730.4745,0.074074074,-0.093518504,1.0,0.0,0.0,2.6244,compass,0.0,18.0,18.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.4904,738.4124,-0.062962921,-0.107407393,1.0,0.0,0.0,1.9163,compass,0.0,19.0,19.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
