welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.R&B,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.867,1003.384,0.142682927,-0.137804878,1.0,0.0,0.0,0.517,compass,0.0,1.0,1.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.384,1017.334,0.146341463,-0.141463415,1.0,0.0,0.0,7.949,compass,0.0,2.0,2.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.334,1023.601,-0.141463415,-0.206097561,1.0,0.0,0.0,0.267,compass,0.0,3.0,3.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.602,1035.136,-0.109756098,0.040243902,1.0,0.0,0.0,5.518,compass,0.0,4.0,4.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.137,1051.151,0.159756098,0.148780488,1.0,0.0,0.0,10.0,compass,0.0,5.0,5.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.152,1062.251,0.213414634,0.263414634,1.0,0.0,0.0,5.082,compass,0.0,6.0,6.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.251,1072.019,0.214634146,0.262195122,1.0,0.0,0.0,3.767,compass,0.0,7.0,7.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.02,1098.035,,,,,,,,0.0,8.0,8.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.036,1105.952,-0.107317073,0.248780488,1.0,0.0,0.0,1.899,compass,0.0,9.0,9.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.952,1112.718,-0.15,-0.23902439,1.0,0.0,0.0,0.766,compass,0.0,10.0,10.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.718,1125.052,0.174390244,0.117073171,1.0,0.0,0.0,6.332,compass,0.0,11.0,11.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.052,1131.336,0.193902439,-0.213414634,1.0,0.0,0.0,0.284,compass,0.0,12.0,12.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.336,1137.402,-0.104878049,-0.2,1.0,0.0,0.0,0.05,compass,0.0,13.0,13.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.402,1145.619,-0.145121951,0.069512195,1.0,0.0,0.0,2.217,compass,0.0,14.0,14.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.619,1154.535,-0.218292683,0.218292683,1.0,0.0,0.0,2.916,compass,0.0,15.0,15.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.536,1161.935,-0.302439024,-0.067073171,1.0,0.0,0.0,1.383,compass,0.0,16.0,16.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.936,1168.719,0.182926829,-0.214634146,1.0,0.0,0.0,0.768,compass,0.0,17.0,17.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.719,1192.752,0.182926829,-0.214634146,1.0,0.0,0.0,18.033,compass,0.0,18.0,18.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.753,1198.836,0.132926829,0.218292683,1.0,0.0,0.0,0.066,compass,0.0,19.0,19.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.836,1219.853,-0.165853659,0.097560976,1.0,0.0,0.0,15.016,compass,0.0,20.0,20.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.853,1225.986,0.073170732,0.12804878,1.0,0.0,0.0,0.116,compass,0.0,21.0,21.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.986,1252.003,,,,,,,,0.0,22.0,22.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.003,1278.02,,,,,,,,0.0,23.0,23.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.021,1286.369,0.135365854,0.151219512,1.0,0.0,0.0,2.333,compass,0.0,24.0,24.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.369,1312.371,,,,,,,,0.0,25.0,25.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.372,1338.388,,,,,,,,0.0,26.0,26.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.388,1347.604,0.17195122,0.225609756,1.0,0.0,0.0,3.2,compass,0.0,27.0,27.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.605,1373.622,,,,,,,,0.0,28.0,28.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.622,1399.638,,,,,,,,0.0,29.0,29.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.639,1425.655,,,,,,,,0.0,30.0,30.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.656,1440.288,0.17195122,0.225609756,1.0,0.0,0.0,8.616,compass,0.0,31.0,31.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.288,1465.372,0.103658537,0.037804878,1.0,0.0,0.0,19.083,compass,0.0,32.0,32.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.372,1471.772,0.080487805,-0.014634146,1.0,0.0,0.0,0.4,compass,0.0,33.0,33.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.773,1477.955,-0.157317073,-0.065853659,1.0,0.0,0.0,0.166,compass,0.0,34.0,34.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.955,1509.108,space,31.143,,1509.108,1515.077,right,5.955,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.084,1527.973,0.208536585,0.134146341,1.0,0.0,0.0,6.884,compass,0.0,0.0,0.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.974,1546.706,0.156097561,0.204878049,1.0,0.0,0.0,12.716,compass,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.706,1554.789,0.151219512,0.204878049,1.0,0.0,0.0,2.083,compass,0.0,2.0,2.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.79,1564.023,-0.214634146,0.286585366,1.0,0.0,0.0,3.216,compass,0.0,3.0,3.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.023,1572.256,0.28902439,0.237804878,1.0,0.0,0.0,2.216,compass,0.0,4.0,4.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.256,1581.089,0.195121951,0.132926829,1.0,0.0,0.0,2.816,compass,0.0,5.0,5.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.09,1589.739,-0.25,-0.064634146,1.0,0.0,0.0,2.633,compass,0.0,6.0,6.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.739,1597.89,-0.151219512,-0.07195122,1.0,0.0,0.0,2.15,compass,0.0,7.0,7.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.89,1611.974,-0.181707317,-0.114634146,1.0,0.0,0.0,8.067,compass,0.0,8.0,8.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.974,1629.857,-0.190243902,-0.157317073,1.0,0.0,0.0,11.867,compass,0.0,9.0,9.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
