welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.Folk/indie,post_survey.question1.A cappella,post_survey.question1.Alternative rock,post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.question1.Hip hop,post_survey.question1.Reggae,post_survey.question1.Classical,post_survey.question1.Pop,post_survey.question1.Country,post_survey.question1.Disco,post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.R&B,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.239,414.172,-0.256177662,-0.028320313,1.0,0.0,0.0,2.9162,compass,0.0,26.0,26.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.1793,421.1555,0.104152199,0.188310185,1.0,0.0,0.0,0.9666,compass,0.0,27.0,27.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.1645,428.4878,-0.336056858,-0.060293692,1.0,0.0,0.0,1.3156,compass,0.0,28.0,28.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.4949,435.2554,0.138881655,0.133517795,1.0,0.0,0.0,0.7503,compass,0.0,29.0,29.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2636,442.1052,0.143507668,-0.080580874,1.0,0.0,0.0,0.8336,compass,0.0,30.0,30.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.1139,448.5388,0.154701968,-0.072088397,1.0,0.0,0.0,0.4171,compass,0.0,31.0,31.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.545,454.9555,0.163874421,-0.058040365,1.0,0.0,0.0,0.3997,compass,0.0,32.0,32.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.9632,461.8218,0.119816985,-0.066413484,1.0,0.0,0.0,0.8505,compass,0.0,33.0,33.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.8323,468.2556,0.185134549,0.255255353,1.0,0.0,0.0,0.4166,compass,0.0,34.0,34.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.2651,478.2346,space,9.9303,,478.2347,482.8059,right,4.5489,,0.0,0.0,0.0,0.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8224,489.5721,0.126331019,0.19134838,1.0,0.0,0.0,0.7335,compass,0.0,0.0,0.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5828,496.0219,0.111668113,0.143352141,1.0,0.0,0.0,0.433,compass,0.0,1.0,1.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0316,506.5718,-0.266351997,-0.077275029,1.0,0.0,0.0,4.5333,compass,0.0,2.0,2.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.5804,515.3889,0.146972656,-0.029466869,1.0,0.0,0.0,2.8002,compass,0.0,3.0,3.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.3962,523.5052,0.134693287,0.104517506,1.0,0.0,0.0,2.1,compass,0.0,4.0,4.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.5159,534.5384,0.126602286,-0.089105903,1.0,0.0,0.0,5.0166,compass,0.0,5.0,5.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.5453,541.9879,0.132204861,-0.073614728,1.0,0.0,0.0,1.4327,compass,0.0,6.0,6.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.9977,548.7884,0.133467159,-0.034570312,1.0,0.0,0.0,0.7831,compass,0.0,7.0,7.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7981,555.6706,-0.18442202,-0.065194589,1.0,0.0,0.0,0.8655,compass,0.0,8.0,8.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.6816,562.7711,0.144596354,0.143706597,1.0,0.0,0.0,1.083,compass,0.0,9.0,9.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.7789,571.8217,-0.16255787,0.057230179,1.0,0.0,0.0,3.0332,compass,0.0,10.0,10.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.828,577.9049,0.138733362,-0.06859809,1.0,0.0,0.0,0.0663,compass,0.0,11.0,11.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.9109,584.7716,0.134801794,0.096936487,1.0,0.0,0.0,0.8498,compass,0.0,12.0,12.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.7794,592.405,0.134172454,-0.078620515,1.0,0.0,0.0,1.6164,compass,0.0,13.0,13.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.4142,603.0876,-0.067422598,0.078634983,1.0,0.0,0.0,4.6655,compass,0.0,14.0,14.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0975,610.3716,0.093366609,-0.056752749,1.0,0.0,0.0,1.2672,compass,0.0,15.0,15.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.3825,621.1046,-0.107617188,0.071694155,1.0,0.0,0.0,4.7163,compass,0.0,16.0,16.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.1108,627.9044,0.111711516,0.115860098,1.0,0.0,0.0,0.7835,compass,0.0,17.0,17.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9127,634.4548,0.080895544,0.10192419,1.0,0.0,0.0,0.5331,compass,0.0,18.0,18.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4626,640.9048,0.155128762,-0.059027778,1.0,0.0,0.0,0.4334,compass,0.0,19.0,19.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.905,647.6381,0.085593895,0.135828993,1.0,0.0,0.0,0.7163,compass,0.0,20.0,20.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.6457,656.6873,-0.155617043,-0.050028935,1.0,0.0,0.0,3.0325,compass,0.0,21.0,21.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.6944,664.3211,-0.170334201,-0.064724392,1.0,0.0,0.0,1.6162,compass,0.0,22.0,22.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3306,670.8721,0.14526548,-0.057895689,1.0,0.0,0.0,0.5345,compass,0.0,23.0,23.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.8821,679.1882,-0.075564236,0.06452908,1.0,0.0,0.0,2.3011,compass,0.0,24.0,24.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.2,685.6547,0.112485532,-0.06072772,1.0,0.0,0.0,0.4496,compass,0.0,25.0,25.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.662,693.2214,0.109259259,-0.063501881,1.0,0.0,0.0,1.55,compass,0.0,26.0,26.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.2314,700.0045,0.142390046,-0.06078559,1.0,0.0,0.0,0.7667,compass,0.0,27.0,27.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0123,711.7047,-0.133528646,0.110069444,1.0,0.0,0.0,5.683,compass,0.0,28.0,28.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7151,718.0705,-0.138241464,-0.071780961,1.0,0.0,0.0,0.349,compass,0.0,29.0,29.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0811,725.1545,-0.145797164,-0.071943721,1.0,0.0,0.0,1.0673,compass,0.0,30.0,30.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.1631,733.2545,0.076891638,0.109678819,1.0,0.0,0.0,2.0833,compass,0.0,31.0,31.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.2635,742.0211,0.053244358,0.066312211,1.0,0.0,0.0,2.7497,compass,0.0,32.0,32.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,48901,1,2024-07-12_17h26.55.842,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691ad90ddd5c749f563592f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0309,751.2877,-0.11624349,-0.072931134,1.0,0.0,0.0,3.25,compass,0.0,33.0,33.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
