welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Jazz,post_survey.question1.R&B,post_survey.question1.Latin,post_survey.question1.Pop,post_survey.question1.Reggae,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Hip hop,post_survey.question1.Electronic (EDM),post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Metal,post_survey.question1.Classic rock,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.897,740.533,space,232.585,,740.533,748.512,right,7.911,,0.0,0.0,0.0,0.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.544,754.98,-0.199074074,0.203703704,1.0,0.0,0.0,0.426,compass,0.0,0.0,0.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.982,761.546,0.221064815,0.18287037,1.0,0.0,0.0,0.552,compass,0.0,1.0,1.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.552,768.148,0.221064815,0.18287037,1.0,0.0,0.0,0.595,compass,0.0,2.0,2.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.149,774.618,0.238425926,0.096064815,1.0,0.0,0.0,0.465,compass,0.0,3.0,3.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.619,781.541,-0.155092593,-0.152777778,1.0,0.0,0.0,0.914,compass,0.0,4.0,4.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.543,788.096,-0.215277778,0.106481481,1.0,0.0,0.0,0.548,compass,0.0,5.0,5.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.098,794.483,0.16087963,0.1875,1.0,0.0,0.0,0.372,compass,0.0,6.0,6.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.484,801.076,-0.136574074,-0.126157407,1.0,0.0,0.0,0.57,compass,0.0,7.0,7.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.078,807.925,0.256944444,0.260416667,1.0,0.0,0.0,0.842,compass,0.0,8.0,8.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.926,815.086,0.186342593,-0.153935185,1.0,0.0,0.0,1.146,compass,0.0,9.0,9.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.087,822.121,0.189814815,-0.173611111,1.0,0.0,0.0,1.024,compass,0.0,10.0,10.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.13,828.59,-0.140046296,-0.116898148,1.0,0.0,0.0,0.448,compass,0.0,11.0,11.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.59,835.042,-0.230324074,0.194444444,1.0,0.0,0.0,0.433,compass,0.0,12.0,12.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.044,843.045,-0.162037037,0.149305556,1.0,0.0,0.0,1.986,compass,0.0,13.0,13.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.047,849.904,-0.266203704,-0.12962963,1.0,0.0,0.0,0.852,compass,0.0,14.0,14.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.906,856.925,0.118055556,-0.166666667,1.0,0.0,0.0,1.002,compass,0.0,15.0,15.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.929,863.439,-0.12037037,-0.15625,1.0,0.0,0.0,0.502,compass,0.0,16.0,16.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.441,869.86,0.193287037,-0.174768519,1.0,0.0,0.0,0.408,compass,0.0,17.0,17.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.86,877.316,-0.314814815,-0.150462963,1.0,0.0,0.0,1.448,compass,0.0,18.0,18.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.317,883.768,-0.196759259,-0.149305556,1.0,0.0,0.0,0.448,compass,0.0,19.0,19.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.769,890.526,-0.196759259,-0.149305556,1.0,0.0,0.0,0.75,compass,0.0,20.0,20.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.528,899.934,-0.172453704,-0.125,1.0,0.0,0.0,3.4,compass,0.0,21.0,21.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.935,906.351,-0.140046296,-0.107638889,1.0,0.0,0.0,0.415,compass,0.0,22.0,22.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.352,912.747,-0.228009259,-0.111111111,1.0,0.0,0.0,0.382,compass,0.0,23.0,23.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.748,919.987,-0.145833333,0.210648148,1.0,0.0,0.0,1.235,compass,0.0,24.0,24.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.994,926.114,0.243055556,-0.108796296,1.0,0.0,0.0,0.117,compass,0.0,25.0,25.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.115,932.498,0.270833333,0.221064815,1.0,0.0,0.0,0.366,compass,0.0,26.0,26.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.498,938.884,-0.196759259,0.19212963,1.0,0.0,0.0,0.371,compass,0.0,27.0,27.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.886,946.965,-0.209490741,-0.111111111,1.0,0.0,0.0,2.068,compass,0.0,28.0,28.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.966,953.367,-0.165509259,0.150462963,1.0,0.0,0.0,0.387,compass,0.0,29.0,29.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.372,959.414,-0.164351852,0.157407407,1.0,0.0,0.0,0.032,compass,0.0,30.0,30.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.416,965.912,0.219907407,0.172453704,1.0,0.0,0.0,0.48,compass,0.0,31.0,31.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.913,972.812,-0.260416667,-0.055555556,1.0,0.0,0.0,0.898,compass,0.0,32.0,32.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.814,979.213,0.224537037,0.15162037,1.0,0.0,0.0,0.383,compass,0.0,33.0,33.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.214,986.365,-0.136574074,0.155092593,1.0,0.0,0.0,1.136,compass,0.0,34.0,34.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.367,988.329,space,1.919,,988.329,989.696,right,1.311,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.722,996.257,0.181712963,0.166666667,1.0,0.0,0.0,0.527,compass,0.0,0.0,0.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.259,1002.731,0.201388889,-0.12962963,1.0,0.0,0.0,0.468,compass,0.0,1.0,1.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.732,1010.111,-0.06712963,-0.134259259,1.0,0.0,0.0,1.366,compass,0.0,2.0,2.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.112,1018.576,-0.06712963,-0.134259259,1.0,0.0,0.0,2.448,compass,0.0,3.0,3.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.582,1026.143,0.185185185,0.196759259,1.0,0.0,0.0,1.545,compass,0.0,4.0,4.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.146,1033.403,-0.123842593,-0.162037037,1.0,0.0,0.0,1.228,compass,0.0,5.0,5.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.405,1039.803,0.206018519,-0.175925926,1.0,0.0,0.0,0.384,compass,0.0,6.0,6.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
