welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Latin,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Jazz,post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Metal,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Country,post_survey.question1.Classic rock,post_survey.question1.Classical,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.185,263.399,0.225645296,0.192756037,1.0,0.0,0.0,5.2,compass,0.0,6.0,6.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.401,269.785,0.275603664,-0.072855953,1.0,0.0,0.0,0.37,compass,0.0,7.0,7.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.787,278.0,0.243130724,-0.1561199,1.0,0.0,0.0,2.199,compass,0.0,8.0,8.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.001,288.949,0.244796003,0.230224813,1.0,0.0,0.0,4.934,compass,0.0,9.0,9.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.95,295.465,0.206494588,0.14029975,1.0,0.0,0.0,0.501,compass,0.0,10.0,10.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.466,307.468,-0.12489592,0.217735221,1.0,0.0,0.0,5.986,compass,0.0,11.0,11.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.471,319.001,-0.087427144,0.260199833,1.0,0.0,0.0,5.517,compass,0.0,12.0,12.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.003,328.983,0.189009159,0.238551207,1.0,0.0,0.0,3.967,compass,0.0,13.0,13.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.985,335.2,0.271440466,0.081182348,1.0,0.0,0.0,0.2,compass,0.0,14.0,14.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.202,345.233,0.202331391,0.204412989,1.0,0.0,0.0,4.018,compass,0.0,15.0,15.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.234,353.932,0.178184846,0.204412989,1.0,0.0,0.0,2.683,compass,0.0,16.0,16.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.934,371.367,-0.232306411,0.1561199,1.0,0.0,0.0,11.417,compass,0.0,17.0,17.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.371,377.949,0.224812656,0.21856786,1.0,0.0,0.0,0.568,compass,0.0,18.0,18.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.95,387.317,0.24979184,-0.243547044,1.0,0.0,0.0,3.35,compass,0.0,19.0,19.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.319,397.4,0.185678601,0.184429642,1.0,0.0,0.0,4.066,compass,0.0,20.0,20.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.402,404.285,0.216486261,-0.07868443,1.0,0.0,0.0,0.867,compass,0.0,21.0,21.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.288,410.585,0.258118235,-0.056203164,1.0,0.0,0.0,0.284,compass,0.0,22.0,22.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.586,426.75,-0.052456286,-0.146128226,1.0,0.0,0.0,10.151,compass,0.0,23.0,23.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.751,439.851,0.266444629,0.247710241,1.0,0.0,0.0,7.084,compass,0.0,24.0,24.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.853,446.816,0.223147377,-0.07785179,1.0,0.0,0.0,0.951,compass,0.0,25.0,25.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.818,460.699,0.247293922,0.246877602,1.0,0.0,0.0,7.867,compass,0.0,26.0,26.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.7,467.266,-0.151540383,-0.063696919,1.0,0.0,0.0,0.551,compass,0.0,27.0,27.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.267,485.084,-0.189009159,-0.070358035,1.0,0.0,0.0,11.801,compass,0.0,28.0,28.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.087,494.383,0.238967527,0.279350541,1.0,0.0,0.0,3.284,compass,0.0,29.0,29.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.384,501.515,0.082431307,0.241049126,1.0,0.0,0.0,1.115,compass,0.0,30.0,30.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.516,513.067,0.23480433,0.239383847,1.0,0.0,0.0,5.534,compass,0.0,31.0,31.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.07,519.482,-0.050791007,0.306827644,1.0,0.0,0.0,0.4,compass,0.0,32.0,32.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.482,525.866,0.09325562,0.28101582,1.0,0.0,0.0,0.384,compass,0.0,33.0,33.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.867,542.634,0.256452956,0.277685262,1.0,0.0,0.0,10.751,compass,0.0,34.0,34.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.635,544.614,space,1.931,,544.614,550.881,right,6.207,,0.0,0.0,0.0,0.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.901,561.332,0.264779351,-0.105328893,1.0,0.0,0.0,4.418,compass,0.0,0.0,0.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.335,575.385,-0.176519567,-0.087010824,1.0,0.0,0.0,8.034,compass,0.0,1.0,1.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.388,585.366,-0.191507077,-0.074521232,1.0,0.0,0.0,3.968,compass,0.0,2.0,2.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.367,591.682,0.170691091,0.173605329,1.0,0.0,0.0,0.3,compass,0.0,3.0,3.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.683,600.749,-0.096586178,0.104496253,1.0,0.0,0.0,3.05,compass,0.0,4.0,4.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.751,607.915,0.226477935,-0.153621982,1.0,0.0,0.0,1.151,compass,0.0,5.0,5.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.919,615.531,0.211490425,0.26602831,1.0,0.0,0.0,1.601,compass,0.0,6.0,6.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.533,622.665,0.247293922,0.276019983,1.0,0.0,0.0,1.116,compass,0.0,7.0,7.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.666,629.248,0.298084929,0.308492923,1.0,0.0,0.0,0.567,compass,0.0,8.0,8.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.249,635.581,-0.3122398,-0.051207327,1.0,0.0,0.0,0.316,compass,0.0,9.0,9.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.582,642.182,0.270607827,-0.116153206,1.0,0.0,0.0,0.583,compass,0.0,10.0,10.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.185,648.298,-0.159866778,0.10949209,1.0,0.0,0.0,0.099,compass,0.0,11.0,11.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.299,656.665,0.21815154,-0.067860117,1.0,0.0,0.0,2.35,compass,0.0,12.0,12.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.667,663.315,0.245628643,0.151956703,1.0,0.0,0.0,0.634,compass,0.0,13.0,13.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,913152,1,2024-07-12_18h37.39.899,experiment,2024.1.5,MacIntel,59.95203837,6691931c2c63981b064e1f0c,6691b013c592812b0fa77191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.317,669.664,0.279766861,-0.117818485,1.0,0.0,0.0,0.334,compass,0.0,14.0,14.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
