welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.Ambient,post_survey.question1.Classic rock,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.R&B,post_survey.question1.Disco,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
0.0001,1.8978,space,1.8835,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,19.6724,19.6725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,19.674,25.3792,space,5.6872,,25.3803,71.062,"[-0.013888888888888888,-0.023148148148148147,-0.03055551317003038,-0.017592606721100985]","[-0.410185213442202,-0.445370356241862,-0.447222250479239,-0.42222220809371386]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[19.71699999999999,38.21520000004768,41.91520000004768,43.332]","[""play_button"",""play_button"",""play_button"",""play_button""]",n,44.6494,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,71.0703,90.9524,[-0.0018518235948350695],[-0.4046296720151548],[1],[0],[0],[0.6667000000476833],"[""play_button""]",y,18.8497,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9545,114.728,space,23.7543,,114.7282,234.7434,234.7437,256.1937,right,17.9039,,256.1938,265.5427,space,9.3191,,265.5429,273.5125,0.150000042,-0.117592635,1.0,0.0,0.0,1.95,compass_2,273.5127,282.2429,space,8.7102,,282.243,282.2482,282.2734,289.4754,0.22129631,-0.161111125,1.0,0.0,0.0,1.2004,compass,0.0,0.0,0.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4908,299.974,0.143518519,0.116666653,1.0,0.0,0.0,4.4668,compass,0.0,1.0,1.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.9803,306.7745,0.143518519,0.116666653,1.0,0.0,0.0,0.7836,compass,0.0,2.0,2.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.7897,316.074,-0.182407379,-0.198148162,1.0,0.0,0.0,3.283,compass,0.0,3.0,3.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0801,323.0069,0.152777778,-0.103703746,1.0,0.0,0.0,0.9168,compass,0.0,4.0,4.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.013,329.373,0.127777806,0.138888889,1.0,0.0,0.0,0.35,compass,0.0,5.0,5.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.3788,336.7066,0.080555598,-0.143518519,1.0,0.0,0.0,1.3167,compass,0.0,6.0,6.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.7125,343.7566,0.114814829,0.127777771,1.0,0.0,0.0,1.0339,compass,0.0,7.0,7.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.7639,350.7233,0.053703732,0.130555541,1.0,0.0,0.0,0.9503,compass,0.0,8.0,8.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.7298,358.3559,-0.188888903,-0.142592607,1.0,0.0,0.0,1.616,compass,0.0,9.0,9.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.3633,365.0567,0.164814843,0.113888882,1.0,0.0,0.0,0.6839,compass,0.0,10.0,10.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0625,372.7723,0.131481524,0.125925912,1.0,0.0,0.0,1.6995,compass,0.0,11.0,11.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7781,380.306,-0.125,-0.145370413,1.0,0.0,0.0,1.5172,compass,0.0,12.0,12.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3124,386.956,-0.126851824,0.14907406,1.0,0.0,0.0,0.6333,compass,0.0,13.0,13.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.9628,396.706,0.044444473,-0.038888896,1.0,0.0,0.0,3.7338,compass,0.0,14.0,14.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.7125,404.7889,0.023148148,0.02870369,1.0,0.0,0.0,2.0667,compass,0.0,15.0,15.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7975,411.322,-0.206481439,0.214814804,1.0,0.0,0.0,0.5167,compass,0.0,16.0,16.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3298,421.1884,-0.013888889,0.011111118,1.0,0.0,0.0,3.8497,compass,0.0,17.0,17.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.1963,432.1046,-0.016666624,0.015740748,1.0,0.0,0.0,4.8998,compass,0.0,18.0,18.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.1104,440.3217,0.025925954,0.018518519,1.0,0.0,0.0,2.1996,compass,0.0,19.0,19.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3279,448.455,-0.093518504,0.101851852,1.0,0.0,0.0,2.1174,compass,0.0,20.0,20.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.4626,455.1052,-0.156481496,-0.155555584,1.0,0.0,0.0,0.634,compass,0.0,21.0,21.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.1109,462.1215,0.161111125,0.112037023,1.0,0.0,0.0,1.0005,compass,0.0,22.0,22.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.1271,468.7549,-0.175925926,0.203703704,1.0,0.0,0.0,0.6169,compass,0.0,23.0,23.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.7614,477.7211,-0.02407406,0.083333333,1.0,0.0,0.0,2.9504,compass,0.0,24.0,24.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7269,485.4542,-0.00462963,0.164814808,1.0,0.0,0.0,1.7171,compass,0.0,25.0,25.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4626,493.3877,0.034259302,-0.048148155,1.0,0.0,0.0,1.9167,compass,0.0,26.0,26.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.3945,499.954,0.14444443,0.16111109,1.0,0.0,0.0,0.5502,compass,0.0,27.0,27.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9613,507.5203,-0.117592564,-0.073148162,1.0,0.0,0.0,1.5503,compass,0.0,28.0,28.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5271,515.8039,-0.057407379,-0.115740741,1.0,0.0,0.0,2.2669,compass,0.0,29.0,29.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8209,522.5195,0.136111153,0.179629608,1.0,0.0,0.0,0.6831,compass,0.0,30.0,30.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.5277,530.6866,-0.10555557,-0.164814843,1.0,0.0,0.0,2.1501,compass,0.0,31.0,31.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.694,537.3697,0.199074074,-0.188888903,1.0,0.0,0.0,0.667,compass,0.0,32.0,32.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.378,544.1861,0.055555556,0.140740748,1.0,0.0,0.0,0.7994,compass,0.0,33.0,33.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.1926,551.1198,0.088888875,-0.137037065,1.0,0.0,0.0,0.9174,compass,0.0,34.0,34.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.1271,569.1873,space,18.0452,,569.1875,575.9526,right,6.7388,,0.0,0.0,0.0,0.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.9654,582.9359,0.074074074,-0.074074074,1.0,0.0,0.0,0.9669,compass,0.0,0.0,0.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.9417,590.1524,-0.079629616,-0.054629644,1.0,0.0,0.0,1.2004,compass,0.0,1.0,1.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.1683,597.6518,-0.013888889,-0.011111118,1.0,0.0,0.0,1.4828,compass,0.0,2.0,2.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
