welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Pop,post_survey.question1.Folk/indie,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Country,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Ambient,post_survey.question1.Latin,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.7495,1179.3072,-0.295370384,-0.179629644,1.0,0.0,0.0,0.5468,compass,0.0,12.0,12.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.3139,1185.6937,-0.340740734,0.331481474,1.0,0.0,0.0,0.3668,compass,0.0,13.0,13.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.6992,1192.0418,-0.330555563,0.331481474,1.0,0.0,0.0,0.331,compass,0.0,14.0,14.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0479,1198.4766,-0.084259245,-0.055555556,1.0,0.0,0.0,0.4165,compass,0.0,15.0,15.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.4818,1205.1443,0.083333333,-0.099074116,1.0,0.0,0.0,0.6509,compass,0.0,16.0,16.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.1512,1211.69,0.063888903,0.080555563,1.0,0.0,0.0,0.5297,compass,0.0,17.0,17.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.6962,1219.0595,0.044444473,-0.038888896,1.0,0.0,0.0,1.3496,compass,0.0,18.0,18.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.0657,1225.6077,0.104629658,0.122222229,1.0,0.0,0.0,0.5307,compass,0.0,19.0,19.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.6228,1232.6771,0.078703704,0.085185192,1.0,0.0,0.0,1.0504,compass,0.0,20.0,20.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.6931,1239.7928,0.220370399,0.237037041,1.0,0.0,0.0,1.0834,compass,0.0,21.0,21.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.7985,1246.3393,0.191666709,-0.196296339,1.0,0.0,0.0,0.5294,compass,0.0,22.0,22.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.346,1253.7225,0.158333319,0.163888896,1.0,0.0,0.0,1.3628,compass,0.0,23.0,23.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.7291,1260.7093,0.183333362,-0.214814857,1.0,0.0,0.0,0.9664,compass,0.0,24.0,24.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.7165,1267.4088,0.236111111,-0.268518519,1.0,0.0,0.0,0.6827,compass,0.0,25.0,25.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.4143,1274.3922,0.246296282,0.260185189,1.0,0.0,0.0,0.9665,compass,0.0,26.0,26.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.3984,1280.892,-0.342592593,-0.32685188,1.0,0.0,0.0,0.4832,compass,0.0,27.0,27.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.8977,1288.0419,0.139814801,0.157407407,1.0,0.0,0.0,1.1329,compass,0.0,28.0,28.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.047,1294.372,-0.313888868,-0.30740745,1.0,0.0,0.0,0.3134,compass,0.0,29.0,29.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.3785,1300.7762,0.300925926,-0.306481467,1.0,0.0,0.0,0.3879,compass,0.0,30.0,30.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.7817,1307.342,0.268518519,0.289814808,1.0,0.0,0.0,0.5499,compass,0.0,31.0,31.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.3482,1313.7919,0.199999986,0.197222215,1.0,0.0,0.0,0.4341,compass,0.0,32.0,32.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.7976,1320.2559,0.205555598,0.211111104,1.0,0.0,0.0,0.4513,compass,0.0,33.0,33.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.2611,1327.7258,0.121296282,-0.138888889,1.0,0.0,0.0,1.4506,compass,0.0,34.0,34.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.726,1327.726,,,,1327.7261,1327.7262,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Item 2,"12-15  school band played the flute, 15-18 non musician",Item 3,Amazon music,5.0,7.0,"Walking, driving, any time ",Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Often,Unsure,Never,Rarely,Unsure,Never,Never,Metal,Punk Pop,Alternative,Between the ages of 12 and 14 I would listen to emo and now I listen to metal,I dont know,0.0,0.0,0.0,0.0,1.0,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.3279,1494.9185
