welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.music_making,post_survey.question1.A cappella,post_survey.question1.Classic rock,post_survey.question1.Disco,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.R&B,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Country,post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Metal,post_survey.question1.Folk/indie,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.6417,688.0463,0.273611111,-0.258333333,1.0,0.0,0.0,1.4022,compass,0.0,2.0,2.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.05,696.3871,0.123611111,0.242361111,1.0,0.0,0.0,2.3353,compass,0.0,3.0,3.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.3907,707.9787,0.182638889,0.200694444,1.0,0.0,0.0,5.5847,compass,0.0,4.0,4.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.9823,715.6076,-0.195833333,0.046527778,1.0,0.0,0.0,1.6195,compass,0.0,5.0,5.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.6111,724.6569,-0.177777778,-0.16875,1.0,0.0,0.0,3.0397,compass,0.0,6.0,6.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.6607,731.139,0.122916667,-0.102777778,1.0,0.0,0.0,0.4764,compass,0.0,7.0,7.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.1438,743.0871,-0.155555556,-0.088194444,1.0,0.0,0.0,5.941,compass,0.0,8.0,8.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0908,753.55,-0.254166667,-0.032638889,1.0,0.0,0.0,4.4571,compass,0.0,9.0,9.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.554,761.6027,-0.213888889,0.208333333,1.0,0.0,0.0,2.0469,compass,0.0,10.0,10.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.6064,767.9201,-0.225,-0.208333333,1.0,0.0,0.0,0.3103,compass,0.0,11.0,11.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9235,775.3672,0.2375,-0.243055556,1.0,0.0,0.0,1.4343,compass,0.0,12.0,12.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.3708,782.435,0.174305556,-0.170138889,1.0,0.0,0.0,1.0583,compass,0.0,13.0,13.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.4386,790.7257,0.179166667,-0.306944444,1.0,0.0,0.0,2.2807,compass,0.0,14.0,14.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.7293,797.702,-0.234027778,0.174305556,1.0,0.0,0.0,0.9684,compass,0.0,15.0,15.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.7058,803.9964,-0.270833333,-0.280555556,1.0,0.0,0.0,0.2858,compass,0.0,16.0,16.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.9999,811.5109,-0.154166667,-0.107638889,1.0,0.0,0.0,1.5062,compass,0.0,17.0,17.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.5144,819.69,0.025694444,-0.022916667,1.0,0.0,0.0,2.1711,compass,0.0,18.0,18.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.6935,826.8251,-0.115972222,-0.076388889,1.0,0.0,0.0,1.1287,compass,0.0,19.0,19.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.8286,834.9753,-0.091666667,0.054861111,1.0,0.0,0.0,2.1434,compass,0.0,20.0,20.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.9789,851.6493,0.103472222,0.118055556,1.0,0.0,0.0,10.6659,compass,0.0,21.0,21.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.653,862.9121,-0.179861111,-0.161805556,1.0,0.0,0.0,5.2587,compass,0.0,22.0,22.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.9157,872.3884,-0.176388889,-0.138888889,1.0,0.0,0.0,3.4691,compass,0.0,23.0,23.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.3921,879.4116,0.171527778,-0.148611111,1.0,0.0,0.0,1.0167,compass,0.0,24.0,24.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.4155,894.8229,-0.173611111,0.150694444,1.0,0.0,0.0,9.4056,compass,0.0,25.0,25.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.8267,903.6049,0.094444444,0.091666667,1.0,0.0,0.0,2.7729,compass,0.0,26.0,26.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.6087,916.1457,-0.086805556,0.182638889,1.0,0.0,0.0,6.5336,compass,0.0,27.0,27.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.1494,925.2807,-0.222916667,-0.171527778,1.0,0.0,0.0,3.1278,compass,0.0,28.0,28.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.2842,943.4271,-0.045833333,-0.036805556,1.0,0.0,0.0,12.1386,compass,0.0,29.0,29.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.4308,951.1938,-0.185416667,0.283333333,1.0,0.0,0.0,1.7575,compass,0.0,30.0,30.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.1974,960.6795,-0.229166667,-0.215972222,1.0,0.0,0.0,3.4787,compass,0.0,31.0,31.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.6831,967.4911,0.238194444,0.249305556,1.0,0.0,0.0,0.8059,compass,0.0,32.0,32.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.4912,977.7597,-0.205555556,-0.313888889,1.0,0.0,0.0,4.2631,compass,0.0,33.0,33.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.7635,993.1902,-0.084027778,-0.056944444,1.0,0.0,0.0,9.4254,compass,0.0,34.0,34.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.1946,1007.7192,space,14.5214,,1007.7192,1020.2187,right,12.4858,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.2257,1031.536,-0.172222222,0.138194444,1.0,0.0,0.0,5.3057,compass,0.0,0.0,0.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.5397,1042.2921,-0.068055556,0.022222222,1.0,0.0,0.0,4.7491,compass,0.0,1.0,1.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.2958,1052.2957,-0.243055556,-0.234027778,1.0,0.0,0.0,3.9999,compass,0.0,2.0,2.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.2995,1059.9297,0.265972222,0.088888889,1.0,0.0,0.0,1.6291,compass,0.0,3.0,3.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.9332,1074.2244,0.329166667,0.0375,1.0,0.0,0.0,8.2876,compass,0.0,4.0,4.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.2286,1085.0332,0.039583333,-0.185416667,1.0,0.0,0.0,4.8034,compass,0.0,5.0,5.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.0372,1093.4471,-0.170138889,-0.072916667,1.0,0.0,0.0,2.405,compass,0.0,6.0,6.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.4509,1106.2188,-0.248611111,-0.279166667,1.0,0.0,0.0,6.7617,compass,0.0,7.0,7.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.2225,1114.7467,-0.170833333,-0.134722222,1.0,0.0,0.0,2.5234,compass,0.0,8.0,8.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.7504,1123.6583,-0.290277778,-0.248611111,1.0,0.0,0.0,2.9013,compass,0.0,9.0,9.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
