welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.question1.Latin,post_survey.question1.Pop,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.question1.Reggae,post_survey.question1.Disco,post_survey.question1.Classical,post_survey.question1.Hip hop,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Folk/indie,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.A cappella,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.6423,623.2019,0.162037037,-0.141666667,1.0,0.0,0.0,0.5503,compass,0.0,13.0,13.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2148,629.7517,-0.200925926,-0.109259259,1.0,0.0,0.0,0.5328,compass,0.0,14.0,14.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.7624,636.2024,-0.075,-0.110185185,1.0,0.0,0.0,0.433,compass,0.0,15.0,15.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.2089,642.7351,-0.074074074,-0.110185185,1.0,0.0,0.0,0.5169,compass,0.0,16.0,16.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.7427,649.3188,-0.111111111,-0.110185185,1.0,0.0,0.0,0.5672,compass,0.0,17.0,17.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.3276,655.8855,0.241666667,0.107407407,1.0,0.0,0.0,0.5502,compass,0.0,18.0,18.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.8944,662.5018,0.241666667,0.107407407,1.0,0.0,0.0,0.5994,compass,0.0,19.0,19.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5105,669.8852,0.091666667,-0.211111111,1.0,0.0,0.0,1.3669,compass,0.0,20.0,20.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.8945,676.4017,0.081481481,-0.201851852,1.0,0.0,0.0,0.5001,compass,0.0,21.0,21.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4113,683.3683,0.09537037,-0.190740741,1.0,0.0,0.0,0.9496,compass,0.0,22.0,22.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.3801,690.2187,0.175925926,-0.147222222,1.0,0.0,0.0,0.8333,compass,0.0,23.0,23.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.2269,696.585,0.297222222,0.289814815,1.0,0.0,0.0,0.3496,compass,0.0,24.0,24.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.594,702.9862,0.299074074,0.107407407,1.0,0.0,0.0,0.3845,compass,0.0,25.0,25.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0037,710.7684,0.063888889,0.063888889,1.0,0.0,0.0,1.7502,compass,0.0,26.0,26.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7771,718.0519,0.15,0.108333333,1.0,0.0,0.0,1.2673,compass,0.0,27.0,27.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0592,724.435,0.150925926,0.108333333,1.0,0.0,0.0,0.367,compass,0.0,28.0,28.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.4417,730.5015,0.092592593,-0.148148148,1.0,0.0,0.0,0.0491,compass,0.0,29.0,29.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.5114,737.5017,0.205555556,-0.184259259,1.0,0.0,0.0,0.9833,compass,0.0,30.0,30.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5094,744.4016,0.25,0.116666667,1.0,0.0,0.0,0.8832,compass,0.0,31.0,31.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.4092,750.7352,0.126851852,-0.208333333,1.0,0.0,0.0,0.3164,compass,0.0,32.0,32.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.7448,757.6853,-0.105555556,-0.17037037,1.0,0.0,0.0,0.9336,compass,0.0,33.0,33.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6936,764.2019,-0.065740741,-0.187962963,1.0,0.0,0.0,0.5006,compass,0.0,34.0,34.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.202,767.0518,space,2.8339,,767.0518,772.7185,right,5.6537,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.732,779.3516,-0.135185185,-0.171296296,1.0,0.0,0.0,0.6166,compass,0.0,0.0,0.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.3593,785.9682,-0.09537037,-0.173148148,1.0,0.0,0.0,0.6,compass,0.0,1.0,1.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.9742,792.4685,0.110185185,-0.192592593,1.0,0.0,0.0,0.4833,compass,0.0,2.0,2.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.4763,799.9849,0.232407407,-0.205555556,1.0,0.0,0.0,1.4997,compass,0.0,3.0,3.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.9918,806.4348,0.226851852,-0.222222222,1.0,0.0,0.0,0.433,compass,0.0,4.0,4.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.4413,813.0185,-0.072222222,-0.168518519,1.0,0.0,0.0,0.5651,compass,0.0,5.0,5.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0289,819.2716,-0.12962963,0.076851852,1.0,0.0,0.0,0.2366,compass,0.0,6.0,6.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.2768,826.2182,0.223148148,0.175,1.0,0.0,0.0,0.9336,compass,0.0,7.0,7.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.2278,832.5181,0.298148148,0.296296296,1.0,0.0,0.0,0.2831,compass,0.0,8.0,8.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.526,839.3349,0.252777778,0.202777778,1.0,0.0,0.0,0.7999,compass,0.0,9.0,9.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.343,845.7684,0.272222222,0.253703704,1.0,0.0,0.0,0.417,compass,0.0,10.0,10.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.7763,852.0519,-0.169444444,-0.142592593,1.0,0.0,0.0,0.2672,compass,0.0,11.0,11.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.0626,859.0866,0.15,-0.12962963,1.0,0.0,0.0,1.0181,compass,0.0,12.0,12.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.1002,867.0519,-0.137962963,-0.109259259,1.0,0.0,0.0,1.9503,compass,0.0,13.0,13.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.06,879.7687,0.200925926,-0.14537037,1.0,0.0,0.0,6.7005,compass,0.0,14.0,14.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.7765,886.418,0.267592593,0.065740741,1.0,0.0,0.0,0.6329,compass,0.0,15.0,15.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.4257,894.1352,0.099074074,-0.17037037,1.0,0.0,0.0,1.7,compass,0.0,16.0,16.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.1417,900.6346,0.32037037,0.316666667,1.0,0.0,0.0,0.4832,compass,0.0,17.0,17.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.6423,907.2525,0.224074074,-0.242592593,1.0,0.0,0.0,0.6003,compass,0.0,18.0,18.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.2631,913.6352,0.188888889,-0.199074074,1.0,0.0,0.0,0.3672,compass,0.0,19.0,19.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.6436,922.3185,-0.064814815,-0.093518519,1.0,0.0,0.0,2.6666,compass,0.0,20.0,20.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
