welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.A cappella,post_survey.question1.Hip hop,post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Classic rock,post_survey.question1.Ambient,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.404,550.81,0.216435185,0.181712963,1.0,0.0,0.0,0.4,compass,0.0,25.0,25.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.81,557.217,-0.162037037,-0.153935185,1.0,0.0,0.0,0.399,compass,0.0,26.0,26.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.219,572.53,0.155092593,-0.212962963,1.0,0.0,0.0,9.309,compass,0.0,27.0,27.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.531,578.853,0.277777778,-0.252314815,1.0,0.0,0.0,0.317,compass,0.0,28.0,28.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.854,585.612,0.200231481,0.084490741,1.0,0.0,0.0,0.752,compass,0.0,29.0,29.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.613,593.118,0.127314815,0.037037037,1.0,0.0,0.0,1.501,compass,0.0,30.0,30.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.12,599.423,0.184027778,0.086805556,1.0,0.0,0.0,0.3,compass,0.0,31.0,31.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.423,605.645,0.211805556,-0.293981481,1.0,0.0,0.0,0.216,compass,0.0,32.0,32.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.646,614.621,0.210648148,-0.246527778,1.0,0.0,0.0,2.97,compass,0.0,33.0,33.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.621,621.978,-0.118055556,-0.086805556,1.0,0.0,0.0,1.352,compass,0.0,34.0,34.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.979,670.992,space,48.98,,670.993,677.732,right,6.699,,0.0,0.0,0.0,0.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.747,687.558,-0.106481481,-0.078703704,1.0,0.0,0.0,3.803,compass,0.0,0.0,0.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.559,697.886,0.118055556,-0.265046296,1.0,0.0,0.0,4.32,compass,0.0,1.0,1.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.888,705.208,0.111111111,-0.136574074,1.0,0.0,0.0,1.318,compass,0.0,2.0,2.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.209,711.614,-0.175925926,-0.150462963,1.0,0.0,0.0,0.401,compass,0.0,3.0,3.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.614,718.621,-0.140046296,-0.085648148,1.0,0.0,0.0,1.0,compass,0.0,4.0,4.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.621,725.011,0.230324074,-0.25,1.0,0.0,0.0,0.384,compass,0.0,5.0,5.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.015,731.834,0.148148148,0.111111111,1.0,0.0,0.0,0.818,compass,0.0,6.0,6.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.835,737.957,-0.185185185,0.226851852,1.0,0.0,0.0,0.117,compass,0.0,7.0,7.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.958,744.296,0.15625,-0.106481481,1.0,0.0,0.0,0.333,compass,0.0,8.0,8.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.296,751.237,-0.234953704,-0.25462963,1.0,0.0,0.0,0.935,compass,0.0,9.0,9.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.239,758.96,0.172453704,-0.166666667,1.0,0.0,0.0,1.719,compass,0.0,10.0,10.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.962,767.534,0.263888889,0.001157407,1.0,0.0,0.0,2.568,compass,0.0,11.0,11.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.535,773.957,0.287037037,-0.001157407,1.0,0.0,0.0,0.417,compass,0.0,12.0,12.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.958,784.952,0.155092593,-0.230324074,1.0,0.0,0.0,4.988,compass,0.0,13.0,13.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.955,794.944,0.094907407,-0.295138889,1.0,0.0,0.0,3.987,compass,0.0,14.0,14.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.944,802.118,0.121527778,0.138888889,1.0,0.0,0.0,1.167,compass,0.0,15.0,15.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.118,809.442,0.043981481,0.043981481,1.0,0.0,0.0,1.319,compass,0.0,16.0,16.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.443,817.183,-0.03587963,0.082175926,1.0,0.0,0.0,1.735,compass,0.0,17.0,17.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.183,826.142,0.231481481,-0.300925926,1.0,0.0,0.0,2.954,compass,0.0,18.0,18.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.145,833.248,-0.180555556,0.042824074,1.0,0.0,0.0,1.101,compass,0.0,19.0,19.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.248,840.723,0.144675926,-0.001157407,1.0,0.0,0.0,1.467,compass,0.0,20.0,20.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.723,847.662,-0.275462963,0.05787037,1.0,0.0,0.0,0.933,compass,0.0,21.0,21.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.662,855.37,0.024305556,0.028935185,1.0,0.0,0.0,1.702,compass,0.0,22.0,22.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.372,862.075,-0.083333333,0.092592593,1.0,0.0,0.0,0.7,compass,0.0,23.0,23.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.076,869.701,0.001157407,0.03125,1.0,0.0,0.0,1.619,compass,0.0,24.0,24.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.701,876.757,0.204861111,0.079861111,1.0,0.0,0.0,1.052,compass,0.0,25.0,25.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.757,883.681,-0.188657407,-0.030092593,1.0,0.0,0.0,0.919,compass,0.0,26.0,26.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.682,894.474,-0.001157407,-0.00462963,1.0,0.0,0.0,4.787,compass,0.0,27.0,27.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.474,901.246,-0.19212963,0.002314815,1.0,0.0,0.0,0.767,compass,0.0,28.0,28.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.247,911.195,0.167824074,-0.200231481,1.0,0.0,0.0,3.938,compass,0.0,29.0,29.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.201,917.713,0.083333333,0.053240741,1.0,0.0,0.0,0.499,compass,0.0,30.0,30.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.716,925.42,0.042824074,-0.140046296,1.0,0.0,0.0,1.702,compass,0.0,31.0,31.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.42,948.226,0.055555556,0.086805556,1.0,0.0,0.0,16.8,compass,0.0,32.0,32.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.229,965.208,0.053240741,0.159722222,1.0,0.0,0.0,10.977,compass,0.0,33.0,33.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
