welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.A cappella,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.R&B,post_survey.question1.Disco,post_survey.question1.Latin,post_survey.question1.Classic rock,post_survey.question1.Folk/indie,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9696,481.282,-0.236712312,-0.272876813,1.0,0.0,0.0,0.2999,compass,0.0,25.0,25.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.2896,489.1515,0.049315068,-0.047123321,1.0,0.0,0.0,1.8504,compass,0.0,26.0,26.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.1592,495.9374,0.109589041,0.132602723,1.0,0.0,0.0,0.767,compass,0.0,27.0,27.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.9456,502.9399,0.060273973,-0.21260284,1.0,0.0,0.0,0.9838,compass,0.0,28.0,28.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.9474,509.8426,0.326575376,0.300273968,1.0,0.0,0.0,0.8835,compass,0.0,29.0,29.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.8501,516.2616,0.035068543,-0.324383545,1.0,0.0,0.0,0.4002,compass,0.0,30.0,30.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.2696,523.6479,0.293698664,-0.29260279,1.0,0.0,0.0,1.3674,compass,0.0,31.0,31.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.6558,530.1668,0.321095924,-0.026301387,1.0,0.0,0.0,0.4999,compass,0.0,32.0,32.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.1749,536.6692,-0.024109472,0.028493134,1.0,0.0,0.0,0.4835,compass,0.0,33.0,33.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6774,543.305,0.012054778,0.003287663,1.0,0.0,0.0,0.617,compass,0.0,34.0,34.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.3134,545.1226,space,1.7883,,545.1228,552.6258,right,7.4835,,0.0,0.0,0.0,0.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.6403,559.978,0.062465804,-0.312328767,1.0,0.0,0.0,1.3338,compass,0.0,0.0,0.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.9859,566.2971,0.039452038,0.021917808,1.0,0.0,0.0,0.3003,compass,0.0,1.0,1.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.3053,573.8998,-0.060273973,0.030684923,1.0,0.0,0.0,1.5839,compass,0.0,2.0,2.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9076,580.6024,0.054794521,-0.215890461,1.0,0.0,0.0,0.6838,compass,0.0,3.0,3.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.609,587.4716,0.012054778,0.02739726,1.0,0.0,0.0,0.8484,compass,0.0,4.0,4.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4798,594.491,-0.040547828,-0.030684965,1.0,0.0,0.0,1.0006,compass,0.0,5.0,5.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4993,601.01,0.268493151,0.282739718,1.0,0.0,0.0,0.5002,compass,0.0,6.0,6.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0183,607.3959,0.277260307,0.289315064,1.0,0.0,0.0,0.367,compass,0.0,7.0,7.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4035,613.8981,0.259726078,0.27835616,1.0,0.0,0.0,0.4837,compass,0.0,8.0,8.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.9059,620.7506,0.334246575,0.015342441,1.0,0.0,0.0,0.8334,compass,0.0,9.0,9.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7586,627.4198,0.020821935,-0.338630237,1.0,0.0,0.0,0.6501,compass,0.0,10.0,10.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.4277,634.0389,0.309041146,0.17643836,1.0,0.0,0.0,0.6001,compass,0.0,11.0,11.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0467,640.6248,0.232328817,0.318904114,1.0,0.0,0.0,0.5668,compass,0.0,12.0,12.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.6326,647.444,-0.020821935,0.333150681,1.0,0.0,0.0,0.8002,compass,0.0,13.0,13.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.4515,653.9297,0.299178116,0.179726023,1.0,0.0,0.0,0.4667,compass,0.0,14.0,14.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.9378,660.9657,0.286027381,-0.139178091,1.0,0.0,0.0,1.0169,compass,0.0,15.0,15.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.9736,667.4684,0.284931507,-0.344109689,1.0,0.0,0.0,0.4838,compass,0.0,16.0,16.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.4761,673.8205,0.282739759,0.036164375,1.0,0.0,0.0,0.3335,compass,0.0,17.0,17.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.8284,682.3405,-0.025205429,-0.329862997,1.0,0.0,0.0,2.5011,compass,0.0,18.0,18.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.348,689.0095,0.032876712,0.138082175,1.0,0.0,0.0,0.6495,compass,0.0,19.0,19.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0172,696.6959,0.024109639,0.016438356,1.0,0.0,0.0,1.6675,compass,0.0,20.0,20.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.7036,703.048,0.188493201,0.18630137,1.0,0.0,0.0,0.3334,compass,0.0,21.0,21.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0556,710.301,0.338630154,0.023013682,1.0,0.0,0.0,1.2341,compass,0.0,22.0,22.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.3091,716.9867,0.300273989,0.303561631,1.0,0.0,0.0,0.6669,compass,0.0,23.0,23.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.9942,725.9738,0.025205597,0.337534249,1.0,0.0,0.0,2.9683,compass,0.0,24.0,24.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.9815,732.9592,0.253150668,0.218082188,1.0,0.0,0.0,0.9668,compass,0.0,25.0,25.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.9668,739.8787,0.335342449,0.329863007,1.0,0.0,0.0,0.9004,compass,0.0,26.0,26.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.8863,746.3476,0.122739776,0.108493126,1.0,0.0,0.0,0.4499,compass,0.0,27.0,27.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.3549,753.1501,0.061369846,-0.164383562,1.0,0.0,0.0,0.7836,compass,0.0,28.0,28.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.1578,760.3862,0.043835616,-0.037260291,1.0,0.0,0.0,1.2173,compass,0.0,29.0,29.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.3949,767.5221,0.338630154,0.033972586,1.0,0.0,0.0,1.1171,compass,0.0,30.0,30.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.5301,773.9579,0.047123405,-0.321095924,1.0,0.0,0.0,0.4166,compass,0.0,31.0,31.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160159,1,2024-07-12_19h20.54.026,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691ba09250cdadffd5d9dba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.9656,780.627,0.090958938,-0.037260291,1.0,0.0,0.0,0.6503,compass,0.0,32.0,32.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
