welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.R&B,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.question1.Classical,post_survey.question1.Pop,post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.6097,888.9078,-0.177083333,-0.145833333,1.0,0.0,0.0,0.2832,compass,0.0,30.0,30.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.9181,894.9477,-0.177083333,-0.143229167,1.0,0.0,0.0,0.0166,compass,0.0,31.0,31.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.9561,900.9878,-0.177083333,-0.143229167,1.0,0.0,0.0,0.0166,compass,0.0,32.0,32.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.9955,907.3605,0.161458333,-0.140625,1.0,0.0,0.0,0.3495,compass,0.0,33.0,33.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.3687,922.7016,-0.173177083,-0.138020833,1.0,0.0,0.0,9.3179,compass,0.0,34.0,34.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.7016,937.9927,space,15.2794,,937.9928,947.094,right,9.0891,,0.0,1.0,1.0,1.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.1076,957.427,-0.143229167,0.23046875,1.0,0.0,0.0,4.3096,compass,0.0,0.0,0.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.436,966.1125,-0.088541667,0.217447917,1.0,0.0,0.0,2.6623,compass,0.0,1.0,1.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.1209,972.4858,-0.161458333,0.1953125,1.0,0.0,0.0,0.35,compass,0.0,2.0,2.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.4969,979.6732,-0.161458333,0.1953125,1.0,0.0,0.0,1.1648,compass,0.0,3.0,3.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
