welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Ambient,post_survey.question1.Disco,post_survey.question1.Alternative rock,post_survey.question1.Jazz,post_survey.question1.Metal,post_survey.question1.Pop,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.Latin,post_survey.question1.Classical,post_survey.question1.Country,post_survey.question1.Classic rock,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.1458,1121.1607,0.174074102,0.202777757,1.0,0.0,0.0,1.0101,compass,0.0,0.0,0.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.1692,1127.8095,0.175925926,-0.178703732,1.0,0.0,0.0,0.6263,compass,0.0,1.0,1.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.8181,1134.242,0.164814843,0.184259238,1.0,0.0,0.0,0.4102,compass,0.0,2.0,2.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.2511,1140.748,0.169444473,-0.175925926,1.0,0.0,0.0,0.4837,compass,0.0,3.0,3.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.7564,1150.53,-0.337037016,0.344444434,1.0,0.0,0.0,3.7664,compass,0.0,4.0,4.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.5405,1156.9222,0.162962949,0.187037044,1.0,0.0,0.0,0.3615,compass,0.0,5.0,5.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.9307,1163.778,-0.176851838,0.202777757,1.0,0.0,0.0,0.8403,compass,0.0,6.0,6.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.7865,1170.6436,0.166666667,0.177777785,1.0,0.0,0.0,0.8564,compass,0.0,7.0,7.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.6524,1178.1928,-0.191666638,0.173148155,1.0,0.0,0.0,1.5339,compass,0.0,8.0,8.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.2011,1184.6019,0.341666751,0.346296293,1.0,0.0,0.0,0.3999,compass,0.0,9.0,9.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.6104,1192.9072,0.146296325,-0.161111125,1.0,0.0,0.0,2.2831,compass,0.0,10.0,10.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.9162,1199.6731,-0.187037009,0.186111097,1.0,0.0,0.0,0.7502,compass,0.0,11.0,11.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.6815,1206.4316,-0.199999986,0.199074074,1.0,0.0,0.0,0.7431,compass,0.0,12.0,12.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.4395,1213.1044,0.340740769,0.338888892,1.0,0.0,0.0,0.6568,compass,0.0,13.0,13.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.1127,1219.7297,-0.187962921,0.185185185,1.0,0.0,0.0,0.6095,compass,0.0,14.0,14.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.738,1226.8791,-0.182407379,-0.151851866,1.0,0.0,0.0,1.1268,compass,0.0,15.0,15.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.8874,1234.6445,0.162037037,0.175925926,1.0,0.0,0.0,1.7433,compass,0.0,16.0,16.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.6531,1242.843,0.183333362,0.105555534,1.0,0.0,0.0,2.1757,compass,0.0,17.0,17.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.8515,1249.5423,-0.187037009,-0.154629672,1.0,0.0,0.0,0.6766,compass,0.0,18.0,18.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.5514,1257.041,0.158333319,-0.154629672,1.0,0.0,0.0,1.4763,compass,0.0,19.0,19.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.0494,1263.3737,-0.176851838,0.181481467,1.0,0.0,0.0,0.3099,compass,0.0,20.0,20.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.3823,1271.0561,-0.339814822,-0.342592593,1.0,0.0,0.0,1.6601,compass,0.0,21.0,21.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.0648,1278.8047,-0.200925898,-0.186111097,1.0,0.0,0.0,1.7266,compass,0.0,22.0,22.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.8131,1285.8272,-0.187037009,0.194444444,1.0,0.0,0.0,1.0002,compass,0.0,23.0,23.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.8356,1292.4096,-0.172222208,-0.156481496,1.0,0.0,0.0,0.5735,compass,0.0,24.0,24.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.4182,1299.0353,0.159259302,0.176851838,1.0,0.0,0.0,0.6104,compass,0.0,25.0,25.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0441,1305.8841,0.159259302,0.176851838,1.0,0.0,0.0,0.8301,compass,0.0,26.0,26.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.8928,1314.9864,0.350926011,0.342592593,1.0,0.0,0.0,1.4204,compass,0.0,27.0,27.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.9947,1323.0222,0.324074074,0.327777774,1.0,0.0,0.0,2.017,compass,0.0,28.0,28.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.0305,1329.6346,-0.211111069,0.207407404,1.0,0.0,0.0,0.5971,compass,0.0,29.0,29.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.6427,1337.713,0.336111139,0.336111104,1.0,0.0,0.0,2.066,compass,0.0,30.0,30.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.7223,1344.3523,0.340740769,0.339814804,1.0,0.0,0.0,0.6169,compass,0.0,31.0,31.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.3605,1351.6946,-0.184259273,0.192592586,1.0,0.0,0.0,1.3268,compass,0.0,32.0,32.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.7034,1358.3765,0.329629686,0.333333333,1.0,0.0,0.0,0.6667,compass,0.0,33.0,33.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.3857,1365.8758,-0.339814822,-0.330555598,1.0,0.0,0.0,1.4767,compass,0.0,34.0,34.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.8759,1365.876,,,,1365.876,1365.8761,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Item 4,"I studied violin from the ages of 11-18 both in school and through private lessons. I performed with a local chamber quintet for 6 years. I also played with my local community college orchestra (I was not a music or performance major) for two seasons. I am a self-taught acousitc guitarist. I began learning around the age of 14. I was a member of a girl's madrigal choir in high school. In my mid twenties I began singing with several  fold-punk groups and ran a small, but sucessful underground venue. At around 23 I began working at a music store (Guitar Center). I managed that music store for 9 years, during which time I gained a lot of knowledge about music and the industry in general. ",Item 3,"YouTube, Pangora, and Spotify",2.0,5.0,"cleaning/dishes, playing videogames, crafting",Often,Never,Sometimes,Often,Never,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,noise,ambient,jazz,noise,Yes. I tend to listen to music with more complicated instrumentals or sound scapes. When I was younger I paid more attention to lyrics and vocals. ,none. Thank you. This was really interesting.,0.0,0.0,0.0,0.0,1.0,,
,,,,,623673,1,2024-07-12_16h24.38.157,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691babb13d74dc8ea841808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.5815,1881.7854
