welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.A cappella,post_survey.question1.Metal,post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.0773,1170.1867,0.094086372,0.094042969,1.0,0.0,1.0,1.1009,compass,0.0,18.0,18.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.1948,1176.6035,-0.190136719,-0.136418547,1.0,0.0,1.0,0.4011,compass,0.0,19.0,19.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.6138,1182.9033,-0.170685041,0.176754196,1.0,0.0,1.0,0.2827,compass,0.0,20.0,20.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.9109,1189.2532,-0.206702112,-0.164181858,1.0,0.0,1.0,0.3335,compass,0.0,21.0,21.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.2621,1195.604,-0.229314959,-0.238212529,1.0,0.0,1.0,0.3337,compass,0.0,22.0,22.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.6123,1202.0037,0.118648727,-0.226736111,1.0,0.0,1.0,0.3838,compass,0.0,23.0,23.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.0116,1208.1708,0.081759983,-0.254361979,1.0,0.0,1.0,0.1498,compass,0.0,24.0,24.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.1794,1214.2701,0.041106047,0.11077474,0.0,0.0,1.0,0.0829,compass,0.0,25.0,25.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.2782,1220.8374,-0.249674479,-0.07734375,1.0,0.0,1.0,0.5504,compass,0.0,26.0,26.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.8455,1227.22,0.115798611,0.116912616,1.0,0.0,1.0,0.3664,compass,0.0,27.0,27.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.2283,1233.5374,-0.208774595,-0.1158818,1.0,0.0,1.0,0.3008,compass,0.0,28.0,28.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.5459,1239.5874,-0.180946181,-0.129246238,0.0,0.0,1.0,0.0332,compass,0.0,29.0,29.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.5954,1245.9702,0.22115162,-0.116561777,1.0,0.0,1.0,0.3667,compass,0.0,30.0,30.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.9774,1252.3707,0.18004919,0.127777778,1.0,0.0,1.0,0.3839,compass,0.0,31.0,31.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.379,1258.6872,0.147974537,-0.162659144,1.0,0.0,1.0,0.3003,compass,0.0,32.0,32.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.696,1265.2869,0.09702691,-0.071343316,1.0,0.0,1.0,0.5835,compass,0.0,33.0,33.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.2949,1271.5207,0.191659433,0.13744213,1.0,0.0,1.0,0.2159,compass,0.0,34.0,34.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.5208,1271.5209,,,,1271.5209,1271.5209,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,Item 2,"I have zero musical talent, I'm afraid. It's tragic. ",Item 4,Spotify or Pandora,4.0,6.0,"driving, working, folding laundry, hanging out with family, exercising",Sometimes,Rarely,Often,Never,Always,Rarely,Always,Often,Always,Always,Always,Often,Often,Never,Sometimes,Always,Classic Rock,R&B,Folk/Indie,"I've always had a broad interest in music, it hasn't changed much because I still like and listen to all sorts of music.",0.0,0.0,0.0,0.0,1.0,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.7082,1471.2906
