welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.question1.A cappella,post_survey.question1.R&B,post_survey.question1.Alternative rock,post_survey.question1.Classical,post_survey.question1.Metal,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Pop,post_survey.question1.Country,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.922,517.9084,0.33148151,0.260185189,1.0,0.0,0.0,5.8946,compass,0.0,30.0,30.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9164,528.5742,-0.051851838,-0.323148162,1.0,0.0,0.0,4.5751,compass,0.0,31.0,31.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5822,538.2808,0.334259316,0.193518497,1.0,0.0,0.0,3.6848,compass,0.0,32.0,32.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.2811,548.4705,0.329629686,0.187037044,1.0,0.0,0.0,4.1025,compass,0.0,33.0,33.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.4783,559.5961,-0.276851866,0.227777781,1.0,0.0,0.0,4.984,compass,0.0,34.0,34.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.6048,561.889,space,2.166,0.0001,561.8891,568.0173,right,5.997,0.0003,0.0,0.0,0.0,0.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0348,577.3499,0.330555527,0.303703697,1.0,0.0,0.0,3.3083,compass,0.0,0.0,0.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3604,589.8244,0.064814815,-0.289814843,1.0,0.0,0.0,6.3673,compass,0.0,1.0,1.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.8326,599.7262,0.236111111,0.249074071,1.0,0.0,0.0,3.8758,compass,0.0,2.0,2.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.7345,607.4322,0.330555527,0.000925912,1.0,0.0,0.0,1.5498,compass,0.0,3.0,3.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4432,616.1277,0.334259316,-0.335185228,1.0,0.0,0.0,2.5377,compass,0.0,4.0,4.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.1361,625.5607,-0.002777735,-0.333333333,1.0,0.0,0.0,3.3949,compass,0.0,5.0,5.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5713,638.7939,0.012037065,0.021296289,1.0,0.0,0.0,7.0948,compass,0.0,6.0,6.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.8017,647.6504,-0.025925884,0.003703683,1.0,0.0,0.0,2.8242,compass,0.0,7.0,7.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.6579,656.1198,0.180555556,-0.335185228,1.0,0.0,0.0,2.3743,compass,0.0,8.0,8.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.1273,664.885,0.335185157,-0.337962963,1.0,0.0,0.0,2.7567,compass,0.0,9.0,9.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.8925,677.816,0.285185213,0.237962952,1.0,0.0,0.0,6.7747,compass,0.0,10.0,10.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.8235,685.5942,0.27870369,0.244444441,1.0,0.0,0.0,1.6524,compass,0.0,11.0,11.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6016,696.4891,0.315740797,0.086111104,1.0,0.0,0.0,4.8287,compass,0.0,12.0,12.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.4968,704.2978,0.332407492,-0.335185228,1.0,0.0,0.0,1.7459,compass,0.0,13.0,13.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3055,712.8507,0.17777782,-0.272222236,1.0,0.0,0.0,2.4961,compass,0.0,14.0,14.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.8609,720.8002,0.070370356,0.235185182,1.0,0.0,0.0,1.8916,compass,0.0,15.0,15.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.8078,728.1526,0.334259316,-0.33148151,1.0,0.0,0.0,1.3103,compass,0.0,16.0,16.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.1623,740.4313,-0.113888847,0.001851859,1.0,0.0,0.0,6.1082,compass,0.0,17.0,17.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.4383,751.8397,0.023148148,0.16574072,1.0,0.0,0.0,5.2798,compass,0.0,18.0,18.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.8482,762.7442,0.175000014,-0.192592621,1.0,0.0,0.0,4.8751,compass,0.0,19.0,19.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.7525,771.2158,-0.001851824,0.005555541,1.0,0.0,0.0,2.4032,compass,0.0,20.0,20.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.2237,782.6263,0.233333376,-0.333333333,1.0,0.0,0.0,5.3758,compass,0.0,21.0,21.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.6349,789.7357,0.339814787,0.344444434,1.0,0.0,0.0,1.0778,compass,0.0,22.0,22.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7437,797.0481,0.050925926,-0.335185228,1.0,0.0,0.0,1.2666,compass,0.0,23.0,23.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0556,806.7124,-0.338888875,-0.333333333,1.0,0.0,0.0,3.5323,compass,0.0,24.0,24.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.7199,815.1923,0.33148151,-0.334259245,1.0,0.0,0.0,2.4567,compass,0.0,25.0,25.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.2008,822.4371,0.333333333,-0.324074074,1.0,0.0,0.0,1.2205,compass,0.0,26.0,26.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.4448,834.7815,-0.17777775,-0.119444459,1.0,0.0,0.0,6.1954,compass,0.0,27.0,27.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.7894,841.3855,-0.183333291,-0.328703704,1.0,0.0,0.0,0.4579,compass,0.0,28.0,28.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.3936,850.2856,0.0,-0.246296282,1.0,0.0,0.0,2.8765,compass,0.0,29.0,29.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.2936,857.4539,0.341666751,-0.336111139,1.0,0.0,0.0,1.1245,compass,0.0,30.0,30.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.4621,868.003,0.337962963,0.100925905,1.0,0.0,0.0,4.4199,compass,0.0,31.0,31.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.011,876.0396,0.311111168,-0.338888875,1.0,0.0,0.0,1.8798,compass,0.0,32.0,32.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0474,887.6738,0.029629672,-0.195370356,1.0,0.0,0.0,5.5476,compass,0.0,33.0,33.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.6822,897.0292,0.021296325,-0.187962991,1.0,0.0,0.0,3.2382,compass,0.0,34.0,34.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.0293,898.8134,space,1.6696,,898.8134,900.0889,right,1.13,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.1013,908.5075,0.336111139,-0.337037051,1.0,0.0,0.0,2.3475,compass,0.0,0.0,0.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.5171,916.5171,0.333333333,0.284259249,1.0,0.0,0.0,1.8846,compass,0.0,1.0,1.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
