welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Folk/indie,post_survey.question1.Electronic (EDM),post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Hip hop,post_survey.question1.Classical,post_survey.question1.Latin,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.5711,1356.7833,-0.150925926,-0.02037037,1.0,0.0,0.0,4.212,compass,0.0,9.0,9.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.7878,1363.2044,-0.065740741,0.2,1.0,0.0,0.0,0.4129,compass,0.0,10.0,10.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.2088,1370.7832,-0.12037037,0.330555556,1.0,0.0,0.0,1.5705,compass,0.0,11.0,11.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.7876,1377.6458,-0.085185185,-0.010648148,1.0,0.0,0.0,0.8544,compass,0.0,12.0,12.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.6505,1383.7415,0.055092593,0.338888889,1.0,0.0,0.0,0.0834,compass,0.0,13.0,13.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.746,1392.8707,-0.046296296,0.093981481,1.0,0.0,0.0,3.1166,compass,0.0,14.0,14.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.8752,1399.2626,-0.339351852,0.338425926,1.0,0.0,0.0,0.3836,compass,0.0,15.0,15.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.2669,1407.029,-0.009259259,0.34212963,1.0,0.0,0.0,1.7583,compass,0.0,16.0,16.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.0335,1413.3288,0.169444444,0.204166667,1.0,0.0,0.0,0.2878,compass,0.0,17.0,17.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.3333,1419.587,0.215740741,0.284722222,1.0,0.0,0.0,0.2461,compass,0.0,18.0,18.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.5915,1426.7243,0.172222222,0.168981481,1.0,0.0,0.0,1.125,compass,0.0,19.0,19.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.7287,1436.3992,0.01712963,-0.032407407,1.0,0.0,0.0,3.6704,compass,0.0,20.0,20.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.4037,1444.1452,0.009259259,-0.016666667,1.0,0.0,0.0,1.7331,compass,0.0,21.0,21.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.1496,1452.8984,-0.09537037,0.096759259,1.0,0.0,0.0,2.7448,compass,0.0,22.0,22.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.9029,1459.4741,0.050925926,-0.024074074,1.0,0.0,0.0,0.5666,compass,0.0,23.0,23.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.4786,1465.8815,-0.105555556,-0.021296296,1.0,0.0,0.0,0.3994,compass,0.0,24.0,24.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.8859,1472.22,0.17037037,0.171759259,1.0,0.0,0.0,0.3333,compass,0.0,25.0,25.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.2243,1479.1154,0.025,0.051851852,1.0,0.0,0.0,0.8834,compass,0.0,26.0,26.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.1198,1486.0865,0.178240741,0.207407407,1.0,0.0,0.0,0.9664,compass,0.0,27.0,27.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.0908,1492.4485,-0.176851852,0.158333333,1.0,0.0,0.0,0.3501,compass,0.0,28.0,28.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.4529,1498.9734,-0.077777778,-0.024537037,1.0,0.0,0.0,0.5167,compass,0.0,29.0,29.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.9779,1505.6819,0.215740741,0.258796296,1.0,0.0,0.0,0.7001,compass,0.0,30.0,30.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.6867,1512.6281,0.156481481,-0.027314815,1.0,0.0,0.0,0.9334,compass,0.0,31.0,31.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.6324,1518.9612,-0.031944444,-0.013425926,1.0,0.0,0.0,0.325,compass,0.0,32.0,32.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.9656,1527.49,-0.171296296,-0.01712963,1.0,0.0,0.0,2.5166,compass,0.0,33.0,33.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.4946,1534.9776,0.169444444,0.115740741,1.0,0.0,0.0,1.4749,compass,0.0,34.0,34.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.9819,1534.9819,,,,1534.982,1534.982,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,Item 3,I used to play in a garage band with my brother back in high school 15-18. I can play a cupule songs on guitar15-18. What I'm really good at is baking beats on the computer 18-31. ,Item 4,Spotify and YouTube,4.0,7.0,"driving, exercising, working around the house, when I'm in the shower",Never,Always,Rarely,Never,Never,Rarely,Rarely,Often,Often,Never,Never,Often,Rarely,Sometimes,Never,Never,none,Alternative rock,Classic rock,R&B,I used to only listen to hip hop and rap when I was younger. Now I listen to strictly Alternative rock.,I listen to music to feel. It gives me the strength to push on when I'm feeling down. I cant explain it but I have to band I listen to every day and they are all I need the rest of my life. The message they bring gives me hope and power to push forward. ,0.0,0.0,0.0,0.0,1.0,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.9549,2137.1803
