internal_id,song_id,semantic_distance
35,2018_1,4.630860599084769
35,2018_2,5.310828099619049
35,2018_4,7.465118467807313
35,2019_1,3.4177813166598443
35,2019_2,4.352503865691196
36,2008_3,4.736951436975219
36,2013_5,2.6347905708266954
36,2014_1,6.908791539238841
36,2014_3,3.5948934725882276
36,2015_2,11.552576606030575
36,2015_3,10.185401776786826
36,2016_1,4.358125430495973
36,2016_2,1.694053994990887
36,2016_4,2.139203200985948
36,2017_1,7.38517772148649
36,2017_2,3.0523879145326926
36,2018_1,1.6905971809130806
36,2018_2,8.998445123169112
36,2019_1,11.033638452853516
36,2019_3,4.153657589998512
37,2012_1,3.4059200896534754
37,2012_2,4.4618984275425655
37,2012_3,3.1756660328214243
37,2015_1,6.713155206558779
37,2015_3,3.974630331266673
37,2019_4,4.684362399630227
38,2012_4,11.016674034311135
38,2017_2,11.933018703053678
39,2009_3,3.8405772265221003
39,2016_3,4.026950162293318
40,2008_2,12.336722446754806
40,2010_2,3.398621722727078
40,2012_4,2.5981809063403905
40,2013_1,4.1273711801791455
40,2019_2,4.647295029577988
41,2010_2,4.765114599210641
41,2010_3,6.271806670899765
41,2011_1,2.6004398725161315
41,2012_2,5.797735024978857
41,2013_3,3.2016223444146874
41,2014_5,2.975899522391214
41,2015_2,3.3928613333588022
41,2015_3,3.360464014147132
41,2016_2,3.653246303169091
41,2016_5,3.576009205247624
41,2017_2,3.7545564554078403
41,2018_2,2.6296598830192734
41,2019_1,2.8482385896228695
41,2019_2,5.758560683659894
41,2019_4,9.464310195333294
42,2008_2,7.558951777873335
42,2009_2,6.908215533149348
42,2009_3,11.809348868170458
42,2010_1,5.475997316446127
42,2010_2,4.919607119364442
42,2010_3,8.509159472300329
42,2011_1,6.641107500674033
42,2011_2,5.45772110665456
42,2011_3,3.770783930472051
42,2012_1,7.512940069236782
42,2012_2,5.225977875148555
42,2012_3,10.021908473924698
42,2013_1,2.812966016702945
42,2013_2,5.986776714482106
42,2013_3,9.424200290458352
42,2014_1,4.423890179024929
42,2014_4,5.464301905092731
42,2014_5,16.363630913938394
42,2015_1,7.408359340963884
42,2015_2,11.095644950607147
42,2015_3,5.1893503707336395
42,2016_1,8.3944039822073
42,2016_4,4.8277555380317585
42,2017_1,3.5716452754783963
42,2017_2,5.719221949597005
42,2019_1,3.1617187461229244
43,2008_2,11.244969254121024
43,2009_2,9.154127864680357
43,2009_3,5.141152749099793
43,2010_1,4.996187366319373
43,2011_3,3.822823364046172
43,2012_2,4.667756566878976
43,2016_5,3.173553693327092
44,2009_2,7.670211549217814
44,2009_3,2.09076181120461
45,2013_6,6.477925573885725
45,2014_2,5.291651173623959
45,2015_3,6.275817382139668
46,2011_3,3.9706199866735665
46,2016_2,4.321767317234692
46,2019_1,10.328075211825693
47,2013_1,3.2030445723671983
47,2016_3,10.148335709002179
47,2018_3,5.780906131005669
48,2010_1,5.007346999723557
48,2011_1,2.765277737991268
48,2011_2,4.477305888185465
48,2011_3,2.724738352330251
48,2012_1,3.7813107071226404
48,2012_2,10.057751555063604
48,2012_3,2.881201989642116
48,2012_4,3.76270835080845
48,2012_5,2.5715903033789087
48,2013_1,12.306074579081372
48,2013_2,4.231271002994513
48,2013_3,3.92637181954921
48,2013_5,5.005759073934653
48,2013_6,3.3311019641167765
48,2014_1,3.127211426966835
48,2014_5,7.463194695487605
48,2015_1,5.0240662797325415
48,2015_2,10.508871806374646
48,2015_3,3.719026830534127
48,2015_4,4.196867835505408
48,2015_5,0.0
48,2016_4,5.45644432853927
48,2016_5,1.944906191004263
48,2017_2,5.31689325013395
49,2009_2,2.8462242033881386
49,2010_1,10.295632645347315
49,2010_2,2.478401479142493
49,2011_2,5.7726759129936145
49,2011_3,9.754001890783186
49,2012_1,6.2916779541713685
49,2012_2,4.117716524281555
49,2013_2,4.054219972853517
49,2013_5,4.960332863397868
49,2014_1,3.7637213660102296
49,2014_2,8.074142064980006
49,2015_3,7.7145093354239425
49,2015_4,7.1704778058402505
49,2015_5,3.631289436853967
49,2016_1,6.8978118220196105
49,2016_2,7.383689679557705
49,2017_1,6.750917511820395
49,2017_4,2.8287097365073324
49,2017_5,2.9358782679312827
50,2008_2,3.262291109555874
50,2010_1,4.843650702042199
50,2011_1,4.633912200201009
50,2011_3,4.1029071876594285
50,2012_1,3.3864037492231716
50,2012_2,8.516264786954173
50,2012_5,2.7279070505168317
50,2013_2,4.936581370765366
50,2013_3,5.607317174593123
50,2013_6,4.173747111694825
50,2015_1,3.3679577843433424
50,2015_2,5.164469292714974
50,2015_3,8.47077878424837
50,2016_1,4.4301330298805714
50,2016_2,4.249081589255082
50,2016_4,4.1558935861072035
50,2016_5,7.203717959093811
50,2017_1,8.026603695218558
50,2017_3,3.311482017599726
50,2018_2,11.541487907502262
50,2018_3,6.0276516958769735
50,2019_1,7.765596768613117
50,2019_2,3.149935854678571
51,2012_2,12.919764926430611
51,2013_2,3.3226905427451565
51,2019_1,6.164062103510166
52,2010_3,1.8903202083958728
52,2016_1,8.099893631610511
53,2011_2,0.9237396071890684
53,2011_3,6.642996155884704
53,2012_1,0.0
53,2012_2,4.216785711701277
53,2013_1,4.223225397524657
53,2013_3,3.3024125575230983
53,2013_5,2.8571901498543992
53,2014_1,0.997417525710358
53,2019_1,3.991483777824054
54,2010_2,3.4790031904906447
54,2012_1,4.108739274456185
54,2014_1,1.6763587634306027
56,2009_3,5.94561283586339
56,2012_2,2.280973383742588
56,2014_1,4.12347160195446
56,2015_1,3.2789239343389047
56,2015_2,2.2465403433047424
56,2016_2,4.639395933423886
56,2019_1,4.060495880391255
57,2013_1,6.832940963575184
57,2015_3,6.5140776498203685
57,2016_3,5.6552487228291755
57,2017_4,6.391546511507073
57,2018_5,10.521615027242138
57,2019_1,6.514039608348179
58,2010_1,6.244557876599512
58,2010_3,3.2703479628824472
58,2011_1,6.059960762739696
58,2012_2,6.08815013683196
58,2014_1,7.895534045440242
58,2015_1,9.295577048735458
58,2019_1,2.83557847971866
59,2015_3,3.1313125658949645
60,2011_2,4.090386953938547
60,2013_6,4.2054360666454205
60,2016_3,14.782645767965485
60,2017_2,8.009303064237532
60,2019_2,5.086794555708641
61,2009_3,8.789203930544815
61,2010_2,4.8859190042244345
61,2010_3,5.086777121822246
61,2011_1,3.7422486260107184
61,2011_2,2.860010043308924
61,2012_1,0.0
61,2012_2,9.136743046183655
61,2012_3,5.105104987819347
61,2012_4,4.024609565215212
61,2013_2,9.685353020335684
61,2013_3,5.3966427091075655
61,2014_1,7.933621397039591
61,2014_2,14.183308613031489
61,2014_5,6.6977362741839
61,2015_1,3.9402251490350535
61,2015_2,2.3977113366142815
61,2016_2,11.393290431757064
61,2016_5,3.6553250506096546
61,2017_1,11.340798427352594
61,2017_3,5.364797717701266
61,2018_4,9.608474973767189
61,2019_1,1.5740819341845653
62,2011_2,4.046721058097112
62,2012_2,6.077069161053424
62,2013_2,7.552990830369907
63,2008_2,6.016800358303807
63,2011_1,3.14217707290947
63,2013_2,3.6550627173403116
63,2014_1,7.7677176694227335
63,2017_3,6.543674307226945
63,2019_2,9.314790017217087
64,2009_2,3.0591007314431176
64,2011_2,8.459838156122368
64,2011_3,11.353767357009582
64,2013_1,8.904583140784368
64,2013_3,8.06187733852344
65,2010_1,2.5469060917817137
65,2010_2,3.485750533715186
65,2012_2,6.510668156609487
65,2012_5,4.047092448738523
65,2013_1,2.9542311886746218
65,2014_1,5.450972296155753
65,2018_2,4.6874185515907945
65,2019_2,2.377163719405806
67,2009_2,6.46210563587641
67,2009_3,5.050692477163017
67,2010_1,7.2453378938816355
67,2011_2,5.723443953310538
67,2012_1,3.5565660523785874
67,2012_2,11.08056589341711
67,2012_5,6.5536696936182475
67,2013_1,4.939928190477132
67,2013_2,3.025482765466479
67,2013_3,12.850116683330192
67,2013_6,4.178063432474495
67,2014_1,4.28102107106017
67,2014_3,6.386400981461263
67,2014_5,1.2178219903548144
67,2015_2,6.565313788043515
67,2015_3,3.2513863574457345
67,2017_5,3.4085487472726776
67,2018_2,2.584347704491613
67,2019_1,7.95889241066739
68,2008_2,5.596216038132361
68,2009_3,3.764116025421994
68,2011_3,3.36079876369644
68,2019_1,2.300916405675035
68,2019_2,3.908586702546383
69,2009_2,5.021476605784921
69,2009_3,3.6092974824610202
69,2011_2,2.322790603667994
69,2012_1,5.933392589739461
69,2015_2,2.741400635602399
69,2017_2,2.5867214890006514
70,2012_1,6.722549414175348
70,2012_3,3.7898616384045787
70,2013_1,13.325153424110413
70,2013_5,10.012681176846144
71,2011_1,9.173396991290408
71,2011_2,2.885350096359415
72,2011_1,5.2320430556506015
72,2012_3,3.796482056325745
72,2015_1,4.054722031988759
72,2016_2,3.3604324967654957
72,2016_3,2.463142443439597
73,2008_3,2.747177913608935
73,2012_3,4.102659364117296
73,2013_5,3.9220098635373146
73,2014_1,6.822337185659123
73,2014_3,5.292121564014008
73,2015_2,5.323876477502144
73,2015_3,3.1556262231898073
73,2016_4,3.542077787670594
73,2017_3,8.408681011350025
74,2010_1,3.623456328499074
74,2011_1,10.248576693508753
74,2011_2,15.073489884056835
74,2012_3,10.120500677994256
74,2013_1,4.56472888482631
74,2013_2,4.575530004016049
74,2013_3,2.7364296681832423
74,2013_5,11.671878914228776
74,2014_1,3.2439533244731233
74,2015_3,4.8803245293620625
74,2018_4,2.9841607613798
74,2019_2,3.5934900575692796
75,2012_5,4.010356853346407
75,2013_3,2.7936665384940893
75,2019_3,14.526289918873301
77,2009_3,9.657461017230268
77,2011_2,2.8767048324533264
77,2013_1,1.207053086763308
77,2013_3,3.0868246220404387
77,2014_1,3.5980980269098253
77,2015_1,4.21056055920286
77,2019_2,3.22207624031478
78,2016_2,4.560284609742574
79,2011_1,12.306144340476575
79,2011_2,5.272286060352274
79,2011_3,4.151180194086325
79,2012_1,5.190603187200289
79,2012_3,8.71971000967312
79,2012_5,3.639000198224664
79,2013_1,7.71568597140982
79,2014_2,11.13039410169126
79,2014_4,4.120295033275657
79,2014_5,3.627091784804212
79,2015_1,3.5444090949657507
79,2016_2,7.500142488769284
79,2016_3,1.6208215557670718
79,2016_5,3.033888967763458
79,2017_4,5.174559250770718
79,2018_5,13.149546416369004
81,2009_2,15.283634625064847
81,2017_4,4.78145784622628
81,2019_2,7.672009628127194
82,2012_2,8.197938574707635
82,2013_1,9.136198521262651
82,2015_3,7.9125825405760075
83,2011_2,5.144824642895019
83,2012_2,8.291817115453135
83,2016_2,5.832044754957849
84,2008_2,9.103838299442675
84,2010_2,6.740614847493302
84,2012_1,4.175081576128368
84,2014_1,5.14348568288676
84,2015_2,2.846761182567926
84,2018_2,4.135053553451954
84,2018_3,6.98142125082065
85,2010_2,4.714350825918823
86,2009_2,2.6758993526005677
86,2010_3,5.106561057418293
86,2011_1,4.585756216235401
86,2012_1,4.0889490007146625
86,2015_1,4.547154180525814
86,2016_2,7.746821827491827
86,2016_3,4.946400973687714
86,2016_5,6.1934691895094245
86,2017_1,3.9988540131069303
86,2018_1,4.309817102784858
86,2019_1,5.5537239995345375
86,2019_3,5.767708276728716
87,2008_3,2.7956282314970173
87,2009_2,5.753894255103044
87,2009_3,2.847309699546889
87,2010_1,7.732195269324203
87,2011_2,3.5355128218712206
87,2012_1,10.65782665366213
87,2012_2,5.998310296642097
87,2013_1,2.4473567167773194
87,2013_2,3.988298898326481
87,2013_3,10.126460635937937
87,2013_6,3.4254900385519935
87,2014_1,2.001693726996273
87,2014_2,4.801845903264791
87,2015_1,5.625316423859823
87,2015_2,3.1674804116222472
87,2016_4,3.3522907908267197
87,2016_5,7.477706412250026
87,2017_1,3.205882122492894
87,2017_2,6.120252509867812
87,2017_5,3.1335237195103685
87,2018_4,13.16377034810247
87,2019_1,2.874652349172292
87,2019_4,4.980880923234851
88,2010_3,6.2210511104820965
89,2008_3,2.730983528474028
89,2011_2,5.4343550374894205
89,2012_3,4.745692010705101
89,2015_4,3.6913974628323825
90,2011_1,3.891313405665214
90,2015_3,2.806438900777626
