participant,song_id,x,y,rt
101084,CrazyInLove_BeyonceFtJayZ_Cover5S,0.173611111,-0.070601852,4.389
101084,Irreplaceable_Beyonce_Cover5S,-0.216435185,-0.262731481,0.217
101084,Smooth_SantanaRobThomas_Original5S,0.216435185,0.181712963,0.4
101084,TheBoyIsMine_BrandyMonica_Original5S,-0.162037037,-0.153935185,0.399
101084,HowDoILive_LeAnnRimes_Cover5S,0.155092593,-0.212962963,9.309
101084,Dreams_FleetwoodMac_Original5S,0.277777778,-0.252314815,0.317
101084,BlurredLines_RobinThicke_Cover5S,0.200231481,0.084490741,0.752
101084,JoyToTheWorld_ThreeDogNight_Original5S,0.127314815,0.037037037,1.501
101084,IWannaDanceWithSomebody_WhitneyHouston_Original5S,0.184027778,0.086805556,0.3
101084,IllMakeLoveToYou_BoyzIIMen_Cover5S,0.211805556,-0.293981481,0.216
101084,EndlessLove_DianaRossLionelRichie_Cover5S,0.210648148,-0.246527778,2.97
101084,MackTheKnife_BobbyDarin_Cover5S,-0.118055556,-0.086805556,1.352
101084,Despacito_LuisFonsiDaddyYankee_Cover5S,-0.106481481,-0.078703704,3.803
101084,TheBattleOfNewOrleans_JohnnyHorton_Cover5S,0.118055556,-0.265046296,4.32
101084,BlindingLights_TheWeeknd_Original5S,0.111111111,-0.136574074,1.318
101084,NoScrubs_TLC_Original5S,-0.175925926,-0.150462963,0.401
101084,Superstition_StevieWonder_Cover5S,-0.140046296,-0.085648148,1
101084,StrawberryFieldsForever_TheBeatles_Original5S,0.230324074,-0.25,0.384
101084,RockWithYou_MichaelJackson_Original5S,0.148148148,0.111111111,0.818
101084,Levitating_DuaLipa_Cover5S,-0.185185185,0.226851852,0.117
101084,ShapeofYou_EdSheeran_Original5S,0.15625,-0.106481481,0.333
101084,BadDay_DanielPowter_Cover5S,-0.234953704,-0.25462963,0.935
101084,IWillAlwaysLoveYou_WhitneyHouston_Cover5S,0.172453704,-0.166666667,1.719
101084,MyGirl_TheTemptations_Original5S,0.263888889,0.001157407,2.568
101084,ComeAndGetYourLove_Redbone_Original5S,0.287037037,-0.001157407,0.417
101084,OldTownRoad_LilNasX_Original5S,0.155092593,-0.230324074,4.988
101084,GodOnlyKnows_TheBeachBoys_Cover5S,0.094907407,-0.295138889,3.987
101084,LikeAPrayer_Madonna_Original5S,0.121527778,0.138888889,1.167
101084,Stronger_KanyeWest_Original5S,0.043981481,0.043981481,1.319
101084,Respect_ArethaFranklin_Original5S,-0.03587963,0.082175926,1.735
101084,LetsGetItOn_MarvinGaye_Cover5S,0.231481481,-0.300925926,2.954
101084,AnotherOneBitesTheDust_Queen_Original5S,-0.180555556,0.042824074,1.101
101084,GetUrFreakOn_MissyElliot_Original5S,0.144675926,-0.001157407,1.467
101084,StayinAlive_BeeGees_Original5S,-0.275462963,0.05787037,0.933
101084,HeatWaves_GlassAnimals_Original5S,0.024305556,0.028935185,1.702
101084,PokerFace_LadyGaga_Original5S,-0.083333333,0.092592593,0.7
101084,StandByMe_BenEKing_Cover5S,0.001157407,0.03125,1.619
101084,NoOne_AliciaKeys_Cover5S,0.204861111,0.079861111,1.052
101084,Fallin_AliciaKeys_Original5S,-0.188657407,-0.030092593,0.919
101084,HeyYa_Outkast_Cover5S,-0.001157407,-0.00462963,4.787
101084,BohemianRhapsody_Queen_Original5S,-0.19212963,0.002314815,0.767
101084,TikTok_Kesha_Cover5S,0.167824074,-0.200231481,3.938
101084,GoodGollyMissMolly_LittleRichard_Cover5S,0.083333333,0.053240741,0.499
101084,LivinOnAPrayer_BonJovi_Cover5S,0.042824074,-0.140046296,1.702
101084,AChangeIsGonnaCome_SamCooke_Cover5S,0.055555556,0.086805556,16.8
101084,UptownFunk_MarkRonson_Original5S,0.053240741,0.159722222,10.977
101084,Mood_24kGoldnianndior_Cover5S,-0.075231481,-0.155092593,0.819
101084,SomebodyThatIUsedtoKnow_Gotye_Cover5S,-0.16087963,0.001157407,0.534
101084,GimmeShelter_RollingStones_Cover5S,-0.168981481,-0.077546296,2.086
101084,FlashdanceWhatAFeeling_IreneCara_Cover5S,0.065972222,-0.00462963,0.615
101084,TheBoyIsMine_BrandyMonica_Cover5S,-0.184027778,-0.03587963,0.352
101084,EndlessLove_DianaRossLionelRichie_Original5S,0.179398148,-0.137731481,2.469
101084,YouLightUpMyLife_DebbyBoone_Cover5S,0.206018519,-0.284722222,0.584
101084,CrazyInLove_BeyonceFtJayZ_Original5S,0.275462963,0.292824074,0.333
101084,IllMakeLoveToYou_BoyzIIMen_Original5S,0.288194444,-0.042824074,2.269
101084,Irreplaceable_Beyonce_Original5S,-0.241898148,-0.039351852,0.184
101084,MackTheKnife_BobbyDarin_Original5S,0.133101852,0.013888889,0.299
101084,Dreams_FleetwoodMac_Cover5S,0.048611111,-0.0625,0.732
101084,EyeOfTheTiger_Survivor_Original5S,0,0.175925926,0.466
101084,Perfect_EdSheeran_Original5S,0.233796296,-0.159722222,0.702
101084,UnbreakMyHeart_ToniBraxton_Cover5S,-0.111111111,-0.208333333,1.169
101084,TheSign_AceOfBase_Original5S,-0.033564815,0.052083333,1.918
101084,SaveYourTears_TheWeekndArianaGrande_Original5S,-0.140046296,-0.211805556,0.701
101084,Kiss_Prince_Original5S,0.086805556,0.237268519,0.501
101084,Dilemma_NellyKellyRowland_Original5S,0.282407407,-0.053240741,0.666
101084,SmellsLikeTeenSpirit_Nirvana_Cover5S,-0.185185185,0.077546296,0.2
101084,IWantToHoldYourHand_TheBeatles_Cover5S,0.311342593,-0.324074074,1.168
101084,ItsAllInTheGame_TommyEdwards_Original5S,0.203703704,-0.207175926,0.333
101084,Weak_SWV_Original5S,0.199074074,-0.03587963,3.32
101084,Happy_PharellWilliams_Cover5S,0.045138889,0.166666667,0.45
101084,TossinAndTurnin_BobbyLewis_Cover5S,0.283564815,0.263888889,0.884
101084,LeFreak_Chic_Original5S,-0.09837963,0.163194444,0.401
101084,Smooth_SantanaRobThomas_Cover5S,0.313657407,0.039351852,2.354
101084,JoyToTheWorld_ThreeDogNight_Cover5S,0.25,0.210648148,1.049
101084,BlurredLines_RobinThicke_Original5S,0.236111111,0.25,0.417
101084,IWalkTheLine_JohnnyCash_Cover5S,0.263888889,-0.230324074,0.367
101084,PartyRockAnthem_LMFAO_Cover5S,0.321759259,0.00462963,0.468
101084,LikeARollingStone_BobDylan_Cover5S,-0.25,-0.039351852,0.652
101084,BetteDavisEyes_KimCarnes_Cover5S,0.203703704,-0.019675926,0.583
101084,BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S,0.019675926,-0.02662037,0.702
101084,IWannaDanceWithSomebody_WhitneyHouston_Cover5S,0.248842593,-0.207175926,0.451
101084,HowDoILive_LeAnnRimes_Original5S,0.203703704,-0.283564815,1.903
101084,Mood_24kGoldnianndior_Original5S,-0.194444444,0.055555556,0.3
101084,Levitating_DuaLipa_Original5S,0.256944444,0.077546296,0.618
101084,ComeAndGetYourLove_Redbone_Cover5S,0.064814815,-0.065972222,3.02
101084,NoScrubs_TLC_Cover5S,-0.267361111,-0.115740741,3.504
101084,LikeAPrayer_Madonna_Cover5S,0.186342593,0.028935185,1.402
101084,GetUrFreakOn_MissyElliot_Cover5S,0.153935185,0.15625,0.419
101084,AnotherOneBitesTheDust_Queen_Cover5S,-0.184027778,-0.268518519,0.333
101084,HeyYa_Outkast_Original5S,0.305555556,0.311342593,0.333
101084,Despacito_LuisFonsiDaddyYankee_Original5S,-0.053240741,-0.072916667,0.967
101084,Respect_ArethaFranklin_Cover5S,0.030092593,0.324074074,2.034
101084,StrawberryFieldsForever_TheBeatles_Cover5S,-0.202546296,0.180555556,1.018
101084,IWillAlwaysLoveYou_WhitneyHouston_Original5S,0.253472222,-0.159722222,1.184
101084,GodOnlyKnows_TheBeachBoys_Original5S,0.083333333,-0.113425926,0.568
101084,LetsGetItOn_MarvinGaye_Original5S,0.230324074,-0.127314815,0.351
101084,TikTok_Kesha_Original5S,0.315972222,0.322916667,0.283
101084,Superstition_StevieWonder_Original5S,-0.0625,0.246527778,1.351
101084,HeatWaves_GlassAnimals_Cover5S,0.046296296,0.001157407,2.786
101084,BlindingLights_TheWeeknd_Cover5S,0.043981481,0.037037037,0.217
101084,UptownFunk_MarkRonson_Cover5S,0.030092593,0.241898148,0.367
101084,StayinAlive_BeeGees_Cover5S,-0.049768519,0.092592593,0.2
101084,ShapeofYou_EdSheeran_Cover5S,0.212962963,-0.034722222,0.35
101084,PokerFace_LadyGaga_Cover5S,-0.076388889,0.03125,2.253
101084,GoodGollyMissMolly_LittleRichard_Original5S,0.175925926,0.229166667,0.417
101084,MyGirl_TheTemptations_Cover5S,0.209490741,-0.332175926,0.55
101084,BohemianRhapsody_Queen_Cover5S,0.041666667,0.092592593,1.002
101084,StandByMe_BenEKing_Original5S,0.261574074,-0.197916667,0.298
101084,Stronger_KanyeWest_Cover5S,-0.05787037,0.02662037,1.385
101084,NoOne_AliciaKeys_Original5S,-0.03587963,-0.052083333,1.933
101084,BadDay_DanielPowter_Original5S,-0.104166667,-0.25462963,0.4
101084,TheBattleOfNewOrleans_JohnnyHorton_Original5S,0.054398148,0.069444444,0.301
101084,RockWithYou_MichaelJackson_Cover5S,0.165509259,-0.023148148,0.334
101084,Fallin_AliciaKeys_Cover5S,-0.064814815,-0.001157407,1.348
101084,LivinOnAPrayer_BonJovi_Original5S,0.030092593,0.21412037,0.417
101084,OldTownRoad_LilNasX_Cover5S,0.025462963,-0.054398148,1.584
101084,AChangeIsGonnaCome_SamCooke_Original5S,-0.002314815,-0.186342593,0.718
673889,Happy_PharellWilliams_Original5S,0.318746185,0.312401714,8.3335
673889,BridgeOverTroubledWater_SimonAndGarfunkel_Original5S,-0.211605988,-0.224885559,3.4669
673889,IWantToHoldYourHand_TheBeatles_Original5S,0.214279404,0.169072189,6.9378
673889,EyeOfTheTiger_Survivor_Cover5S,0.250214233,0.186811848,19.5016
673889,Smooth_SantanaRobThomas_Original5S,0.270419769,0.121463509,1.9939
673889,YouLightUpMyLife_DebbyBoone_Original5S,0.201182709,-0.213194809,8.5824
673889,FlashdanceWhatAFeeling_IreneCara_Original5S,0.196308517,0.122425232,4.8992000000000004
673889,PartyRockAnthem_LMFAO_Original5S,0.327095032,0.327019768,1.4796
673889,Perfect_EdSheeran_Cover5S,0.255091095,-0.24164238,5.1397
673889,TheBoyIsMine_BrandyMonica_Original5S,-0.127433777,-0.041740265,11.110900000000001
673889,IllMakeLoveToYou_BoyzIIMen_Cover5S,0.171698837,-0.17584053,3.7929
673889,IWannaDanceWithSomebody_WhitneyHouston_Original5S,0.216169434,0.223470287,1.2751
673889,CrazyInLove_BeyonceFtJayZ_Cover5S,-0.085497513,-0.163073883,18.4204
673889,TheSign_AceOfBase_Cover5S,0.17880394,0.281477127,0.4409
673889,ItsAllInTheGame_TommyEdwards_Cover5S,-0.023344727,-0.193978653,1.6295
673889,LeFreak_Chic_Cover5S,0.047383347,0.177676964,3.3179
673889,HowDoILive_LeAnnRimes_Cover5S,-0.178188744,-0.015940208,3.8162
673889,EndlessLove_DianaRossLionelRichie_Cover5S,-0.142031708,-0.027308464,7.0512
673889,Irreplaceable_Beyonce_Cover5S,-0.119098587,-0.04278759,11.9493
673889,JoyToTheWorld_ThreeDogNight_Original5S,0.069350433,-0.063998451,8.0577
673889,BetteDavisEyes_KimCarnes_Original5S,0.073648605,-0.061079102,1.7093
673889,TossinAndTurnin_BobbyLewis_Original5S,-0.169616318,0.129269753,1.6444
673889,SaveYourTears_TheWeekndArianaGrande_Cover5S,-0.155510178,-0.068204536,3.7738
673889,Weak_SWV_Cover5S,-0.161135178,-0.05783493,0.754
673889,UnbreakMyHeart_ToniBraxton_Original5S,-0.161135178,-0.05783493,0.4017
673889,LikeARollingStone_BobDylan_Original5S,0.07815506,-0.031595192,3.8745
673889,SomebodyThatIUsedtoKnow_Gotye_Original5S,-0.214554062,0.023635368,8.793
673889,IWalkTheLine_JohnnyCash_Original5S,0.035744934,-0.147690735,1.319
673889,SmellsLikeTeenSpirit_Nirvana_Original5S,0.084198761,0.040673027,8.8611
673889,Dilemma_NellyKellyRowland_Cover5S,0.164842453,-0.123620338,1.2494
673889,MackTheKnife_BobbyDarin_Cover5S,-0.180074883,0.074358139,3.7401
673889,GimmeShelter_RollingStones_Original5S,-0.136520996,0.049733925,7.0448
673889,Dreams_FleetwoodMac_Original5S,-0.038888702,-0.147942352,2.669
673889,Kiss_Prince_Cover5S,-0.048338623,-0.187014313,6.1476
673889,BlurredLines_RobinThicke_Cover5S,0.12824028,0.074694061,5.7137
673889,Mood_24kGoldnianndior_Cover5S,-0.098260803,-0.129616127,0.4295
673889,Despacito_LuisFonsiDaddyYankee_Cover5S,0.115549774,0.029060211,6.1009
673889,PokerFace_LadyGaga_Original5S,0.141530914,0.048462448,2.2695
673889,TheBattleOfNewOrleans_JohnnyHorton_Cover5S,0.001508179,0.001243057,8.8421
673889,StrawberryFieldsForever_TheBeatles_Original5S,0.213532333,-0.019687958,2.5691
673889,Superstition_StevieWonder_Cover5S,-0.051989594,-0.138261528,2.7817
673889,LivinOnAPrayer_BonJovi_Cover5S,-0.052572708,-0.138261528,4.1738
673889,GetUrFreakOn_MissyElliot_Original5S,0.002855225,0.003858376,4.6235
673889,TikTok_Kesha_Cover5S,0.001724014,-0.001373253,7.2139
673889,ShapeofYou_EdSheeran_Original5S,0.034660492,-0.047744675,1.7797
673889,IWillAlwaysLoveYou_WhitneyHouston_Cover5S,0.092808151,0.059531517,2.002
673889,OldTownRoad_LilNasX_Original5S,-0.026889801,-0.061628685,1.4089
673889,GodOnlyKnows_TheBeachBoys_Cover5S,-0.080537033,-0.02185955,4.6604
673889,Respect_ArethaFranklin_Original5S,-0.0505159,-0.029930038,0.8357
673889,HeatWaves_GlassAnimals_Original5S,0.073813095,0.050944901,1.9403
673889,StayinAlive_BeeGees_Original5S,0.121809311,-0.061339493,2.8126
673889,RockWithYou_MichaelJackson_Original5S,0.106580353,0.066158028,8.5926
673889,GoodGollyMissMolly_LittleRichard_Cover5S,0.108347244,0.059492455,2.519
673889,HeyYa_Outkast_Cover5S,-4.09546e-4,-5.21202e-4,1.1406
673889,Levitating_DuaLipa_Cover5S,0.00144249,-0.001892319,10.7297
673889,Stronger_KanyeWest_Original5S,0.068200378,0.07048317,2.6936
673889,AnotherOneBitesTheDust_Queen_Original5S,0.115315781,0.111238594,17.3086
673889,Fallin_AliciaKeys_Original5S,-0.120600204,0.094925041,0.3923
673889,MyGirl_TheTemptations_Original5S,-0.07223114,-0.094082985,0.8119
673889,BohemianRhapsody_Queen_Original5S,0.002028275,-9.80682e-4,5.556
673889,BadDay_DanielPowter_Cover5S,-0.043862686,-0.104149933,4.6865
673889,LetsGetItOn_MarvinGaye_Cover5S,0.060720749,-0.10838974,2.3659
673889,StandByMe_BenEKing_Cover5S,-4.56543e-4,-0.001613083,1.7239
673889,AChangeIsGonnaCome_SamCooke_Cover5S,0.045466766,-0.053776131,4.4206
673889,LikeAPrayer_Madonna_Original5S,-0.126560059,-0.118563385,6.5241
673889,NoScrubs_TLC_Original5S,0.272675629,0.300072823,1.9603
673889,NoOne_AliciaKeys_Cover5S,-0.16590992,0.218780499,2.0055
673889,ComeAndGetYourLove_Redbone_Original5S,0.179830017,0.212983913,0.4558
673889,BlindingLights_TheWeeknd_Original5S,-0.001056824,0.00396759,0.3683
673889,UptownFunk_MarkRonson_Original5S,0.26118866,0.259764748,0.3539
673889,LikeARollingStone_BobDylan_Cover5S,0.158880005,0.123001137,0.7924
673889,Dreams_FleetwoodMac_Cover5S,-0.164170914,-0.144578171,0.7919
673889,TheBoyIsMine_BrandyMonica_Cover5S,0.262177734,0.227357597,1.2288
673889,IWalkTheLine_JohnnyCash_Cover5S,0.18260437,0.284333763,0.7837
673889,JoyToTheWorld_ThreeDogNight_Cover5S,-0.174188538,-0.166212997,0.836
673889,Smooth_SantanaRobThomas_Cover5S,-0.11719841,0.299846153,0.7981
673889,PartyRockAnthem_LMFAO_Cover5S,0.002036819,0.002851791,7.1278
673889,TheSign_AceOfBase_Original5S,0.257848969,0.180686703,0.7906
673889,GimmeShelter_RollingStones_Cover5S,0.257848969,0.180686703,1.2106
673889,CrazyInLove_BeyonceFtJayZ_Original5S,-0.052611237,0.295508022,1.2094
673889,Happy_PharellWilliams_Cover5S,0.308811798,0.300451374,1.2218
673889,MackTheKnife_BobbyDarin_Original5S,0.212312088,0.199232597,1.2029
673889,BetteDavisEyes_KimCarnes_Cover5S,-0.100455246,-0.176723633,3.348
673889,BlurredLines_RobinThicke_Original5S,0.002102661,-0.188472672,6.0432
673889,TossinAndTurnin_BobbyLewis_Cover5S,-8.8501e-6,-0.00269001,13.4
673889,BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S,3.98178e-4,0.330467052,4.095
673889,Perfect_EdSheeran_Original5S,-0.111496887,0.003862419,1.2697
673889,Kiss_Prince_Original5S,0.183119202,-0.092466087,1.7914
673889,IllMakeLoveToYou_BoyzIIMen_Original5S,-0.001492157,0.001824303,0.4566
673889,ItsAllInTheGame_TommyEdwards_Original5S,-8.67157e-4,0.001824303,5.8254
673889,EndlessLove_DianaRossLionelRichie_Original5S,0.002637253,-0.008048286,6.0149
673889,Irreplaceable_Beyonce_Original5S,0.002637253,-0.008048286,3.5113
673889,HowDoILive_LeAnnRimes_Original5S,-0.192261696,0.050449715,2.539
673889,Weak_SWV_Original5S,0.003564529,-0.002386856,10.7632
673889,SaveYourTears_TheWeekndArianaGrande_Original5S,0.003564529,-0.002674866,0.766
673889,SomebodyThatIUsedtoKnow_Gotye_Cover5S,0.033249359,-0.163743896,3.1475
673889,LeFreak_Chic_Original5S,-0.172359314,0.002787323,0.7988
673889,IWannaDanceWithSomebody_WhitneyHouston_Cover5S,-0.001609726,0.006468849,0.4034
673889,FlashdanceWhatAFeeling_IreneCara_Cover5S,9.02405e-4,0.007385368,4.0413
673889,SmellsLikeTeenSpirit_Nirvana_Cover5S,0.166929321,0.051604576,6.0882
673889,YouLightUpMyLife_DebbyBoone_Cover5S,0.100852432,0.059314804,1.1919
673889,Dilemma_NellyKellyRowland_Original5S,0.002603836,0.003569908,4.9644
673889,EyeOfTheTiger_Survivor_Original5S,0.001718216,-0.007475243,0.829
673889,IWantToHoldYourHand_TheBeatles_Cover5S,0.059150848,0.00431427,0.8428
673889,UnbreakMyHeart_ToniBraxton_Cover5S,-0.107751923,-0.1153339,2.054
673889,NoOne_AliciaKeys_Original5S,-0.177569313,0.284854984,5.1566
673889,TikTok_Kesha_Original5S,-0.058297348,0.05064888,4.6487
673889,ShapeofYou_EdSheeran_Cover5S,0.302989426,0.294883022,0.3885
673889,GetUrFreakOn_MissyElliot_Cover5S,0.117864838,0.021374016,1.0081
673889,Mood_24kGoldnianndior_Original5S,-0.001434097,0.002727318,0.7876
673889,BlindingLights_TheWeeknd_Cover5S,-0.026600571,0.021937256,2.3991
673889,ComeAndGetYourLove_Redbone_Cover5S,0.001344299,0.193651066,1.7236
673889,BadDay_DanielPowter_Original5S,-0.031367111,0.260015125,0.8483
673889,UptownFunk_MarkRonson_Cover5S,-0.00375946,0.00465168,0.4604
673889,OldTownRoad_LilNasX_Cover5S,0.306968994,0.302675133,0.4393
673889,LikeAPrayer_Madonna_Cover5S,0.043899384,0.039998207,8.3726
673889,RockWithYou_MichaelJackson_Cover5S,0.168035812,0.2121982,2.9949
673889,HeatWaves_GlassAnimals_Cover5S,-0.001914902,0.001732597,0.3395
673889,LetsGetItOn_MarvinGaye_Original5S,-6.25381e-4,-0.001525192,1.5721
673889,MyGirl_TheTemptations_Cover5S,-6.25381e-4,-0.001525192,0.7744
673889,StrawberryFieldsForever_TheBeatles_Cover5S,-6.25381e-4,-6.464e-4,1.6535
673889,Respect_ArethaFranklin_Cover5S,-0.001059494,0.289077206,0.7911
673889,GoodGollyMissMolly_LittleRichard_Original5S,-0.141125336,0.321107197,0.3568
673889,HeyYa_Outkast_Original5S,0.004939499,-0.001370735,1.7381
673889,StayinAlive_BeeGees_Cover5S,0.003141861,-0.001388283,0.8468
673889,AnotherOneBitesTheDust_Queen_Cover5S,-0.147912598,0.316021919,0.365
673889,IWillAlwaysLoveYou_WhitneyHouston_Original5S,-0.01710556,-0.042202759,6.1938
673889,BohemianRhapsody_Queen_Cover5S,-0.002554245,-0.002183075,7.249
673889,NoScrubs_TLC_Cover5S,-0.001770248,-0.002874146,0.3664
673889,Stronger_KanyeWest_Cover5S,-0.145735397,0.046207199,0.8546
673889,GodOnlyKnows_TheBeachBoys_Original5S,-0.201535187,0.056988869,2.0021
673889,Superstition_StevieWonder_Original5S,0.025758591,0.039146729,2.1388
673889,Levitating_DuaLipa_Original5S,0.004797821,0.008517151,4.293
673889,Fallin_AliciaKeys_Cover5S,0.108716507,0.085525246,0.7679
673889,Despacito_LuisFonsiDaddyYankee_Original5S,0.071258392,-0.157098236,0.7891
673889,LivinOnAPrayer_BonJovi_Original5S,0.130384827,0.091239586,0.7896
673889,StandByMe_BenEKing_Original5S,0.1228936,0.115412292,2.8575
673889,AChangeIsGonnaCome_SamCooke_Original5S,0.006895447,-0.002301598,1.6338
673889,TheBattleOfNewOrleans_JohnnyHorton_Original5S,0.006895447,-0.003374519,1.5274
673889,PokerFace_LadyGaga_Cover5S,0.002374954,0.00216423,2.075
216748,NoOne_AliciaKeys_Original5S,0.24,0.275555556,0.882
216748,ComeAndGetYourLove_Redbone_Cover5S,0.204444444,0.145555556,0.5664
216748,Levitating_DuaLipa_Original5S,0.301111111,0.315555556,7.5243
216748,AnotherOneBitesTheDust_Queen_Cover5S,-0.222222222,-0.242222222,8.573
216748,AChangeIsGonnaCome_SamCooke_Original5S,0.245555556,-0.263333333,2.9301
216748,Respect_ArethaFranklin_Cover5S,-0.251111111,0.235555556,0.1502
216748,StayinAlive_BeeGees_Cover5S,-0.187777778,0.155555556,3.0132
216748,PokerFace_LadyGaga_Cover5S,0.144444444,0.158888889,2.1643
216748,GoodGollyMissMolly_LittleRichard_Original5S,0.248888889,0.297777778,8.4901
216748,BlindingLights_TheWeeknd_Cover5S,0.273333333,0.281111111,0.5493
216748,NoScrubs_TLC_Cover5S,-0.207777778,-0.228888889,0.3983
216748,Fallin_AliciaKeys_Cover5S,0.167777778,-0.184444444,1.1152
216748,ShapeofYou_EdSheeran_Cover5S,0.191111111,-0.215555556,9.8886
216748,BadDay_DanielPowter_Original5S,-0.217777778,-0.206666667,4.0454
216748,RockWithYou_MichaelJackson_Cover5S,0.278888889,-0.275555556,0.1494
216748,Stronger_KanyeWest_Cover5S,-0.171111111,0.135555556,0.4201
216748,TikTok_Kesha_Original5S,0.211111111,0.243333333,4.811
216748,Mood_24kGoldnianndior_Original5S,-0.2,-0.204444444,2.347
216748,LivinOnAPrayer_BonJovi_Original5S,0.227777778,0.245555556,0.1999
216748,StandByMe_BenEKing_Original5S,0.251111111,-0.19,9.795
216748,MyGirl_TheTemptations_Cover5S,0.208888889,-0.198888889,5.6888
216748,TheBattleOfNewOrleans_JohnnyHorton_Original5S,0.208888889,-0.201111111,1.3822
216748,StrawberryFieldsForever_TheBeatles_Cover5S,0.157777778,0.181111111,3.7962
216748,LikeAPrayer_Madonna_Cover5S,0.165555556,0.192222222,6.1544
216748,IWillAlwaysLoveYou_WhitneyHouston_Original5S,-0.17,-0.172222222,2.7808
216748,HeatWaves_GlassAnimals_Cover5S,0.196666667,0.203333333,1.5649
216748,Superstition_StevieWonder_Original5S,-0.234444444,0.23,0.6721
216748,BohemianRhapsody_Queen_Cover5S,-0.195555556,0.248888889,2.6126
216748,GetUrFreakOn_MissyElliot_Cover5S,0.19,0.187777778,0.6776
216748,UptownFunk_MarkRonson_Cover5S,0.24,0.257777778,6.054
216748,HeyYa_Outkast_Original5S,0.117777778,0.088888889,0.1833
216748,GodOnlyKnows_TheBeachBoys_Original5S,-0.284444444,-0.285555556,0.2777
216748,LetsGetItOn_MarvinGaye_Original5S,0.263333333,-0.276666667,1.037
216748,Despacito_LuisFonsiDaddyYankee_Original5S,-0.004444444,0.005555556,0.0284
216748,OldTownRoad_LilNasX_Cover5S,-0.225555556,-0.251111111,0.3944
216748,CrazyInLove_BeyonceFtJayZ_Original5S,0.296666667,0.288888889,4.001
216748,LeFreak_Chic_Original5S,0.276666667,0.268888889,9.6723
216748,IWalkTheLine_JohnnyCash_Cover5S,-0.258888889,-0.214444444,2.8035
216748,Dreams_FleetwoodMac_Cover5S,0.125555556,-0.243333333,3.4734
216748,BlurredLines_RobinThicke_Original5S,0.226666667,0.241111111,1.4868
216748,Dilemma_NellyKellyRowland_Original5S,0.295555556,-0.303333333,5.3883
216748,SomebodyThatIUsedtoKnow_Gotye_Cover5S,-0.301111111,-0.305555556,0.0781
216748,Perfect_EdSheeran_Original5S,0.296666667,-0.274444444,6.3595
216748,BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S,-0.25,-0.238888889,1.0376
216748,Irreplaceable_Beyonce_Original5S,-0.062222222,-0.162222222,0.0944
216748,TheSign_AceOfBase_Original5S,-0.194444444,-0.192222222,6.5476
216748,IWannaDanceWithSomebody_WhitneyHouston_Cover5S,0.176666667,-0.182222222,1.3269
216748,EndlessLove_DianaRossLionelRichie_Original5S,0.202222222,-0.244444444,3.5595
216748,YouLightUpMyLife_DebbyBoone_Cover5S,0.284444444,-0.247777778,6.5262
216748,LikeARollingStone_BobDylan_Cover5S,-0.233333333,-0.172222222,1.6271
216748,HowDoILive_LeAnnRimes_Original5S,0.285555556,-0.285555556,3.9569
216748,Weak_SWV_Original5S,0.312222222,-0.241111111,0.0985
216748,IllMakeLoveToYou_BoyzIIMen_Original5S,0.301111111,-0.307777778,5.8095
216748,Kiss_Prince_Original5S,0.268888889,0.303333333,0.0674
216748,PartyRockAnthem_LMFAO_Cover5S,0.28,0.283333333,0.3548
216748,UnbreakMyHeart_ToniBraxton_Cover5S,-0.205555556,-0.18,0.1943
216748,GimmeShelter_RollingStones_Cover5S,-0.14,-0.105555556,4.6499
216748,MackTheKnife_BobbyDarin_Original5S,0.197777778,-0.198888889,2.1194
216748,IWantToHoldYourHand_TheBeatles_Cover5S,0.252222222,-0.242222222,6.9918
216748,Happy_PharellWilliams_Cover5S,0.207777778,0.265555556,11.9641
216748,SmellsLikeTeenSpirit_Nirvana_Cover5S,-0.151111111,0.172222222,6.8207
216748,TheBoyIsMine_BrandyMonica_Cover5S,-0.27,-0.246666667,0.0231
216748,JoyToTheWorld_ThreeDogNight_Cover5S,-0.078888889,-0.133333333,1.2307
216748,BetteDavisEyes_KimCarnes_Cover5S,-0.1,-0.071111111,0.8706
216748,ItsAllInTheGame_TommyEdwards_Original5S,-0.104444444,-0.076666667,2.5097
216748,EyeOfTheTiger_Survivor_Original5S,0.261111111,0.27,0.7661
216748,TossinAndTurnin_BobbyLewis_Cover5S,0.247777778,0.241111111,0.899
216748,FlashdanceWhatAFeeling_IreneCara_Cover5S,-0.146666667,-0.094444444,1.005
216748,Smooth_SantanaRobThomas_Cover5S,0.296666667,0.204444444,5.0613
216748,SaveYourTears_TheWeekndArianaGrande_Original5S,0.204444444,-0.202222222,1.6149
216748,Despacito_LuisFonsiDaddyYankee_Cover5S,0.11,-0.075555556,5.2269
216748,NoOne_AliciaKeys_Cover5S,0.315555556,0.285555556,0.2328
216748,Mood_24kGoldnianndior_Cover5S,-0.136666667,-0.103333333,7.1448
216748,OldTownRoad_LilNasX_Original5S,-0.25,-0.144444444,7.9392
216748,Respect_ArethaFranklin_Original5S,-0.171111111,0.216666667,8.9673
216748,AnotherOneBitesTheDust_Queen_Original5S,-0.223333333,-0.136666667,9.3057
216748,TheBattleOfNewOrleans_JohnnyHorton_Cover5S,-0.223333333,-0.136666667,5.3274
